seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1,imp_V2,imp_std_V2,tr_V2,imp_V3,imp_std_V3,tr_V3,imp_V4,imp_std_V4,tr_V4,imp_V5,imp_std_V5,tr_V5,imp_V6,imp_std_V6,tr_V6,imp_V7,imp_std_V7,tr_V7,imp_V8,imp_std_V8,tr_V8,imp_V9,imp_std_V9,tr_V9,imp_V10,imp_std_V10,tr_V10,imp_V11,imp_std_V11,tr_V11,imp_V12,imp_std_V12,tr_V12,imp_V13,imp_std_V13,tr_V13,imp_V14,imp_std_V14,tr_V14,imp_V15,imp_std_V15,tr_V15,imp_V16,imp_std_V16,tr_V16,imp_V17,imp_std_V17,tr_V17,imp_V18,imp_std_V18,tr_V18,imp_V19,imp_std_V19,tr_V19
0,100,0.0,lr,0.72,0.07483314773547882,6.704119530375789,3.0110584143306585,1,2.56630812130514,2.221342022720718,1,-0.5262373394811111,0.7246836236871774,1,-0.9010913347279292,1.0006902253837187,1,1.3696588287864508,0.6985405092640208,1,1.0596834096400432,1.6699690160850533,0,-0.23067938169035052,1.0078310807980104,0,-0.2667230350794676,0.9964228702257456,0,-0.8650476813388124,1.445166226090595,0,-0.4757762247363469,1.1072854364017235,0,-0.10813096016735199,0.7673151185624452,0,-0.7208730677823436,0.6731580486279759,0,-1.6435905945437426,2.0131082240378517,0,-0.3892714566024657,1.5678616354452377,0,-0.6559944916819328,1.3723878395637925,0,-5.329070518200751e-16,1.394661184156657,0,0.04325238406693993,0.6396707694876969,0,-0.10813096016735173,0.7418340789322828,0,-1.1750231004852196,1.9937842618223764,0,0.12254842152299776,1.7834288972353072,0
0,100,0.0,dt,0.72,0.0678232998312527,5.882324233103919,1.698937398287721,1,2.0472795125018544,1.982256756544792,1,0.0,0.0,1,0.35322780321334796,0.4327640649815497,1,1.8382263228449744,0.8737148118267295,1,0.27393176575729045,0.3715119909897969,0,0.05766984542258742,0.11533969084517484,0,0.16580080558993893,0.33160161117987785,0,0.3532278032133483,1.3202805488311993,0,0.06487857610041078,0.12975715220082157,0,0.0,0.0,0,-0.19463572830123244,0.524605438525602,0,0.0,0.0,0,-0.11533969084517484,0.5210271861195833,0,0.0,0.0,0,-0.6055333769371682,0.8349067098640763,0,-0.5046111474476401,1.0092222948952803,0,-0.23067938169034985,0.4613587633806997,0,-0.19463572830123238,0.6072473157654515,0,0.2667230350794668,0.43348393916635436,0
0,100,0.0,rf,0.7,0.08366600265340755,6.473440148685439,2.251802545567145,1,1.51383344234292,1.2591570579297606,1,0.26672303507946704,0.5265828501290708,1,0.18742699762340892,0.7009170094625341,1,1.412911212853392,1.8363737349635745,1,0.9371349881170454,1.165721071834089,0,0.19463572830123238,0.6632815734997731,0,0.9010913347279287,0.7176218071068081,0,0.1297571522008218,0.7941391089417047,0,1.0092222948952798,0.8480605191363612,0,0.49740241676981645,1.247631160581704,0,0.23067938169034954,0.8277807754685944,0,0.2667230350794667,0.2834415701435077,0,-0.07929603745605782,0.24382139548302392,0,0.05046111474476393,0.29599718816801607,0,-0.050461114744764515,0.9488727079513425,0,1.1533969084517486,0.929618857649241,0,0.5118198781254633,1.0770721768878377,0,0.8578389506609885,1.1856992446218446,0,0.9155087960835753,0.9987669688809282,0
0,100,0.0,et,0.6799999999999999,0.07483314773547885,5.002859090409461,1.3192961902934244,1,1.607546941154625,1.7298850952554101,1,-0.39648018728028883,1.1796796472130964,1,0.11533969084517486,0.6302591211560064,1,-0.021626192033470326,1.7394713431090123,1,-0.02162619203347027,0.4784990135033092,0,0.01441746135564691,0.9455810489517363,0,-0.2523055737238199,0.8360263051504605,0,-0.4036889179581121,1.127285067733442,0,0.06487857610041078,1.3490923276931022,0,-0.45415003270287607,1.500836260047987,0,-1.0668921403178675,1.1951284129441913,0,0.2523055737238201,1.1174695188634838,0,-0.4325238406694057,0.7194298770099217,0,-0.5334460701589337,0.4595530470061489,0,-0.2739317657572905,0.6123603500085498,0,-0.10813096016735127,1.3595673702838034,0,-0.25230557372382,0.8808231172726518,0,-0.34601907253552466,1.1874947975177048,0,-0.2162619203347028,0.847140879770462,0
0,100,0.0,gb,0.74,0.03741657386773945,7.367322752735545,0.7725795464935767,1,1.6796342479328588,1.7734942596083796,1,-0.2883492271129371,0.8117427661856792,1,-0.30997541914640747,0.6212069026013198,1,2.0977406272466177,1.1198850693617919,1,-0.6992468757488727,0.6262059657954184,0,-0.3604365338911716,0.26091223689368104,0,-0.3027666884685841,0.8236901471410756,0,0.2523055737238198,0.9915608392245168,0,0.04325238406694059,0.06989123700884761,0,-0.6199508382928148,0.6477436629825569,0,-0.4829849554141698,0.6565883490337132,0,-0.3388103418577012,0.6249599488432928,0,-0.3748539952468187,1.7717353055989002,0,-0.19463572830123263,0.8268385805559789,0,-0.5046111474476402,0.6842600674074062,0,-0.10813096016735173,1.1661667690676694,0,-0.3532278032133481,0.5401259018876937,0,0.0937134988117045,0.3651633026886977,0,-0.6559944916819322,0.6983172977199724,0
0,100,0.0,hgb,0.76,0.048989794855663606,8.801860157622407,1.1821878746710057,1,2.7249001962172565,2.3803660956111923,1,0.7785429132049302,1.2619603183382362,1,-0.25951430440164347,0.4837912298979886,1,1.4777897889538032,1.0301172723829644,1,1.4561635969203328,0.9977258271730675,0,0.8073778359162243,0.7374781635513824,0,0.5839071849036979,1.481635302662206,0,1.275945329974747,0.45053124967192215,0,0.5766984542258745,0.8158932970633351,0,0.0,0.0,0,0.1946357283012326,0.4476383775232794,0,-0.021626192033470205,0.4680681620302917,0,-0.15859207491211538,0.5916431485529134,0,0.4036889179581121,0.9669915040728928,0,0.11533969084517492,0.5430045467296918,0,2.119366819280088,0.6473424093586071,0,0.1153396908451751,0.6709930504449668,0,0.12254842152299854,0.6454129194948822,0,0.2595143044016435,1.2672612283742344,0
0,100,0.0,ab,0.7,0.0632455532033676,7.518706096969838,0.6328099551014001,1,1.2903627913303934,1.0748988568266415,1,0.06487857610041045,0.8487955132241706,1,0.021626192033470222,0.07063084741525973,1,1.5859207491211547,1.4960504400690717,1,0.4036889179581117,1.6405842071821326,0,-0.35322780321334807,0.4273263555184373,0,0.07208730677823413,0.5662410913823477,0,-0.007208730677823971,1.2968504485865937,0,-0.16580080558993912,0.4075324408698225,0,0.10092222948952807,0.13174436051353833,0,-0.014417461355646857,0.028834922711293714,0,-0.23788811236817325,0.4757762247363465,0,-0.12254842152299823,0.3838945207821718,0,-0.06487857610041078,0.7324581205783666,0,-0.4757762247363465,0.7835329842447153,0,0.14417461355646827,1.1069568720124372,0,0.5118198781254638,1.2304355157855411,0,-0.11533969084517523,0.6173468736657457,0,0.3388103418577012,0.42255707529020187,0
0,100,0.0,bag,0.7200000000000001,0.040000000000000036,7.035721141555669,1.0924022084088616,1,1.4633723275981567,0.599929259868886,1,0.021626192033470402,0.2861784366876352,1,0.20905318965687997,0.46851203900252014,1,1.4057024821755688,1.6728294059805955,1,-0.18742699762340903,0.7405720977310944,0,0.10092222948952807,0.20184445897905612,0,0.6920381450710495,1.074415299801484,0,1.1606056391295723,1.469131530369319,0,-0.28114049643511374,0.4640541637044831,0,0.9010913347279293,1.5053997642297459,0,0.6632032223597559,1.1994686669619927,0,0.33160161117987785,0.6105756584954948,0,-0.07929603745605755,0.39967844951547865,0,-0.10813096016735131,0.35535459629010574,0,0.028834922711293932,1.1631326599970064,0,0.5694897235480517,1.0370054115141907,0,-0.32439288050205434,0.7652806957550771,0,0.1585920749121154,0.8003314475690364,0,-0.39648018728028867,0.49839393492515244,0
0,100,0.0,mlp,0.71,0.06633249580710802,5.103781319898989,1.3788475931347797,1,2.77536131096202,2.463340461802692,1,1.7373040933554464,1.2162049473079015,1,-0.028834922711293932,1.183944861409509,1,0.7497079904936367,1.2652092479673214,1,1.917522360301032,1.6089202158106999,0,0.9515524494726926,1.4576260207717078,0,0.36764526456899493,0.7213775024394109,0,0.2306793816903497,0.3729081326666269,0,0.24509684304599647,1.0489632055237708,0,0.8290040279496944,1.2131246427908056,0,-0.3604365338911716,1.5691206163159999,0,-0.18742699762340903,1.4054991442959746,0,-0.25230557372382034,1.0438978799450085,0,-0.33160161117987813,1.340203656750388,0,0.007208730677823283,1.2849752002228938,0,0.37485399524681845,1.9210421936362156,0,-0.08650476813388135,1.131472226423668,0,0.30997541914640747,0.33858019781992005,0,0.014417461355646699,0.8186274676674512,0
0,100,0.0,svm,0.7,0.0632455532033676,6.185090921572503,3.207164197548463,1,1.888687437589739,0.6695199574486158,1,1.3768675594642747,1.2886097581600235,1,0.15138334423429206,0.5777787519960923,1,0.3460190725355248,0.9286680695305374,1,0.9443437187948692,0.9707459918367474,0,0.7929603745605773,1.3641463359394066,0,-0.2595143044016432,0.6809866233793761,0,-0.014417461355646737,0.791517315358226,0,0.11533969084517501,0.7005462127326417,0,0.028834922711293908,0.737055257181776,0,-0.7208730677823427,1.0045774220418873,0,0.07208730677823447,1.7341455329396869,0,-0.09371349881170424,1.68483936348545,0,-0.4253151099915824,0.6400768323543942,0,0.5911159155815213,0.9972048486888107,0,-0.24509684304599633,1.1126693898926105,0,-0.20905318965687947,0.886820380184698,0,-0.5046111474476397,1.2919525654182542,0,-0.2667230350794666,1.061569731629168,0
