seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1
24,100,0.9,lr,0.7197090705130061,0.0513333636256221,1822.6412915664878,982.0781880961283,1,86.15338886686334,82.57812951817435,0
24,100,0.9,lasso,0.7354888732138931,0.05045357136419449,1470.8414201650255,933.2958374220248,1,25.467441500751082,18.103308314499426,0
24,100,0.9,dt,-0.312838324649948,2.3236872590323325,977.6065528285217,655.2520953184537,1,72.72071826188527,214.57777382464928,0
24,100,0.9,rf,0.7048346674929222,0.3632123144296673,900.8587591309749,669.2051334472634,1,9.525049278544655,28.114557392218433,0
24,100,0.9,et,0.8931205702940938,0.19938435086437933,836.6049775967178,573.4108225373442,1,4.104705747207634,7.234488946033975,0
24,100,0.9,gb,0.6774384757053179,0.4000107889959343,932.3457467112228,687.0278138316086,1,8.15806178205862,54.258648721843606,0
24,100,0.9,hgb,0.6031031476541713,0.24543394171929042,411.1220175210615,186.35153759412793,1,62.84373288140124,68.66705519503334,0
24,100,0.9,ab,0.8776419842699406,0.18800045109898536,970.3242824374023,653.2015456831215,1,-6.720205537168522,14.036440404311994,0
24,100,0.9,bag,0.7696054473779794,0.24605543153910095,897.2455216949311,653.6518323200564,1,6.767029894185887,21.312453999474528,0
24,100,0.9,mlp,0.7583424075415083,0.05135943915517805,1420.9231438745694,917.9083303772912,1,127.05029135069708,174.80046781251758,0
24,100,0.9,svr,0.4022367032103979,0.22220576426537994,107.69909897902099,37.69818523380074,1,40.022496684682466,7.085660423372234,0
24,100,0.9,knn,0.8288407564574444,0.20835376078968654,409.28757870483054,195.98476802181378,1,79.81507832534221,28.089436296421926,0
24,100,0.9,SuperLearner,0.6622730150363056,0.4221556716723334,1227.4427323409645,747.1550451958047,1,-160.86446299430804,414.3618381378716,0
24,100,0.9,TabICL,0.9357766569309127,0.12372014556137007,1125.2861095366738,940.2453124695234,1,2.953264693112657,0.8977200771415389,0
24,250,0.9,lr,0.8431262402127097,0.016243821115995816,1903.1975637000419,678.4872510288127,1,16.483442777064987,18.83663023639286,0
24,250,0.9,lasso,0.8464462890678105,0.018804812039616065,1535.0704912491433,474.83396451329315,1,0.0,0.0,0
24,250,0.9,dt,0.9902101740738176,0.006579919834648543,1856.9042509967385,809.5512573244058,1,0.3856968384951955,0.18407079879252944,0
24,250,0.9,rf,0.9900893654303655,0.012185239949752102,1532.0077074034987,559.1101773106149,1,28.49738312765829,26.554134064731393,0
24,250,0.9,et,0.9934309286798486,0.006778363197812893,1411.1041985606812,530.3900713603485,1,36.816956201652495,29.257860276821468,0
24,250,0.9,gb,0.9914754489370441,0.0061700904087917926,1676.1817491381146,674.533485009509,1,7.152368707318795,7.816795201477435,0
24,250,0.9,hgb,0.7282798277065645,0.05920722457155379,863.4972189832824,261.033516949955,1,74.80420139175152,60.24787201392374,0
24,250,0.9,ab,0.9846411921135545,0.006281087526304701,1724.2319953807842,763.4701275976278,1,14.793944561971358,26.848044195761574,0
24,250,0.9,bag,0.9909571708133684,0.006637236252228566,1557.0794420624572,590.2633811762051,1,19.55019977824386,14.66069848952946,0
24,250,0.9,mlp,0.9034892233882431,0.036805251806032994,1374.225185753447,456.4795585034308,1,104.85378734177189,59.69767180280405,0
24,250,0.9,svr,0.3753816347342185,0.17436970855272751,240.33216497818438,71.9192167475634,1,63.90976590300755,21.84223674648297,0
24,250,0.9,knn,0.9636371015451134,0.015066359444141104,870.888240411452,300.674598018612,1,250.35254186096319,121.34784936086643,0
24,250,0.9,SuperLearner,0.9921187702549528,0.007576599839515045,1460.1011472021205,573.4819487281746,1,36.29306094201357,36.23509475557486,0
