seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1
26,100,0.6,lr,-0.181680261593322,0.08887737907593926,-0.12116546388902731,0.16654853422263813,1,-0.047349350739654864,0.09615352902092406,0
26,100,0.6,lasso,-0.07217609516938998,0.07596530966018668,0.0,0.0,1,0.0,0.0,0
26,100,0.6,dt,0.14630229535002232,0.13884962248564878,3.232085819396854,1.0049522062408813,1,-0.03955511136751512,0.2273546731383626,0
26,100,0.6,rf,0.3969799276552086,0.0649481857740423,2.660669471782405,0.9291618276658445,1,-0.08939977050657444,0.11891286194040403,0
26,100,0.6,et,0.2839600540198954,0.17729851028097074,2.5501540214859513,1.0687538424120044,1,-0.1609032429790633,0.17899566589289534,0
26,100,0.6,gb,0.2824430036590658,0.13553344118432553,2.718679939577857,1.1044044832396696,1,-0.021596176239486974,0.29010127802019897,0
26,100,0.6,hgb,-0.013930562436837945,0.1335765744737017,0.44165993499405926,0.1912323279505841,1,-0.020074549616087366,0.2029921447904029,0
26,100,0.6,ab,0.4152639451065444,0.12551427444841945,2.757009115084669,1.1195687841976647,1,-0.03824977512537607,0.03939901801197262,0
26,100,0.6,bag,0.4330214322696643,0.06990557798174989,2.6616454506625615,0.9055662324326282,1,-0.020703821752906276,0.12813037585108386,0
26,100,0.6,mlp,0.4252491180913536,0.15113992881741672,2.6606892045238086,1.4046869180680517,1,-0.06451600282172094,0.07196706550922795,0
26,100,0.6,svr,0.4140342498416496,0.13938066298393054,1.7790081809236085,0.7135107933137012,1,0.10379254887992588,0.1427443835037648,0
26,100,0.6,knn,0.3684441268413182,0.20327258689298514,1.8946231744260558,0.9373004728667421,1,0.3399186567311722,0.26391217917609483,0
26,100,0.6,SuperLearner,0.23065332170996883,0.22260197432440704,2.1171732919622626,0.6338716108643645,1,0.08243496771786459,0.21804792316639776,0
26,100,0.6,TabICL,0.4685292513316786,0.12243429009722272,2.7953589488643518,1.0372663339898827,1,-0.03174413914639284,0.049088612301053,0
26,250,0.6,lr,-0.024282917637427893,0.04853153003949319,0.050909771409723525,0.08118677927704804,1,-0.007504689477918716,0.01644089641572546,0
26,250,0.6,lasso,-0.02248457325434039,0.015748304430757414,0.0,0.0,1,0.0,0.0,0
26,250,0.6,dt,-0.05582792182872591,0.21413125130600189,2.2198260577578517,0.9059377926975816,1,-0.1469814918420716,0.21963476159493067,0
26,250,0.6,rf,0.36211398607708883,0.2229319292082669,2.073833153610393,0.803404531126691,1,-0.005942513860916476,0.09419154585769843,0
26,250,0.6,et,0.2996275692802084,0.22914154149993698,2.0790849026646785,0.816821331454478,1,-0.02405401115082541,0.12515046964637386,0
26,250,0.6,gb,0.39629054713058987,0.14596877184116583,2.162590740917243,0.7754749726549097,1,0.0419653543815538,0.09683359338008736,0
26,250,0.6,hgb,0.3285388983051675,0.1392525348681208,1.5057868073132799,0.41362347661647075,1,0.13892516193095653,0.07701388171722585,0
26,250,0.6,ab,0.39941257613355424,0.20004095313362716,2.0285545001122154,0.7034485041768526,1,0.12015762376241663,0.12667495826096392,0
26,250,0.6,bag,0.36989314976013665,0.17034747897480382,2.1656176100585443,0.8257395616431559,1,0.06318899721191025,0.14925328883336814,0
26,250,0.6,mlp,0.4673641890477132,0.17628250094448417,2.00126501535145,0.7042577729398639,1,0.08208583182896056,0.08264505478031214,0
26,250,0.6,svr,0.4260001697041972,0.16692426790816578,1.478298391403067,0.5801272746984528,1,0.22944697442595935,0.1597195663333838,0
26,250,0.6,knn,0.31208642868684544,0.22931564407486302,1.4607957096443633,0.6263450350541745,1,0.14945312185952375,0.15886939712642476,0
26,250,0.6,SuperLearner,0.44493585148364245,0.16177099735384892,2.058373893128439,0.7817673872487676,1,0.0580625710721109,0.047162993341625506,0
26,250,0.6,TabICL,0.4723557595330303,0.15782273123546164,2.093555816730855,0.7874148890595165,1,0.0606215611203757,0.06431429558893909,0
26,500,0.6,lr,-0.01435536998458169,0.012341697044801717,0.01772288571475597,0.04394180942383618,1,-0.0038539031107217695,0.0264234274567776,0
26,500,0.6,lasso,-0.008933773906043552,0.011370479891748197,0.0,0.0,1,0.0,0.0,0
26,500,0.6,dt,0.0071527801269896775,0.282395907609797,2.8800412402216136,0.6707284766170457,1,-0.18302813335265683,0.16209710596857396,0
