seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1
21,100,0.0,lr,-0.18045772016593334,0.16295454389384262,0.10311434371370254,0.30166232884141153,1,-0.028545163832125398,0.02912811432644551,0
21,100,0.0,lasso,-0.10165169260350213,0.06931358939619774,0.0,0.0,1,0.0,0.0,0
21,100,0.0,dt,-0.024441733700616464,0.3058620520669774,3.6043188829544497,1.453081670742298,1,0.5026643762484613,0.8393111422688831,0
21,100,0.0,rf,0.33067748345575404,0.2643542876209724,2.9926084980830217,1.646198078881547,1,-0.031495438442114006,0.12983385485243756,0
21,100,0.0,et,0.3294866329226768,0.2571127813523968,3.050319267583135,1.930395199101074,1,-0.0018852652837681755,0.10954496949672589,0
21,100,0.0,gb,0.14541442493511786,0.362029942857282,3.2691813564083168,1.7970386027397256,1,-0.0448990677328945,0.44575027869042383,0
21,100,0.0,hgb,-0.0015410384475984308,0.4402804472777608,1.4291924895536703,0.6375604698231521,1,-0.10361165707729432,0.20845699474484544,0
21,100,0.0,ab,0.3983857495411126,0.2370674930325917,2.66468556233324,1.6884606325423177,1,-0.033071512061568845,0.07195219517793426,0
21,100,0.0,bag,0.32078592349724955,0.2640252054965157,3.0677525505088497,1.336577204714017,1,0.006827722923183566,0.3053501446998245,0
21,100,0.0,mlp,0.45387263385371207,0.25727036902038336,3.2349420816724916,1.723763600003566,1,-0.027759562632127997,0.056425815952564025,0
21,100,0.0,svr,0.33531327957586143,0.12215740747966895,2.1310052456951634,0.7130649573621687,1,-0.041572269377753004,0.15320347390455916,0
21,100,0.0,knn,0.25583321854392505,0.17172016552054778,2.005800677450507,0.9586586645242543,1,-0.026902335356040464,0.20694731863503407,0
21,100,0.0,SuperLearner,0.3409517823591809,0.31344326027163905,2.7569841090836213,1.4093069179031366,1,0.16863491535328667,0.1442506589883401,0
21,100,0.0,TabICL,0.41180053983486076,0.25682366197317563,3.2017991752992807,1.7907008135594942,1,-0.08500823608723053,0.08692927196640796,0
21,250,0.0,lr,-0.07088827373846333,0.06610317219631522,-0.1362462462170034,0.17312620343510343,1,-0.012223169532308583,0.03907342601173951,0
21,250,0.0,lasso,-0.01839724324503229,0.010821178754434729,0.0,0.0,1,0.0,0.0,0
21,250,0.0,dt,0.06294773039248344,0.17143474286586194,2.964044371944727,0.8235287851905643,1,-0.009588300565733177,0.28229419664765887,0
21,250,0.0,rf,0.36699061311633874,0.1415170002374335,2.7737181995543487,0.8409917573698236,1,-0.08136211457938136,0.07719740998682045,0
21,250,0.0,et,0.359977495128381,0.15893265670941828,2.869182122505812,0.9057115919220609,1,-0.04396461428456589,0.09208221545055983,0
21,250,0.0,gb,0.3900052408488553,0.13473872291711908,2.861540608138968,0.8632471369159591,1,-0.005678107799720997,0.10972143399991356,0
21,250,0.0,hgb,0.28983547131442544,0.10418530435717041,2.2218175402424167,0.4364819480852714,1,0.022336390774570575,0.13251871728739845,0
21,250,0.0,ab,0.4426231215754637,0.13116374539515596,2.551688964814358,0.9182691122306589,1,0.009870838096454258,0.04040636599123401,0
21,250,0.0,bag,0.3797973933802326,0.12851833217267442,2.842234806418821,0.7636786158271561,1,0.005281366034529387,0.11268795723611885,0
21,250,0.0,mlp,0.5133618792744773,0.1041749873083291,3.008002031737661,0.9065576263386474,1,0.0852383129289059,0.0711366073789114,0
21,250,0.0,svr,0.4605046047123385,0.08266208892278175,2.2097718740019596,0.5928679711721832,1,0.0681116174417177,0.05595804008602775,0
21,250,0.0,knn,0.4041351044694094,0.06716458520395163,2.256594544559083,0.6255023814500468,1,0.04613679177664666,0.09474754875886328,0
21,250,0.0,SuperLearner,0.5247757183228554,0.11857850066953517,2.9487994973380256,1.0450796045279114,1,0.13020109552011197,0.09572413660241674,0
21,250,0.0,TabICL,0.5335617076335112,0.1067639213059436,3.011526032242851,1.0101167030425342,1,0.02356572695363813,0.026081496488718423,0
