seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1
42,100,0.3,lr,0.89986907038349,0.013526330263623662,493.0630206018942,103.68395523277859,1,0.15770718996385985,1.0601950445511823,0
42,100,0.3,lasso,0.8992627842917289,0.012114734932084738,482.6347174864396,98.81583316967907,1,-0.20924908410528217,0.4002396952895932,0
42,100,0.3,dt,0.986853394385889,0.008234444826104222,551.44556448585,156.07678449332246,1,0.17710650571379782,0.3681850552845012,0
42,100,0.3,rf,0.9912970485612963,0.0014827672304172884,544.7345994801877,148.48410457082105,1,-0.03528147782249016,0.1837669119081285,0
42,100,0.3,et,0.9938333843573826,0.0017087889297789428,554.405858767515,159.09602968874825,1,0.010495889361597182,0.09309786860492414,0
42,100,0.3,gb,0.9890037520633926,0.00727704629193625,550.4423801217786,157.51494176409068,1,0.0017623272711860122,0.31558836834030907,0
42,100,0.3,hgb,0.7382761070308106,0.06048200873875092,397.44752280144473,44.08066488211011,1,7.628416917536063,7.682491801257052,0
42,100,0.3,ab,0.9864905574488722,0.006911098385088786,550.0631813595085,160.27217480370498,1,-0.023258999264343334,0.039084444282905674,0
42,100,0.3,bag,0.9909967459840014,0.0018757067908871633,543.6889239641804,153.9709043679428,1,-0.1783483524152769,0.18018179621196903,0
42,100,0.3,mlp,0.9156600988633737,0.012931760924756673,493.970733046691,110.03335447915698,1,0.31234997087206934,2.9027720083981623,0
42,100,0.3,svr,0.41598428427316014,0.09864342974586204,172.94251278826758,34.26968460692434,1,-7.478059061461034,15.51773532416969,0
42,100,0.3,knn,0.9287117151433992,0.03734979311281749,459.59745092631294,101.87196206741504,1,-1.280885639255689,9.718188045149052,0
42,100,0.3,SuperLearner,0.9922194574187863,0.0022424231954046555,564.5192715904411,168.73070202944922,1,-0.06635293000859374,0.272132458737244,0
42,100,0.3,TabICL,0.9951532243902168,0.0016852127537262894,560.803406367833,171.04688038272195,1,0.1276175256250009,0.03372431347148574,0
42,250,0.3,lr,0.7551770596360475,0.09194308910323853,930.3905413779103,482.7189395717661,1,-1.9899214168557762,1.7234266492658543,0
42,250,0.3,lasso,0.765216367275354,0.09237687165997849,915.6501666410975,465.0510991827315,1,-0.9205777634385957,1.1252467800172086,0
