seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1
20,100,0.9,lr,0.8334520041540797,0.1636037767525206,1064.5418058298583,403.4032744143206,1,15.061504605310404,13.403076138582644,0
20,100,0.9,lasso,0.8519307985245554,0.11345396174356706,871.1235714836457,363.16770862992627,1,0.8871369968627197,1.7674985752739574,0
20,100,0.9,dt,0.9354686528559603,0.029700558666345467,806.6532829880598,435.7641852991478,1,3.3960164076099915,10.602945453110005,0
20,100,0.9,rf,0.9546506874262712,0.04441981423697475,779.9753701561697,390.6422253549681,1,4.865774855742319,2.985259316350447,0
20,100,0.9,et,0.9776063995059394,0.03017175984489291,734.5369784775088,363.97641150028625,1,15.17766962799657,8.828578220212203,0
20,100,0.9,gb,0.9679053776603419,0.02821483227134583,857.7992369739179,440.8139673753654,1,-0.4929100994555015,2.5738898267061843,0
20,100,0.9,hgb,0.5783826985340792,0.16770722786530012,394.2459260602215,138.39977974992524,1,35.9742230967271,41.062256789710176,0
20,100,0.9,ab,0.9514649743363071,0.035835285821473994,837.7547843822401,447.40993098027457,1,0.16258277120813708,0.28266723378057396,0
20,100,0.9,bag,0.9452228788712838,0.047878475554452876,770.782182169718,374.49413033570636,1,6.595905293710329,4.986693099993376,0
20,100,0.9,mlp,0.8693961815569157,0.11758322660527147,894.6600957861335,347.54628463816573,1,54.98583865141036,38.92511114798459,0
20,100,0.9,svr,0.40430627188202645,0.22219037047918386,141.89068368357556,22.179452219819698,1,36.518360646546675,20.562698076902766,0
20,100,0.9,knn,0.9311974787476069,0.04631358119052083,540.8601386460739,269.86784765277605,1,81.48519641068859,42.99976071749443,0
20,100,0.9,SuperLearner,0.9067537391778604,0.05722336463065784,1013.0522583846025,363.0703664224057,1,29.273213002678624,45.36681305894387,0
20,100,0.9,TabICL,0.9821908694544323,0.024652022557368265,863.7774870577377,433.7950147475803,1,2.0552288346821768,1.929130320729492,0
20,250,0.9,lr,0.8791837832785155,0.03130815441225648,849.6385971890529,175.94356937647225,1,2.481432255326607,7.642988287037364,0
20,250,0.9,lasso,0.880961596755974,0.03158832970134349,733.9635635087111,121.90560081216535,1,0.0,0.0,0
20,250,0.9,dt,0.9808038843631757,0.011045534295840384,844.6259018038658,229.1601786174187,1,-0.3126257951323174,0.4338967973564244,0
20,250,0.9,rf,0.97518340741786,0.02550555049666721,774.7451429380841,172.99751341413838,1,-1.6817804600485775,2.5326153122901305,0
20,250,0.9,et,0.9854464827048138,0.012994061451495537,649.9495903695748,142.5695951389505,1,20.777559541854515,15.409543257877736,0
20,250,0.9,gb,0.9896724334068511,0.008288326272481506,809.5839931314737,206.15081910168817,1,0.21060887353403573,0.672885925750478,0
20,250,0.9,hgb,0.8426612005083929,0.08408044058666979,500.4399547544548,44.75543175412118,1,27.19732385640565,21.92249640713046,0
