seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1,imp_V2,imp_std_V2,tr_V2,imp_V3,imp_std_V3,tr_V3,imp_V4,imp_std_V4,tr_V4,imp_V5,imp_std_V5,tr_V5,imp_V6,imp_std_V6,tr_V6,imp_V7,imp_std_V7,tr_V7,imp_V8,imp_std_V8,tr_V8,imp_V9,imp_std_V9,tr_V9
114,100,0.6,lr,0.672513175889709,0.11792920653187686,7.285293468152598,2.1157066786046865,1,9.411854644407708,3.207271755976943,1,-0.08152019152256477,0.05824328923795462,1,8.451190192412609,2.124629590422936,1,6.835391842004391,2.152133807749817,1,-0.19871378690183797,0.15675458938993647,0,-0.18338579551743667,0.13645531142448045,0,-0.31516768702693587,0.2588018534296655,0,0.11801084935217192,0.0762227563175292,0,-0.020076663957953593,0.11920280704265454,0
114,100,0.6,lasso,-0.07173040214897748,0.08742679982667857,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
114,100,0.6,dt,-0.16704014431467273,0.915286627347286,5.021099820560724,7.230568313648232,1,9.19197680199789,9.205886522906905,1,0.3673061856509606,1.3146783838735157,1,6.174639494409095,6.743779744859319,1,1.5464313575452429,2.1835466218698527,1,-0.6432672885146911,0.6440216093782244,0,0.6908916024569034,1.1962183925977605,0,-0.5478918238060501,1.718187189937475,0,0.0752167937631287,0.6858326261621857,0,-0.28662923525674283,0.9548082894555117,0
114,100,0.6,rf,0.6260733252134821,0.1377965634792887,5.4958143816490965,1.9788567279612324,1,8.547850500137557,3.6869386209733213,1,1.0198890532006324,0.6059366033420762,1,7.295136222118461,1.6014811570573169,1,2.6381874048819602,0.7134835550106531,1,0.0664856237552103,0.3494271634432233,0,0.16712404876530676,0.1021051107715952,0,-0.07979327724711453,0.19297920952542041,0,-0.04451627389880458,0.1348617634347016,0,0.045131374230780306,0.18839334425173684,0
114,100,0.6,et,0.6813117681911857,0.12503389239141252,6.521948138503663,1.9331430146476298,1,8.338304257405916,3.532647504119751,1,1.1439696781278184,0.4150780145642009,1,7.894402428596012,1.9340453428383888,1,2.604478218243757,0.566439419334516,1,0.06146412418043902,0.18446363619772171,0,0.04379443862379058,0.1928721884398191,0,-0.05100921977458515,0.17777000957753916,0,-0.1631356308456778,0.24558710821431756,0,-0.014527271712656418,0.06412234496926081,0
114,100,0.6,gb,0.6385172701392919,0.12398033727525402,7.075504613151706,2.237889838669522,1,7.712083061113731,3.4197529759724077,1,2.7682066217922454,1.27843512718564,1,6.597125268327498,2.4426092332313054,1,2.532783116145365,0.8273992199788404,1,0.11709078078597468,0.20642042775756606,0,0.025240361726861515,0.19893584654278168,0,-0.02050050022753302,0.13592319458761878,0,-0.040105120019264064,0.39782906548918423,0,-0.08480558553778701,0.22647833473602771,0
114,100,0.6,hgb,0.7139345883382794,0.12522445179061453,5.709714387299757,0.5712846187622868,1,9.884186723455585,4.011008229447029,1,2.9847943192653057,0.5720166870120451,1,8.011864223887827,2.9016408537437854,1,4.435934489414218,1.0214996861208518,1,0.10975886647345681,0.1747724142700432,0,0.17460122486473365,0.22596704593356792,0,-0.04407735388567648,0.11240734322035395,0,0.10145531747672923,0.10007086914862341,0,0.08451535475070071,0.10873357367348359,0
114,100,0.6,ab,0.6350700069078652,0.10185023341928992,6.196585068904363,1.808088387557879,1,8.880135531545044,4.0497667266023605,1,0.8542789014562941,0.3779292112934015,1,6.416488109042211,1.891216429976963,1,3.8503572037782816,0.9159839956291067,1,-0.09124548824963884,0.18248217114414667,0,0.028394471879231803,0.17943232717813018,0,-0.0564025986024105,0.1593462158816281,0,0.13462854060264873,0.2308040522357927,0,-0.12089931801962299,0.17220459848030717,0
114,100,0.6,bag,0.6325152456843706,0.08498265488013088,4.96894488235561,1.3716261971128876,1,9.069313128422303,4.720967656209813,1,1.1630908628891221,1.2516333924418717,1,8.460640020397534,2.545830721075408,1,2.250240236268361,0.7100562643039044,1,0.3240892463719599,0.3035866948242244,0,0.326286141442898,0.23812002255391637,0,0.21036980907403025,0.1755395827151756,0,-0.049787587254729725,0.21562427330040884,0,0.1867890639542095,0.49431836003754803,0
114,100,0.6,mlp,0.6939463365052824,0.08766960618823177,7.028564851128143,1.9682316975535863,1,8.998179729327743,3.0823684182254136,1,-0.020084231457646613,0.05203304141123457,1,8.069322414958377,2.2246368670485186,1,6.248009655501583,1.977031296668478,1,-0.014561183311837455,0.21465058022445047,0,-0.08671316098339872,0.13437093863556948,0,-0.28295775873619067,0.22496422536801525,0,0.04210472936118499,0.061329148173510706,0,-0.007459122104019338,0.04540305642897808,0
