seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1,imp_V2,imp_std_V2,tr_V2,imp_V3,imp_std_V3,tr_V3,imp_V4,imp_std_V4,tr_V4,imp_V5,imp_std_V5,tr_V5,imp_V6,imp_std_V6,tr_V6,imp_V7,imp_std_V7,tr_V7,imp_V8,imp_std_V8,tr_V8,imp_V9,imp_std_V9,tr_V9
118,100,0.6,lr,0.70812020571953,0.04542898668897326,11.851486383159564,3.4162007154607847,1,13.09478621451909,2.384704761841627,1,-0.2909853197719962,0.3018257855287646,1,8.904200676460801,2.0490673018085377,1,3.2800080533490616,1.0111937210753972,1,-0.11675995911075474,0.14393499058994297,0,0.28226383401950444,0.27707599884066847,0,0.044073713263584155,0.21422144133101684,0,0.051980989818707656,0.06816136619492791,0,-0.07662719244194911,0.0622299626866979,0
118,100,0.6,lasso,-0.04530119705903015,0.030839717087429944,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
118,100,0.6,dt,0.4966026919027632,0.31939001737935613,16.757251006342184,7.144900380108239,1,16.298413542182182,4.37117424424453,1,-0.7272849258458366,1.0338190091050607,1,14.487603961161653,3.9069878270879395,1,2.763236411092941,3.5375983947429375,1,0.9713982910251857,1.467183753755497,0,0.07912505177041847,0.19600312980021323,0,0.7358575680660262,1.0769217886985325,0,-0.4604087558498896,1.0572347374850448,0,0.5456603323058927,0.560138379832496,0
118,100,0.6,rf,0.7424139288572704,0.06555277131977975,9.134039676030847,3.0590622565174193,1,9.684376432355936,0.8859555861670098,1,0.09176754541214667,0.25666102907733346,1,8.208511018536711,1.3207383745501282,1,1.6337662333496996,0.6279358459620438,1,-0.014443775207608572,0.11152752893752828,0,-0.031145719376553017,0.24333343398541682,0,0.04560477663671334,0.21928896372615184,0,0.14727131350084338,0.2281743913218375,0,0.09474245882329645,0.14918632143604219,0
118,100,0.6,et,0.7800058223565569,0.04575916736036633,10.133556887196999,3.695971609852354,1,11.63296563909967,0.519545906696185,1,0.048348170738647084,0.22080613670153507,1,9.55786706335589,1.864703607524475,1,1.4956516072710444,0.297984389064432,1,0.02741618248032589,0.04671552138470218,0,0.019136942745661106,0.11348278780555528,0,0.0684226335220797,0.14743956983147577,0,0.016667002966393236,0.19992088194308794,0,-0.041599694474919485,0.08976647575912186,0
118,100,0.6,gb,0.8093547832180553,0.04168374698626561,12.691098193063187,4.280448424343253,1,12.175360236339449,1.0078857261181666,1,0.42104402178862826,0.4075815534673398,1,11.422144449174663,2.14680525834531,1,1.7312608532733171,0.49954010905134305,1,-0.015917725053185994,0.060112775253568417,0,0.04241912406944799,0.21177864859790743,0,-0.04879758505520289,0.08250752893320089,0,-0.1030740466688966,0.12738542625331542,0,0.0392798610427891,0.2471080920049254,0
118,100,0.6,hgb,0.7930334895855349,0.047716253542812524,10.430477606184278,3.0823515400854333,1,11.80597668969145,1.048483404676836,1,0.6596694202515211,0.3020511557059391,1,10.872481813539569,1.7120829027458142,1,2.78893870431902,0.6539855318951867,1,0.07717862957911166,0.14493087602529137,0,0.1631965217218591,0.3563662587780031,0,-0.06793046867805919,0.24332905623264556,0,0.06915476457071679,0.11903077203365164,0,-0.06053364911541091,0.16549370632705632,0
118,100,0.6,ab,0.6982451422122986,0.060690766541394256,8.37643639254413,2.442804400532928,1,9.005187643240006,0.9844727921390122,1,0.15214922048307297,0.21035577950580173,1,8.380878983088369,1.2846898164430218,1,1.1482019277391973,0.45988625693908,1,0.009723564277879838,0.19815006301800656,0,0.03844367588950597,0.11342036075605127,0,0.1317261371731795,0.17452704527469362,0,0.21311033239015761,0.1641476340993655,0,-0.07438863873444708,0.15857589129063654,0
118,100,0.6,bag,0.7062006207842499,0.09867308961242059,9.736897421974854,3.2288744736409805,1,10.519210420370145,1.876634727582607,1,0.5265544523886077,0.453795904530413,1,8.584609004279315,2.8180335824914406,1,1.790387526833441,1.1573999330796372,1,0.06767551062650927,0.11733173127069942,0,-0.18132350576018325,0.3376559391259725,0,0.27887877436146624,0.6212274932343751,0,0.3674597309823452,0.6586888472974265,0,0.11902314227832263,0.38819316061361175,0
118,100,0.6,mlp,0.728817049708575,0.04198341797011939,10.123545569571498,2.5451238562446457,1,12.021234614954695,2.285684907317152,1,-0.12478744527592074,0.16373426719875328,1,8.396162218187465,1.8460337732612695,1,3.661155201417434,0.9889287203538982,1,-0.10400085643697587,0.1121821649168549,0,0.4467194689626691,0.36689532888239373,0,0.07917804531144708,0.19348801756139042,0,0.03303709309273238,0.07842164373994745,0,0.021148985409775695,0.07709745637341471,0
118,100,0.6,svr,0.42634076484325456,0.09354178141465513,3.5927876336395648,0.8914541752814193,1,4.261642416981429,0.5561057019324024,1,0.0410867931284435,0.6954924620871088,1,3.0830102725129853,0.7199433167068628,1,1.4614222893652589,0.3308856121404568,1,-0.318699476652612,0.17418633298769173,0,0.5795614510396642,0.23635516223912234,0,0.1068546549707162,0.23730577534290317,0,0.1830820006692556,0.6481292117985078,0,-0.25580900454853606,0.35032584444338377,0
118,100,0.6,knn,0.45514879668324815,0.10708968648635832,5.752005539705114,2.1830471985440143,1,5.727305449967173,0.9233137127350353,1,-0.06891351537155224,1.2568814234318886,1,5.546240224492379,2.4121195092471197,1,2.706502088164254,1.580215195467264,1,0.19213349718227243,1.5401166599500133,0,0.6279227361583074,1.0847860888917737,0,-0.16176648094611318,1.1944867921941238,0,0.3705800844875131,1.2002494289275185,0,-0.6131233788303554,0.585491085053643,0
118,100,0.6,SuperLearner,0.816060505247617,0.045702076821781325,13.127095021638016,3.5787573819560996,1,15.321644317448781,2.4209116145941687,1,0.29176056724438915,0.2573203247553066,1,13.30067303452723,1.9132284432237807,1,2.362796118359482,0.7222266642915283,1,0.18396560103973778,0.1930385153001636,0,0.35493925557574535,0.5923816014606824,0,0.2089200834155885,0.44676619275285073,0,0.1231353336144281,0.340577129490111,0,0.08953405074176121,0.2526592837692416,0
118,100,0.6,TabICL,0.8456184519758901,0.05193757763515449,14.180540764323899,4.324735150481015,1,16.412560727286607,2.0724440444343517,1,0.8975973425285009,0.34588873387863867,1,11.510492751412533,2.316975387964303,1,2.771466209299395,0.9557936877552966,1,-0.061413119094788284,0.20750521213316978,0,-0.06538967245590929,0.21504851458802116,0,-0.037154718899096814,0.18147282646925395,0,0.14228042317190703,0.21469352064042882,0,0.1410109462491192,0.08880814814314088,0
118,250,0.6,lr,0.7615572231057467,0.044425639248998186,9.567273251080936,2.635724908705648,1,13.642762800455026,2.0567175846606696,1,0.038091148913200756,0.03335165503512287,1,17.777055726202395,3.720499836598411,1,3.125712933705422,0.8597364012408462,1,-0.02917358794268275,0.03012387327042916,0,-0.16204910829365915,0.1942222233957906,0,-0.09095105552466794,0.16779723559297202,0,0.042770795799088344,0.1000652503265117,0,0.021066064543628405,0.1253074178234507,0
118,250,0.6,lasso,-0.008806014315246812,0.006038974963249515,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
118,250,0.6,dt,0.5937018199156995,0.07239218895623728,11.195950253898733,3.75671510548049,1,14.44303905617853,2.2033398359190226,1,0.5426796618856056,0.9732424010171027,1,17.452488822638134,2.484847948236978,1,1.7686479509995885,0.5364055345735671,1,0.1940987818360206,0.19803882140650816,0,0.09120710849628084,0.15886414224493348,0,0.07081600605337963,0.6412377346657782,0,-0.21769413963786155,0.2822081719523392,0,-0.12144864509954414,0.4828961219513805,0
118,250,0.6,rf,0.8061277364480125,0.039912946500757274,9.04292067045848,1.7934797229906587,1,12.563721089771681,1.6190610086403678,1,0.7352888563967714,0.18177123724990493,1,17.377468490307542,2.3707302978488842,1,1.0936472854386063,0.13083094201512963,1,-0.023191199972592214,0.06939242153351266,0,-0.09728445903324849,0.05427451274382308,0,-0.005838274226097182,0.09756354101010355,0,-0.006262753522798521,0.045035594902901335,0,-0.024644135287548732,0.030224300437384305,0
118,250,0.6,et,0.8211483615205178,0.03877028330690061,8.396697949686931,1.5583283226422893,1,12.387760258496538,1.3659045465670274,1,0.7399693938193799,0.19023510378010555,1,17.815966084784296,2.9568592659938564,1,1.1379310034240546,0.08670056079571149,1,-0.06866806541057355,0.08040075265976426,0,-0.10568858317737673,0.06558053657636138,0,-0.01344459101724794,0.08532370100604943,0,-0.05498385723142114,0.08894314645007137,0,-0.02306225910447785,0.04242100145430999,0
118,250,0.6,gb,0.8529691834330461,0.049798559576899375,9.907176503848907,2.359529587930101,1,12.863771833621115,1.3403352505254749,1,1.9641319167940015,0.5470454229742825,1,17.635885933960157,3.1161636441097462,1,2.087338668747988,0.4203111438314836,1,-0.008424640827192067,0.10016139590327944,0,-0.08501429851335081,0.17598181255050624,0,-0.005824707300966438,0.052559990003383836,0,-0.03060193940954285,0.08286755784568513,0,-0.06611352643013556,0.08840134518478368,0
118,250,0.6,hgb,0.8771145141037261,0.03689987134763357,10.171608310405247,2.159066558356361,1,12.98569289342604,0.7605780928770534,1,2.310452543456537,0.49932059291353525,1,17.62711457690543,3.0955632524691823,1,2.017724818266654,0.4782882810107659,1,-0.02058732344141343,0.081768082813356,0,0.0008372791348459811,0.0998295769976642,0,-0.0026369072263571296,0.049990214518897444,0,-0.003976353433712319,0.08760609238640177,0,-0.01043368225056572,0.018156778756893043,0
118,250,0.6,ab,0.7741812245820163,0.027527248527408395,7.631389575558158,1.390260128516403,1,10.272302661287627,1.403280175034802,1,0.5039002877428651,0.2959077056557731,1,17.71682361950471,2.7846723609523627,1,0.9701164141565419,0.16955902440007004,1,0.008139664831325616,0.10279164617354067,0,-0.0671467301634401,0.08367377298209276,0,0.020008031783673302,0.026320903965492082,0,0.006103409945296007,0.02707065480966917,0,-0.04661367631485067,0.06926150161144763,0
118,250,0.6,bag,0.783330722176115,0.04289321543993118,8.746534119486483,1.8093715209245693,1,12.440943136396164,1.813296880330484,1,0.7562119689850523,0.2866153837603665,1,17.28427989785952,2.357256560766401,1,1.1480285291513046,0.25656229518776874,1,0.037285626845669724,0.12327912008039903,0,0.011188238592248817,0.07027322340595558,0,-0.05163115444739332,0.26455263494925274,0,0.0013474211988855455,0.10589719961598934,0,-0.07641234710181413,0.27853802251748255,0
118,250,0.6,mlp,0.7608800686719042,0.04940380545923365,8.896124831011587,2.3713754382205403,1,13.239395347681867,1.9812641024787787,1,0.02423251305503133,0.12352933357379199,1,17.27926053490565,3.6438667986984496,1,3.082908653248541,0.8981952762583746,1,-0.04674001121404198,0.08500387421368569,0,-0.16652275535021296,0.23907775052769217,0,-0.06809457255487107,0.27999400563285326,0,-0.010882373767793805,0.09179611066372757,0,0.030720382343860642,0.21445083284610347,0
118,250,0.6,svr,0.6546593271007148,0.02704782372838349,6.055457335177847,1.165933245688089,1,8.394334751613675,1.3765034263424882,1,0.5038390419913815,0.17635152778108168,1,11.118046473645416,1.8131800031774863,1,1.7279004610900028,0.40810802145502306,1,-0.14194020198977242,0.1321751264143427,0,-0.1379020243941019,0.1878508972398418,0,-0.07643328276629495,0.32907011488064114,0,-0.03763082932702673,0.10433896016871762,0,-0.11674056581697215,0.25228452559054193,0
118,250,0.6,knn,0.5629916513491218,0.057795528369073465,5.165370429847628,1.6311351799302853,1,7.847360391007659,1.8461139440246759,1,1.6746681974855424,0.6087419417858813,1,12.084043585169251,2.196729183694856,1,1.6358643426844999,0.6777865912169114,1,-0.42031523121900916,1.1189315863535305,0,-0.2815999108501841,0.9523966046546495,0,-0.2887927643692617,0.7721028809550895,0,-0.44334353013066446,1.1264440891482475,0,-0.8723668825399008,0.7912793312015214,0
118,250,0.6,SuperLearner,0.8766932843833439,0.04436359058498378,11.08847601991281,2.8824871128634255,1,14.423072652136359,1.0070617397490118,1,2.020909997668266,0.3686019694885138,1,18.939202143217813,3.741349731167871,1,2.4312781226492057,0.4006048910848354,1,-0.07262652435704767,0.07691770958143046,0,-0.09332438094465328,0.12166859837943038,0,-0.007789052194820527,0.07574996408931704,0,-0.025196343314837194,0.07802145204316242,0,-0.096924220512844,0.0723688246707767,0
118,250,0.6,TabICL,0.9242887472484398,0.018850979897829565,11.692931272580584,3.422926645269224,1,14.534800066416896,1.876011811349248,1,3.7420944238858924,0.730009970018416,1,17.950895040996024,3.5028692492115168,1,3.291766474421754,0.6819435644508623,1,-0.018661841419965883,0.034358392551089106,0,-0.032662742036866164,0.0661003202505227,0,0.07761306452163942,0.15120873144855831,0,-0.010273439946595322,0.07880355211844922,0,-0.05459859322852254,0.14863017963545902,0
118,500,0.6,lr,0.7175132091059836,0.06928047413602949,6.907210133430427,0.8822716969666861,1,8.962914726324762,1.2056100286463745,1,0.04522614023790225,0.02771419897725172,1,16.70664437862122,1.8434078290798324,1,3.8934162186042394,0.3657051261806705,1,-0.016734199949716276,0.021591639099240095,0,0.009171075490493138,0.05010841048984093,0,0.023552404323326847,0.02992979389985977,0,-0.014892693263314582,0.01544977975219747,0,-0.00321538708139776,0.02677413975859047,0
118,500,0.6,lasso,-0.006620873958386531,0.006657258105306381,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
118,500,0.6,dt,0.6115212281750411,0.08013039989158205,11.15519870442766,1.6735536582992483,1,11.173023978447358,1.486274858209691,1,2.205446394891486,0.5270232001298112,1,16.761552012674894,2.2709332099404302,1,2.402744389716429,0.7874957770979725,1,-0.2836503538116518,0.4095644881514584,0,-0.06625774221327332,0.417843670905701,0,0.07321882650111115,0.20477886079553603,0,-0.20501178598196906,0.17858277470652262,0,0.15427559765776705,0.29761138661613273,0
118,500,0.6,rf,0.8257329403941064,0.03690551637918089,9.49657485632446,0.9291047196537163,1,11.284812734580813,1.129108354267756,1,1.2349783913270582,0.13473677811326226,1,16.507756993861157,1.429221064840493,1,2.3045959691897475,0.3009422131617173,1,-0.0010567364505508707,0.06060303078624464,0,-0.00032673846940260156,0.046394066432293435,0,-0.01637580884276383,0.04402075071272183,0,-0.00991970763095846,0.017240992843572247,0,0.004538302928350839,0.024580570397479868,0
118,500,0.6,et,0.8386386733891706,0.033243890834489996,9.19143748807775,1.045475501073844,1,11.571005349190141,1.1157641885856613,1,1.0780454704090574,0.113614007633101,1,16.076663405433475,1.6106721216012259,1,2.5509985474696237,0.2869552956418683,1,-0.009972006424879762,0.029033033427075708,0,0.012607392520542044,0.07747412262935308,0,-0.04718675880615772,0.07388971982362007,0,-0.028643449989304036,0.06611302969436451,0,0.005282998477091905,0.042265753704982645,0
118,500,0.6,gb,0.8855119474283357,0.02544156228599744,9.794597833614633,1.037092896363422,1,11.427181329376992,1.2273757735386837,1,2.899869116303172,0.5746414108122432,1,16.06692297192157,1.6102432852093016,1,3.421125983449419,0.15331761758632576,1,0.016299275410045947,0.028924886944105103,0,0.007128995822466176,0.027934818057150538,0,0.017781505870959398,0.03817477408328841,0,0.0066945574234550855,0.00946742604197217,0,0.010750726862965016,0.035678752086883946,0
