seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1,imp_V2,imp_std_V2,tr_V2,imp_V3,imp_std_V3,tr_V3,imp_V4,imp_std_V4,tr_V4,imp_V5,imp_std_V5,tr_V5,imp_V6,imp_std_V6,tr_V6,imp_V7,imp_std_V7,tr_V7,imp_V8,imp_std_V8,tr_V8,imp_V9,imp_std_V9,tr_V9,imp_V10,imp_std_V10,tr_V10,imp_V11,imp_std_V11,tr_V11,imp_V12,imp_std_V12,tr_V12,imp_V13,imp_std_V13,tr_V13,imp_V14,imp_std_V14,tr_V14,imp_V15,imp_std_V15,tr_V15,imp_V16,imp_std_V16,tr_V16,imp_V17,imp_std_V17,tr_V17,imp_V18,imp_std_V18,tr_V18,imp_V19,imp_std_V19,tr_V19
1,100,0.6,lr,0.8300000000000001,0.0812403840463596,0.519028608803287,1.0475255558980656,0,3.6259915309451847,1.774080190065627,1,0.3243928805020543,0.7273319898720924,0,-0.5983246462593448,1.6851477670251254,0,2.811404964351137,1.6653572104747996,1,0.6632032223597555,1.1428964511979334,0,0.9948048335396331,1.4456336091072837,0,3.835044720602064,1.9647725744072464,1,1.4705810582759795,1.5486863595375964,0,0.21626192033470298,0.7037286798197102,0,2.869074809773725,1.4198820720895429,1,0.42531510999158223,0.8970163967318657,0,2.7969875029954907,1.7507868402425146,0,2.140993011313559,1.4996239107242364,1,0.12254842152299825,0.4194713243817028,0,2.24912397148091,2.648715636457776,0,1.311988983363864,1.9062424793101655,1,1.4994159809872734,1.6234215135408219,0,2.494220814526907,1.4030938282519154,0,3.6980788377234197,2.194297832595781,1
1,100,0.6,dt,0.58,0.039999999999999994,0.05046111474476419,0.10092222948952839,0,-0.374853995246818,1.4965019311642997,1,-0.338810341857701,0.677620683715402,0,-0.13696588287864506,0.2739317657572901,0,0.07929603745605726,0.8603492468201116,1,-0.0792960374560582,1.1539374365959805,0,-0.15859207491211597,0.6377180686115798,0,0.09371349881170417,0.5100399834472548,1,-0.15138334423429223,0.30276668846858446,0,0.2739317657572903,0.5478635315145806,0,-0.7713341825271076,1.3516321962628983,1,0.10813096016735138,0.21626192033470276,0,-0.5262373394811106,0.7579801201393752,0,1.859852514878445,1.563912480921004,1,-0.16580080558993915,1.3000921295327037,0,1.3624500981086283,1.714314364189339,0,-0.7424992598158137,1.048765026189766,1,0.0,0.0,0,1.1173532550626315,0.8162116944596749,0,1.153396908451749,1.6336962338604344,1
1,100,0.6,rf,0.6,0.08366600265340754,1.4432899320127036e-16,1.2867129920128304,0,0.14417461355646877,0.6796881226637265,1,-0.23067938169035013,1.0713153664096218,0,0.014417461355646777,0.578318144133475,0,0.6776206837154024,0.6806049685697201,1,-0.3748539952468185,0.5669748022069756,0,0.23788811236817295,0.675316106071672,0,0.73529052913799,1.2443363358725656,1,-0.21626192033470293,1.5466045652550044,0,-0.8794651426944583,1.1760619367955112,0,0.30276668846858396,1.2453799447044382,1,0.06487857610041092,0.7589393288465769,0,0.6487857610041086,1.7206078900283526,0,1.1822318311630426,0.8672675250697286,1,-0.670411953037579,0.7013617067745624,0,0.5478635315145809,1.4538421053394566,0,-0.47577622473634645,0.7517154297293352,1,-0.5262373394811101,0.7458859384863165,0,0.619950838292815,1.4170978432513104,0,-0.302766688468584,1.1828909825316463,1
1,100,0.6,et,0.56,0.12409673645990854,-0.08650476813388079,1.3307090336171317,0,-1.1029357937069844,1.9433646941288183,1,-0.7497079904936367,1.3565827545176499,0,0.03604365338911704,1.5621504003757252,0,-0.7352905291379896,1.223064781934102,1,-0.7641254518492837,1.3405913462076424,0,-0.7785429132049304,1.1307831026454942,0,0.12254842152299836,1.5892921622149887,1,-0.555072262192404,1.564909005616497,0,-1.6075469411546244,1.917251336234958,0,-0.7136643371045193,1.1911650381845331,1,-0.17300953626776233,1.4437991620672321,0,-0.9803873721839859,2.4179247582479926,0,-0.6271595689706382,2.2773885118113024,1,-0.5334460701589336,1.8780645815467953,0,-0.0865047681338815,2.0751380233270136,0,0.41810637931375877,1.4705810582759793,1,-1.5715032877655077,1.362926782621079,0,0.43973257134723004,2.1553260878823393,0,-1.1317707164182782,2.827311592467482,1
1,100,0.6,gb,0.58,0.09273618495495704,0.38927145660246554,1.0266811804721583,0,-0.3892714566024647,1.628503157622523,1,-0.8001691052384006,1.1653643913172615,0,-0.6415770303262849,0.8669678783327087,0,0.10813096016735191,0.8737148118267299,1,-0.13696588287864475,0.6202860374729122,0,-0.2523055737238199,0.5807392090475706,0,0.7641254518492844,2.8746841667962557,1,-0.5622809928702275,0.7013617067745619,0,-0.9083000654057518,0.8223642106645326,0,0.6776206837154028,1.3257794503830267,1,-0.187426997623409,1.4066079028982597,0,-0.4901936860919925,2.0404146322249597,0,1.095727063029162,2.271104851132623,1,-0.07929603745605726,1.3271506157617896,0,-0.09371349881170402,1.8981834919509715,0,-0.3748539952468183,1.6814431911882344,1,-0.03604365338911699,0.5730827542926773,0,0.5766984542258748,1.5668006563790908,0,0.1369658828786458,2.2110247578165714,1
1,100,0.6,hgb,0.5400000000000001,0.08,-0.7136643371045198,0.8255177010703277,0,-0.8001691052384009,0.5430045467296909,1,-1.2903627913303946,1.5557169007797271,0,-1.4417461355646863,1.2895369461681057,0,-0.9299262574392231,1.4926424966567613,1,-0.0720873067782342,0.8216055719323305,0,-0.39648018728028855,0.5874120347958554,0,-0.5262373394811107,1.0576463338155917,1,-1.2975715220082176,1.2824654015752928,0,-0.2955579577907611,1.3341800643809827,0,-0.30276668846858434,2.0542479381033343,1,-0.2883492271129374,0.5766984542258747,0,-0.38927145660246576,1.952541626547396,0,0.2595143044016429,1.1175625211955387,1,-0.7424992598158138,0.7698843366515449,0,-0.3027666884685841,0.6601402744155991,0,-0.036043653389117615,0.8149373584842693,1,0.1946357283012326,0.5402221038480054,0,-0.03604365338911766,0.6378810219983231,0,-0.08650476813388137,1.1047482661153762,1
1,100,0.6,ab,0.6699999999999999,0.08124038404635958,1.49220725030945,0.4860416830289295,0,1.8814787069119157,1.1939973626148683,1,0.30997541914640736,0.6381253740555507,0,0.9010913347279287,1.0989472895369117,0,1.2975715220082173,1.600922595455372,1,0.07208730677823437,0.29282002437657473,0,0.0,0.0,0,2.5518906599494944,2.865540717362751,1,0.2739317657572901,0.5999292598688858,0,0.382062725924642,0.9665077260867692,0,0.7713341825271074,0.8268385805559784,1,0.014417461355646722,0.6157454523595156,0,1.874269976234092,1.7057447139598974,0,2.559099390627318,2.0349826636745427,1,-0.1153396908451747,0.14843684968971274,0,0.3243928805020546,0.3834882114207183,0,0.7641254518492835,1.2102082673739696,1,0.2090531896568796,0.4181063793137592,0,0.3460190725355248,1.1227120716967833,0,1.4489548662425098,2.1227722926647914,1
1,100,0.6,bag,0.58,0.15033296378372907,0.5839071849036978,0.8782825885187343,0,2.378881123681732,2.1923313288982955,1,0.8938826040501052,1.4484706168446229,0,0.6632032223597555,1.501528591600654,0,0.30276668846858407,1.198601873477663,1,-0.36764526456899443,1.0136921077739303,0,-0.06487857610041063,0.4254983433353269,0,1.3336151753973344,2.305441783681808,1,0.38206272592464163,1.1894624062786932,0,0.8866738733722821,2.55585848621393,0,0.3460190725355251,2.3901698616044262,1,-0.028834922711293665,1.3419473772789285,0,-1.1029357937069846,3.2043274116016587,0,2.8330311563846085,1.6162032055201934,1,-0.47577622473634584,1.1817482198249507,0,0.2739317657572906,2.5229115585051343,0,-0.48298495541416936,0.9827697193933614,1,0.547863531514581,1.4531270540934969,0,2.537473198593848,2.397658934863765,0,-0.4974024167698163,0.80026651458872,1
1,100,0.6,mlp,0.76,0.09695359714832659,-0.007208730677823713,1.0013131909298743,0,1.6580080558993893,1.3015702110619314,1,-0.050461114744763905,0.6340405454030501,0,-0.7929603745605774,0.6880468150111061,0,2.0616969738575013,1.564543686927257,1,-0.0792960374560578,0.8657682542928584,0,-0.15138334423429203,0.39837613764806384,0,2.4365509691043195,2.3280517319605485,1,0.1802182669455859,1.3800530772997972,0,0.6415770303262853,0.24699766564656253,0,2.2779588941922038,1.382573655576687,1,-0.3027666884685842,0.749707990493637,0,0.0648785761004109,0.9182010163983758,0,1.2326929459078064,2.5823359697524886,1,0.18742699762340928,1.0317302970896913,0,1.8021826694558576,1.04638394652834,0,1.3624500981086285,0.8188813450088521,1,0.9227175267613991,1.2391051074369805,0,2.24912397148091,2.2169161712312206,0,2.162619203347029,2.0351103408502924,1
1,100,0.6,svm,0.6699999999999999,0.11661903789690597,-0.35322780321334746,1.7854382967820328,0,0.353227803213349,2.0475079454482135,1,-0.5334460701589332,1.2876011878396068,0,-1.095727063029161,0.8830621521551023,0,0.9587611801505167,1.1571303949389742,1,-0.5118198781254634,0.7957080385757226,0,-0.3316016111798774,0.8920786009922568,0,0.6632032223597559,2.006385433244676,1,-1.0741008709956907,1.776100166349092,0,-0.7136643371045188,2.10507279147453,0,1.016431025573104,1.3596438127437485,1,-0.5118198781254631,1.2151362820510898,0,-0.23788811236817242,1.4741105143635531,0,0.7424992598158137,1.874630378117287,1,-0.843421489305341,0.8393142185677438,0,0.9803873721839873,1.072236594520457,0,0.6271595689706388,1.8074517576272104,1,0.02883492271129411,2.187157874445128,0,1.4633723275981574,1.5492231426600056,0,0.30276668846858473,1.5961438569351634,1
