seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1
6,100,0.9,lr,-0.03817827126133,0.04785700781729871,0.13345878992639176,0.19028418683026907,1,0.11408483358875891,0.21826223101753928,0
6,100,0.9,lasso,-0.036572983315513466,0.04715359614411486,0.0,0.0,1,0.0,0.0,0
6,100,0.9,dt,0.16791497828292176,0.3415561716903957,3.6061301212586314,2.762572961815257,1,0.867343791786271,1.4866464142016755,0
6,100,0.9,rf,0.47662045971284694,0.13792790412994008,3.0781281705932626,2.1632791248145433,1,0.48201612084575984,0.45481877704207335,0
6,100,0.9,et,0.4810246955555508,0.16020034945171457,2.9522583997086658,1.7645361436381897,1,0.7749127469442729,0.574840653535015,0
6,100,0.9,gb,0.4302780859789814,0.12566999321509262,3.906213261350735,3.1165178772509363,1,1.1025543521554106,0.9574241127332631,0
6,100,0.9,hgb,0.0628820413370457,0.13004083822500315,1.1016934316806224,0.8383522922097197,1,0.19389640989680781,0.2555225488489053,0
6,100,0.9,ab,0.43393427230210013,0.1967914826805459,3.151215505901531,2.622140979653561,1,0.7731390536875848,0.8536412052213831,0
6,100,0.9,bag,0.45331883610550855,0.17013139814773057,2.5936453020632455,1.8396084536315913,1,0.776812560272755,0.5914829113879443,0
6,100,0.9,mlp,0.5467529346221999,0.2820720117115658,5.853972402261832,5.61348131597981,1,2.080602980373933,2.0385632280486328,0
6,100,0.9,svr,0.48025663231554844,0.16090939309126523,1.587203230364531,0.6612056494822682,1,0.5624610644200915,0.304027364543946,0
6,100,0.9,knn,0.5139404509292878,0.11247211675802968,2.959019261630924,1.737379866753156,1,1.7085294322823585,0.9364014267342546,0
6,100,0.9,SuperLearner,0.46757034248146095,0.24639326891632846,6.8526245267459185,4.873994502978697,1,2.5395446155729484,1.8968196252220995,0
6,100,0.9,TabICL,0.5034408874403452,0.28308863113177807,4.029259910424193,1.645187910845315,1,1.1514051261914724,0.7471790519565223,0
6,250,0.9,lr,-0.13384487101921333,0.09790662777186555,-0.016002259469936858,0.08857472866336805,1,-0.1380170474599725,0.16089173777970037,0
6,250,0.9,lasso,-0.07517132000344207,0.08925655579784228,0.0,0.0,1,0.0,0.0,0
6,250,0.9,dt,0.23417154191708728,0.2550083700267802,2.8029757955578036,1.0205660989962777,1,0.30249209347064143,0.4581062005862541,0
6,250,0.9,rf,0.5035191532802832,0.05905556611280402,2.6599518359983985,0.8868511849379016,1,0.17163776283865392,0.14385509834357382,0
6,250,0.9,et,0.4820862506968563,0.06936220663983551,2.6411740421897134,0.8495412341018022,1,0.154823948489989,0.1286167721009359,0
6,250,0.9,gb,0.4793114132540042,0.09624501354855684,2.948544376947376,0.9407626025559924,1,0.11070645186837688,0.1409459828118611,0
6,250,0.9,hgb,0.36288964439643073,0.1285042101373263,2.2801854137829776,0.544892231844489,1,0.021179129688138253,0.2383354428760467,0
6,250,0.9,ab,0.5055605759854822,0.09175672368153717,2.543466688354257,1.0046457509149038,1,0.03401375920224488,0.12002645451540483,0
6,250,0.9,bag,0.48653286964747516,0.07776185759781318,2.576906531298484,0.7585090196799582,1,0.26234360179108746,0.2210496267153971,0
6,250,0.9,mlp,0.5622399629584387,0.110671061304369,3.205014056237162,1.211047698907783,1,0.8538354867301654,0.4970039176439078,0
6,250,0.9,svr,0.4960271223461943,0.10004370298520578,1.649175817768627,0.46157300085650194,1,0.21327771755651695,0.20949540503458017,0
