seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1
35,100,0.6,lr,-0.22622279114875932,0.20410408337124505,-0.1482910463926795,0.19102359248620418,1,0.06391115672863193,0.047437661025212595,0
35,100,0.6,lasso,-0.11162105997968763,0.17359453467936778,0.0,0.0,1,0.0,0.0,0
35,100,0.6,dt,-0.11940819971115384,0.5598694382963882,2.643045861140389,1.547309112185301,1,0.10435353398880705,0.4398680026313586,0
35,100,0.6,rf,0.21536413500140328,0.3137736459198428,2.0300839985608916,0.942877971808039,1,-0.0077871687681638655,0.17920580000606348,0
35,100,0.6,et,0.2334776377142041,0.24452943967547358,2.1905670504043173,1.0937524257174536,1,-0.03187620090093468,0.2200707253608721,0
35,100,0.6,gb,0.12676436053085766,0.4168389535741341,2.4906616289933448,1.4224951152198784,1,-0.04027519879037316,0.2568335052997781,0
35,100,0.6,hgb,-0.06743484920305039,0.3460571967490969,1.0198462696310042,0.3086628636775372,1,-0.05798686752398663,0.13140147932164206,0
35,100,0.6,ab,0.213094124324404,0.3112838861906362,1.7920369742802253,0.672479709841914,1,0.1721702411999585,0.2567610063313206,0
35,100,0.6,bag,0.21894429089889514,0.257820230904766,2.014152130068584,0.9594101690995425,1,-0.05642476754379513,0.1828760786688366,0
35,100,0.6,mlp,0.3699321179062248,0.20999413295110658,1.984444224040649,0.900485517533069,1,-0.0014869353321847827,0.04099150007669797,0
35,100,0.6,svr,0.30011830886212876,0.1519418517355306,1.1313586429776064,0.5961954933592648,1,-0.0002546380520365321,0.11122683509857785,0
35,100,0.6,knn,0.2157901419305075,0.18623975833271256,1.3145298918150334,0.5282512339351223,1,0.10044951841010896,0.19442351563325477,0
35,100,0.6,SuperLearner,0.31023998049468304,0.21596283283823803,1.8518310919606595,0.8008078147626413,1,0.18960666854581115,0.1563543931634208,0
35,100,0.6,TabICL,0.38216532956651483,0.2602668991447505,2.2536964203793195,1.1558820581282565,1,0.11413405053544708,0.09119062493190065,0
35,250,0.6,lr,-0.058077051916601084,0.0879677262794738,-0.13606823974860202,0.20054011789639253,1,0.051159584447660264,0.08779594036230647,0
35,250,0.6,lasso,-0.0013647622226464762,0.0018566640492817307,0.0,0.0,1,0.0,0.0,0
35,250,0.6,dt,0.22429968069777964,0.057358291100795544,3.7017121515739833,0.8804613588149516,1,0.2920933960970355,0.21525771666919538,0
