seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1,imp_V2,imp_std_V2,tr_V2,imp_V3,imp_std_V3,tr_V3,imp_V4,imp_std_V4,tr_V4,imp_V5,imp_std_V5,tr_V5,imp_V6,imp_std_V6,tr_V6,imp_V7,imp_std_V7,tr_V7,imp_V8,imp_std_V8,tr_V8,imp_V9,imp_std_V9,tr_V9,imp_V10,imp_std_V10,tr_V10,imp_V11,imp_std_V11,tr_V11,imp_V12,imp_std_V12,tr_V12,imp_V13,imp_std_V13,tr_V13,imp_V14,imp_std_V14,tr_V14,imp_V15,imp_std_V15,tr_V15,imp_V16,imp_std_V16,tr_V16,imp_V17,imp_std_V17,tr_V17,imp_V18,imp_std_V18,tr_V18,imp_V19,imp_std_V19,tr_V19
7,100,0.0,lr,0.7300000000000001,0.060000000000000026,0.18742699762340917,0.7921079755157318,0,0.9371349881170458,1.2589506894848885,1,0.11533969084517495,0.5058454203411092,0,-0.2306793816903499,0.6425886948833837,0,2.0472795125018544,2.3217708948595086,1,-0.6632032223597555,0.6894049523860425,0,-0.25230557372382023,0.6727719527839807,0,0.9299262574392226,0.529927516093533,1,0.3748539952468185,0.4423835385872637,0,0.10092222948952816,0.525001516678307,0,2.1554104726692054,1.1566362882669508,1,0.15138334423429212,0.2118925422457789,0,0.47577622473634607,1.0869178678262286,0,1.8166001308115043,1.2091772790277722,1,0.3171841498242308,0.7086589248226778,0,0.10092222948952796,0.13174436051353847,0,1.1029357937069846,1.085291102486752,1,2.6645352591003756e-16,0.547104191535636,0,-0.18742699762340917,0.5515503434923134,0,1.5354596343763902,1.7014131604564136,1
7,100,0.0,dt,0.54,0.03741657386773941,0.05766984542258739,0.11533969084517479,0,-0.901091334727929,1.5371677964346653,1,0.02162619203347039,0.06284425707166773,0,0.02162619203347016,0.28617843668763565,0,1.3624500981086283,1.426964550456536,1,-0.03604365338911717,1.2448373773005097,0,0.3027666884685839,0.6055333769371678,0,0.32439288050205467,0.49839393492515277,1,-0.23788811236817367,0.5701736859910468,0,-0.28834922711293703,0.5766984542258741,0,-0.2883492271129372,0.26190619187166647,1,0.4108976486359356,0.735007779452804,0,0.0,0.0,0,-0.3099754191464074,0.6760851714684428,1,0.0,0.0,0,-0.39648018728028844,0.6899323949099623,0,0.19463572830123216,0.2731718980917022,1,0.0,0.0,0,0.0,0.0,0,0.8145865665940477,1.0912599262472982,1
7,100,0.0,rf,0.5399999999999999,0.08602325267042626,-0.7857516438827539,1.8329748233261622,0,-1.7589302853889166,0.9667227684136235,1,-0.6487857610041088,0.7926326372559972,0,-1.614755671832448,1.8201723777600634,0,-0.12254842152299802,0.9250236913871319,1,-1.1389794470961017,1.3301231364842416,0,-1.694051709288506,0.8120627909433068,0,-2.047279512501854,1.9283051389878074,1,-1.679634247932859,1.6903820183688654,0,-0.9371349881170457,1.6916726914671087,0,-0.6559944916819324,1.147841819294648,1,-0.7064556064266961,1.0111770572756218,0,-0.4685674940585226,1.3342969081053706,0,-1.7084691706441528,1.1410762613962309,1,-0.6559944916819322,0.413733414850533,0,-1.3984937514977456,0.991927627932313,0,-0.8145865665940475,1.9190123084630895,1,-0.7424992598158132,0.8035714067626404,0,-1.3840762901420984,2.586980336095885,0,-0.5694897235480509,1.3277378245935678,1
7,100,0.0,et,0.6300000000000001,0.12489995996796797,-0.0937134988117048,0.3401115498119463,0,-0.8938826040501061,1.9247985872736355,1,-0.4325238406694063,0.5878541967213143,0,-0.4036889179581126,0.7278319480917916,0,1.7084691706441522,1.80024969300289,1,-0.9731786415061638,0.5979336837304802,0,-0.8073778359162246,0.6664080653647325,0,-0.3243928805020554,1.6678516619166313,1,-1.045265948284398,0.8875818257820246,0,0.19463572830123183,1.6318821291868577,0,1.672425517255035,2.546896680143234,1,-0.07208730677823508,1.4230625943684805,0,-0.2739317657572914,1.4858731080436822,0,-0.425315109991583,1.3374866839894735,1,-1.045265948284398,0.8225537610210126,0,-1.5066247116650981,0.6616342511002196,0,1.1822318311630418,1.1086924666229485,1,-0.5766984542258747,0.47980046381312463,0,-0.12975715220082226,0.5473890674682625,0,0.28114049643511324,0.9895673282989589,1
7,100,0.0,gb,0.64,0.07348469228349534,-0.13696588287864525,0.18853277121500284,0,-0.2667230350794668,0.6397520026799073,1,-0.07929603745605798,1.1238223855382945,0,-0.45415003270287635,0.9314617346751918,0,2.8907010018071957,3.0421697563434096,1,-0.12254842152299834,0.5769687182979896,0,0.08650476813388103,1.7583393065443662,0,-0.7569167211714598,1.1845153209670198,1,-0.6776206837154024,0.756882393104086,0,-0.4685674940585229,1.392796912257745,0,1.1678143698073955,2.089860631114025,1,-0.12254842152299786,1.1517286830565319,0,-0.627159568970638,1.0756720959208494,0,0.014417461355647063,1.5115317642133013,1,-0.04325238406694054,1.2492961124942648,0,0.014417461355646644,0.21213764648300862,0,1.0885183323513377,1.6506891444381884,1,-0.07208730677823438,0.14417461355646877,0,-0.6920381450710489,1.4497257443120828,0,0.8578389506609883,1.4935126088269204,1
7,100,0.0,hgb,0.64,0.13190905958272922,0.12254842152299839,0.6745461638465508,0,-0.38206272592464163,1.5011824657364403,1,-1.3408239060751577,1.644696825658646,0,-0.5190286088032866,0.6833481255529554,0,2.011235859112737,1.9813390025456277,1,0.18021826694558568,1.1093016254806887,0,-0.4036889179581119,0.7966870505999114,0,-0.7497079904936363,1.2396921027497112,1,-0.41089764863593514,1.216674862653081,0,-0.749707990493637,1.6353494511939186,0,0.30997541914640775,0.7218095944233117,1,0.0,0.0,0,-0.8866738733722815,1.2724175423314836,0,-0.7713341825271067,1.8054380754907493,1,-0.6704119530375788,1.548216521638437,0,-0.5334460701589336,0.6725401888845433,0,0.7424992598158131,2.096563614201207,1,-0.6632032223597557,0.606819284898307,0,-0.5622809928702274,0.5600585296554544,0,-0.19463572830123238,1.7759831290080978,1
7,100,0.0,ab,0.71,0.09695359714832658,0.02162619203346996,0.24081908261534843,0,1.211066753874336,1.5320206368741398,1,-0.2162619203347031,1.1470719266855687,0,-0.14417461355646877,0.30668892114577756,0,2.205871587413969,1.4754847138483136,1,0.32439288050205456,0.610405415732254,0,-0.4613587633806996,0.9861480332580078,0,0.497402416769817,1.107754645048741,1,0.14417461355646854,0.5708113115280851,0,-0.41089764863593514,1.8361190348396073,0,2.083323165890971,1.4086383603587662,1,0.07929603745605783,0.15859207491211566,0,-0.5334460701589337,1.2940424545899922,0,1.2110667538743365,1.8051502232423844,1,0.2595143044016434,0.45041589152135003,0,-0.2811404964351137,0.6561133061529787,0,2.4149247770708486,1.5489547743512644,1,-0.1585920749121157,0.45397836381271256,0,-0.19463572830123257,0.7300419331368492,0,1.7589302853889168,0.7698168355040163,1
7,100,0.0,bag,0.67,0.06782329983125265,-0.06487857610041063,0.7472084940329969,0,1.3696588287864522,0.9018119196769326,1,0.10813096016735142,0.2568979630932263,0,-0.15859207491211536,0.591643148552914,0,2.6311866974055524,0.7860491956909053,1,0.42531510999158256,0.25220257083170383,0,0.7208730677823431,0.8831798388554529,0,-0.08650476813388093,0.723607200420792,1,0.19463572830123294,1.3363594627067987,0,0.24509684304599677,0.286903858476776,0,1.0668921403178682,0.5760673449647338,1,0.1081309601673516,0.2538456016989206,0,0.30997541914640764,0.6901583183111748,0,0.4901936860919937,0.4955707429610489,1,-0.2450968430459965,0.38035875379874334,0,0.4829849554141698,0.8786375218888577,0,1.9824009364014437,1.8546202222161656,1,-0.5478635315145806,0.5195289739139958,0,0.26672303507946715,0.4406179992617497,0,1.463372327598157,1.1782691793379605,1
7,100,0.0,mlp,0.6799999999999999,0.15999999999999998,-0.555072262192404,1.6581020801552548,0,0.4757762247363462,3.1103313032782594,1,-0.5983246462593447,1.1776074409743629,0,-0.655994491681932,0.5491898501494896,0,0.7929603745605777,3.418793249506983,1,-0.403688917958112,1.4073465900108808,0,-1.0164310255731037,2.0470002820601056,0,-0.31718414982423065,1.3471649968885961,1,-0.6415770303262853,1.4531270540934969,0,-0.353227803213348,1.2762507481111018,0,1.2687365992969235,3.0949222523125703,1,-0.29555795779076066,0.8717498664974845,0,0.028834922711293776,1.055629940840425,0,0.33160161117987785,1.356008036818047,1,-0.9010913347279288,0.7797434426970794,0,-1.3624500981086283,1.9433379538285216,0,0.10092222948952782,1.607304476770288,1,-0.619950838292815,0.8551997666314088,0,-0.39648018728028867,0.7305400367604656,0,-0.03604365338911726,1.7404270638462667,1
7,100,0.0,svm,0.68,0.10770329614269006,-0.1946357283012327,0.5002672116955608,0,0.9948048335396329,1.8334283756075962,1,-1.0668921403178677,1.2435008181956873,0,-0.533446070158934,0.9235619135348943,0,1.722886631999799,3.1605495648611677,1,-0.5118198781254634,1.9864468037737137,0,-1.6580080558993893,2.2827900082958084,0,-0.05046111474476385,0.19556796086590697,1,-0.4613587633806994,0.6037285044368401,0,0.2450968430459966,0.7331672485599048,0,2.3356287396147914,1.5779382892471128,1,-0.4036889179581123,0.777206816608169,0,-0.6632032223597555,0.6490260075448379,0,0.6199508382928149,2.222277580713941,1,-0.26672303507946704,0.9303452752847731,0,-0.8722564120166352,2.0615457361982905,0,0.5406548008367569,1.6507835855598971,1,-0.4685674940585228,0.36968912440262924,0,-0.46856749405852316,1.1398003990325751,0,0.8866738733722815,1.2132531449513047,1
7,100,0.0,knn,0.5900000000000001,0.1067707825203131,-0.6632032223597568,2.943828844690533,0,0.3099754191464064,3.7547454148377475,1,-0.4036889179581129,2.9293003305465244,0,-0.7136643371045204,2.565579044976353,0,-0.6848294143932268,2.289722550604388,1,-1.1822318311630433,3.2775078893501473,0,-2.7897787723176677,2.153179192047144,0,-1.1966492925186898,2.1389896488356164,1,-1.5210421730207446,2.7162091604252674,0,-0.641577030326286,3.3576283412764765,0,0.2811404964351131,1.723987195421285,1,-0.23067938169035065,2.6246710223819605,0,-0.3243928805020554,2.2542704773366364,0,-0.19463572830123335,2.1929949248359306,1,-0.4397325713472302,2.5916765332124188,0,-1.2831540606525713,1.3000921295327044,0,-0.5694897235480519,3.600138544379747,1,-0.9010913347279293,2.8296448811801977,0,-1.903104898945386,2.249470518373074,0,-0.31718414982423176,1.9521423691577382,1
