seed,n_samples,cor,model,r2_mean,r2_std,imp_V0,imp_std_V0,tr_V0,imp_V1,imp_std_V1,tr_V1
20,100,0.0,lr,0.8868380278554279,0.022641789441020466,730.043727130819,136.91141627783725,1,3.8843282601970834,1.0143102332660558,0
20,100,0.0,lasso,0.8869924076053204,0.023782257708421708,712.2864702501734,132.15688981626604,1,2.640001945811894,0.5544496387665684,0
20,100,0.0,dt,0.9415601786315179,0.08804257712122189,768.6961255334761,130.35588301989583,1,-8.469206245211337,17.12581481606168,0
20,100,0.0,rf,0.9796057635223205,0.015488910619595458,784.0906800033843,131.70620274739983,1,-0.8475584530178214,1.4844046604570456,0
20,100,0.0,et,0.9896725834331974,0.009997869982866989,811.1919794597959,128.38794668210514,1,0.29584008568992626,0.68556835160101,0
20,100,0.0,gb,0.9856700320200706,0.008419075472401286,801.5254693867092,128.44248767972573,1,-0.05943015320051663,0.8854442283815598,0
20,100,0.0,hgb,0.6439892688238534,0.12774000154666282,488.76659129634015,65.06325212347717,1,5.771853546423701,29.672639226821996,0
20,100,0.0,ab,0.9729024812626893,0.027102057667230176,788.7490438253631,132.96509670655752,1,-2.008679328561147,4.966432511876216,0
20,100,0.0,bag,0.9701394887785122,0.024534625352215608,779.5453868078857,120.41344041423426,1,-2.058887677235938,3.4308819981014267,0
20,100,0.0,mlp,0.9139550785429392,0.021049752118855625,734.6955540386491,131.28633321130022,1,5.040322859128828,1.8549546368313947,0
20,100,0.0,svr,0.32332670342041786,0.10873619287105414,209.687667366823,30.793604867653215,1,8.980915412911244,6.487524264331838,0
20,100,0.0,knn,0.9606264565008859,0.03365768274844322,688.5678750608276,108.911439711778,1,19.469428771921415,4.419560967152933,0
20,100,0.0,SuperLearner,0.9539188489848704,0.058432543480205795,805.905526322159,109.44563861592863,1,-8.35319598344902,15.279692587578488,0
20,100,0.0,TabICL,0.9957562269243037,0.002352800853219749,813.5204400275112,148.8890434332205,1,0.015569126305675468,0.03898235364950608,0
20,250,0.0,lr,0.8851880459041024,0.024558678015613622,567.2046700276697,133.2641811406791,1,0.3917581773529796,0.39585947788908726,0
20,250,0.0,lasso,0.8859191978702551,0.01730300720401912,551.5806789849106,128.50698172342751,1,0.0035146354434094445,0.06209992605477695,0
20,250,0.0,dt,0.989877550102684,0.00264841133703204,630.0975403974871,207.14506957936774,1,-0.18775523656208196,0.2928135274998486,0
20,250,0.0,rf,0.9923455903190685,0.0029346253264790644,628.2513478574714,200.34704759608243,1,0.19207218448792232,0.2798339572735662,0
20,250,0.0,et,0.9942006368104357,0.0025631949989707308,631.3182837526443,195.07343995565458,1,0.05222326347498986,0.0969114199648906,0
20,250,0.0,gb,0.9928674739437984,0.0028688244975555786,631.3277189397891,204.36517670703,1,0.17223631324998198,0.4678208088870726,0
20,250,0.0,hgb,0.8221635519886658,0.041251276117584605,546.1214808232826,95.28453289531224,1,-3.591828876849873,4.681214349079127,0
20,250,0.0,ab,0.9871591553002617,0.005684235238772477,628.5935871837744,210.208636431172,1,0.012556314968773135,0.17156308432499806,0
20,250,0.0,bag,0.9923409134281893,0.0022699341654189888,629.0880898612954,203.06632816079443,1,0.11815552870170273,0.33639372644181714,0
20,250,0.0,mlp,0.9407477845676873,0.011977421544904696,577.6191382418169,143.59215430038122,1,1.6349023155403746,1.4193320587908032,0
20,250,0.0,svr,0.6112190955010702,0.14297859773008192,274.52871534809003,37.09517542575665,1,4.99047696745527,5.168271330669618,0
20,250,0.0,knn,0.9647139918025024,0.019234283827611838,559.6037935555522,160.71045673324647,1,5.338023719203923,3.7397119349426906,0
20,250,0.0,SuperLearner,0.9939934626374127,0.0028433490551070134,636.6729306545272,202.9717854177317,1,0.07879507139977038,0.16826014564325628,0
20,250,0.0,TabICL,0.9957451714362616,0.0017403010896175708,632.7156403152426,196.2373802676124,1,0.0012467271756301268,0.011993276806205147,0
20,500,0.0,lr,0.858069875932258,0.023552287111479026,814.5364195608388,199.8670563146381,1,0.15408795841163486,0.3360523278651021,0
20,500,0.0,lasso,0.8596158445616133,0.02703715176581051,797.5674783524266,193.49733052617407,1,-0.0272156087964791,0.05532781463098714,0
20,500,0.0,dt,0.9650017956685966,0.04543170964693858,865.5762005418303,276.3098121769421,1,-4.197466194513813,7.9542301280003604,0
20,500,0.0,rf,0.971351755373018,0.035016140512219567,866.491239158823,277.94315946194246,1,-1.124468885830391,1.5954554115871122,0
20,500,0.0,et,0.9854000818519347,0.02180136628200102,891.7915710504667,309.500932350565,1,-0.19211470985812307,0.4221635561034764,0
20,500,0.0,gb,0.979492689984378,0.02658223324323135,879.3193649571804,301.20521576910016,1,-0.5614498459834804,2.052717864409881,0
20,500,0.0,hgb,0.8896963554866926,0.08132605083583831,808.8758211887218,159.18192627241783,1,2.067415113169395,7.853457298027431,0
20,500,0.0,ab,0.9590196616624205,0.03773981748700526,838.8113239306261,276.4690848704432,1,-2.9652799391103986,5.609079707937621,0
20,500,0.0,bag,0.9683001230162667,0.0391071071208542,863.6953791805814,272.94103710702825,1,-1.7596339255926927,2.44691136894727,0
20,500,0.0,mlp,0.9495917018900893,0.022752323667961195,871.5209343613399,264.20683571025074,1,0.7981379946444284,2.0558111186674095,0
20,500,0.0,svr,0.593363549060507,0.1756278983543206,378.4428838318694,14.195754594135959,1,3.8823688952596633,6.322812032931193,0
20,500,0.0,knn,0.9548110395646022,0.045813770890254076,807.0122243368016,245.81941765322642,1,0.6888572844414328,2.861646900707058,0
20,500,0.0,SuperLearner,0.9823862977728999,0.0075510354150714635,929.560598795565,340.3162577356963,1,-0.5071301542397313,1.222312675254288,0
20,500,0.0,TabICL,0.9867037632246352,0.020640746292196817,893.2964576061829,313.56679826336574,1,0.02114125090207893,0.050455612411016204,0
20,1000,0.0,lr,0.8496310040593379,0.018491424165642967,823.8078015354771,156.83955061027356,1,-0.27944888546818375,0.739863444019866,0
20,1000,0.0,lasso,0.8509349670308609,0.013199632257315031,806.3019380246544,152.286069938384,1,-0.15419683046940366,0.3083936609388073,0
20,1000,0.0,dt,0.9939453838369998,0.0011058451252985836,953.6263256488955,261.60208216733406,1,-0.09382206361692387,0.22493161913375456,0
20,1000,0.0,rf,0.9951639769678999,0.001441946278225623,941.6406721508607,254.87044368570918,1,-0.13488569550076063,0.26097925911531156,0
20,1000,0.0,et,0.9970427881954727,0.0007181218151881306,963.0346736392825,269.23401544447916,1,0.06691025384569156,0.096884888494686,0
20,1000,0.0,gb,0.9964739527600143,0.0006152724253307713,951.4788212932532,259.4530163819077,1,-0.002028891438032303,0.04320083628166177,0
20,1000,0.0,hgb,0.9410217453216646,0.022964055074938986,873.8057810680817,208.04028707196957,1,4.882060860349539,6.205822922476519,0
20,1000,0.0,ab,0.9864946704435068,0.0033020009157357444,938.8899388704206,254.61876611906436,1,0.0,0.0,0
20,1000,0.0,bag,0.9934238446298999,0.002889406102403174,942.8393409277985,254.12830019791514,1,-0.47359541065940836,0.6950064345132836,0
20,1000,0.0,mlp,0.9890897412624581,0.006872233284812738,939.4723415544107,251.42723329784434,1,-0.32987551170328855,1.8357241528932569,0
20,1000,0.0,svr,0.6364912613567412,0.12837934055054542,460.6833681120987,52.53672727801067,1,1.371047482234036,12.402973522182211,0
20,1000,0.0,knn,0.9643268764095374,0.03472133672349304,858.5323677000281,220.51354223317026,1,-0.755934131357327,14.938546156903966,0
20,1000,0.0,SuperLearner,0.9965115249509315,0.0014689673147776489,968.9210911519925,271.6162224591288,1,-0.05333576050625303,0.11791147005580686,0
20,1000,0.0,TabICL,0.9977168466858577,0.0007098471768969362,959.2437962981401,264.3020561227061,1,-0.000944670816622531,0.009926163823999426,0
20,2000,0.0,lr,0.8082806697899843,0.05274375281314774,1196.4584078653502,216.36449060613054,1,0.16357098889048696,0.3488819358096817,0
20,2000,0.0,lasso,0.809196184224351,0.055756462758552096,1177.3619476773458,211.70310648534902,1,-0.02415890528522647,0.04831781057045294,0
20,2000,0.0,dt,0.9676971445253326,0.04635876016666154,1348.3725043942754,361.7859013099182,1,0.675437916596501,1.2422025793479599,0
20,2000,0.0,rf,0.9587942437873209,0.06433896113792335,1322.496135514073,321.83829862630563,1,-0.1530936891521542,0.4352783447387952,0
20,2000,0.0,et,0.9713419066179032,0.049192737852515094,1386.605749152112,355.89866360127337,1,-0.1693772072319526,0.16477188189148398,0
20,2000,0.0,gb,0.9691510769233851,0.046924367589759805,1353.457697027563,360.64393085723407,1,-0.01020166549423155,0.03259683188019404,0
20,2000,0.0,hgb,0.8699782146408775,0.12231064601059784,1230.3566922629525,194.1428754836618,1,-3.4028113104131954,7.772354373871684,0
20,2000,0.0,ab,0.9344073746308348,0.06725172611469694,1256.5948711186988,303.3879889083822,1,-0.7077253166979152,1.4154506333958305,0
20,2000,0.0,bag,0.9584156360252724,0.06184261067758929,1328.7204092468235,325.5411628761883,1,-0.6862980178503111,0.8517751924860173,0
20,2000,0.0,mlp,0.988009230498314,0.014450318637370393,1447.0341983408764,455.5006916071296,1,0.5533156237724706,2.8423592074393484,0
20,2000,0.0,svr,0.5728081065412732,0.14839509900151013,625.802718879442,65.11768772927866,1,1.8494962908930141,4.287724296163337,0
20,2000,0.0,knn,0.9381506270169062,0.08015502219318049,1222.0036120274813,272.01270511588604,1,3.111805761021647,2.0281352539103814,0
20,2000,0.0,SuperLearner,0.9849776756898928,0.00748290041976087,1476.503086663406,549.8244469349949,1,0.2855919820098214,3.5370095521801392,0
20,2000,0.0,TabICL,0.9661128578283102,0.05788027031214247,1384.2102492671363,332.9883321315765,1,-0.07204404017537629,0.469807152221689,0
20,5000,0.0,lr,0.8257470177761572,0.029892533498451633,1308.2234340033683,172.37262001864255,1,-0.13645261951903973,0.09294310877073662,0
20,5000,0.0,lasso,0.8262554875778353,0.031725189873123026,1287.573922888521,168.76372826280584,1,0.0,0.0,0
20,5000,0.0,dt,0.9852374388052197,0.020382608487552363,1533.3894595789031,329.02621010439833,1,-1.4748423655587164,2.9314460156466433,0
20,5000,0.0,rf,0.9870519307051726,0.01818094618892154,1534.7299309151126,323.5780188750082,1,-0.18970836923314094,0.444448581469174,0
20,5000,0.0,et,0.9898979665210865,0.016344374881955077,1545.3819184876388,343.84843948066106,1,-0.1267964602091171,0.28343406364530055,0
20,5000,0.0,gb,0.9895067827687767,0.015183648804689672,1538.0640374498234,332.0435165649435,1,0.009248480805852414,0.02403574090226479,0
20,5000,0.0,hgb,0.9333761588142512,0.05975699801362944,1463.113450282009,255.78033528647765,1,-0.3989332418443933,2.0073744175254196,0
20,5000,0.0,ab,0.964065254756424,0.01617084898774277,1447.303108371099,313.7457078122879,1,-0.025827879555673124,0.051655759111346254,0
20,5000,0.0,bag,0.9878921525824353,0.01731129828471741,1538.7789859243744,333.02936993632864,1,-0.16287846972144907,0.6510181993140238,0
20,5000,0.0,mlp,0.9974883156588229,0.0013852461018792246,1579.8986881948206,363.79292115353934,1,-0.03203683137257647,0.07395395036438185,0
20,5000,0.0,svr,0.7130016487706466,0.13544687049465107,930.3188318693443,59.93493856874299,1,-0.45941777402911904,6.104243244316676,0
20,5000,0.0,knn,0.97758023814706,0.021486163414268733,1466.7742773619132,286.87796752136023,1,0.1620202215425536,3.5449354371804422,0
20,5000,0.0,SuperLearner,0.9963210467525407,0.001968830218441096,1578.642797754622,367.80098567183364,1,-0.10220427936817729,0.16379722658864024,0
20,5000,0.0,TabICL,0.9835182909183079,0.023715592154905013,1537.9408329981136,327.49354278446583,1,-0.0732679638942902,0.14937930592654777,0
