method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),852495.8024627941,0.7149752514121526,56459.435768278374,5.68277693958953,1670.4460301887011,285.1594641834381,3.795351158012636,1421.9442703130771,15349.078091472737,333307.38210055185,51089.99342382292,67079.9040868262,1468.638219627319,2343.752828333876
Sobol-CPI(100),852495.8024627941,0.7149752514121526,82526.63997978164,47.03073226835228,1014.5915782545915,415.38725601241805,2675.141927064627,2118.839898959406,13394.312703552758,281900.31259551295,55768.74922986377,45002.44498688354,-612.3135693502695,1404.8751020347606
PFI,852495.8024627941,0.7149752514121526,194985.2371020692,1496.0647868210217,421446.26762930374,44.55589223699644,11144.008805003366,-4905.809208427905,53569.57959013537,1901098.0755188619,252181.33162782315,80126.77955189871,2042238.4157956478,-4790.278605055297
CFI,852495.8024627941,0.7149752514121526,148697.1562999084,70.55292224686127,-13299.742176512256,576.4197630842682,1547.2214291647542,-4694.963098347769,45132.81862573349,430624.5532972426,62264.26998356229,80434.45243904018,4035.26841155265,5026.849453708972
cSAGEvf,852495.8024627941,0.7149752514121526,453723.9108073497,399501.40935308905,-49113.153390218504,207872.9408105393,-42163.45433133375,19189.840217970777,173838.65135867428,877400.4520638678,17854.556262020953,372946.56568346685,713712.4617118454,182959.2141114762
scSAGEj,852495.8024627941,0.7149752514121526,91088.35252608894,105.28770701924805,-1130.3947993884794,400.5584631625097,2180.052274199319,1196.3447642506799,24866.560880444245,234060.04758150084,49692.890966955805,46780.6331274939,-3776.052150008385,2129.5535619229777
mSAGEvf,852495.8024627941,0.7149752514121526,329775.04486891814,103633.93875278579,-428765.8477665335,102864.77291475981,70204.11626715632,92106.4510533316,82901.92550534056,1147339.6060391231,6670.14407165302,180732.3573645819,925460.6743856367,156149.83916972298
cSAGE,852495.8024627941,0.7149752514121526,208934.9547677869,407438.85135717026,11928.623169270328,6255.41769628691,3233.8042469412376,2914.3797070559694,170344.99010890265,664772.8385413514,174899.9392800932,90607.6916959839,436545.1629103104,125262.69356069107
mSAGE,852495.8024627941,0.7149752514121526,211549.2663315086,12362.505764725962,-79905.44835502279,797.1521322331437,6501.07970588987,4301.248932038645,95625.69388336234,912795.8863193895,144317.42922901816,106134.02135714414,881119.6118141698,7658.026297750784
LOCO,852495.8024627941,0.7149752514121526,96527.47011995094,14.705074476078153,70523.62609868532,800.9616422883701,-7068.254423876642,368.7024448183365,20023.327590982546,256656.02690497227,68235.16457679833,89793.11305472394,90117.19742291234,782.7342813465511
LOCO-W,852495.8024627941,0.7149752514121526,209250.5140627575,19875.956450418777,59369.218206593774,40003.51013492921,-126323.22915265725,28910.751478753795,-115587.48673807955,-34788.66331627115,-130586.7408549914,167450.39530917452,15036.637485163137,-89123.37220927596
LOCI,852495.8024627941,0.7149752514121526,395716.35609713197,389330.39201549906,-1731.6478560050018,-10968.233834841289,-13468.76522939885,2260.514464478474,227014.717635307,959538.172348306,85417.1136154607,180458.0130497329,340960.29907052824,173052.66529851034
