method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),714846.781038248,0.8095838480585954,58387.09150419466,156.31789808848407,-6110.7793444526615,-304.2612806293182,1855.1132549087051,3464.9912819332094,9437.577761748049,410897.61461550044,27082.766801115475,11019.007229325885,-9619.417644282337,146.53005231713178
Sobol-CPI(100),714846.781038248,0.8095838480585954,77202.13527208906,181.335887139534,-6310.213771040694,-608.0202899894005,3061.4511648105404,4855.895783241013,9986.476933740605,367837.0828036338,31659.186103680786,18056.24405298887,-10479.854618857435,154.98565043793013
PFI,714846.781038248,0.8095838480585954,149920.62552734627,5278.021391647169,434196.53610587027,-652.5477872046176,-1535.778211191995,16747.561130549642,62567.390041165054,2217460.0588149843,205844.96396665554,119178.8886741771,2354692.966613965,1609.8891508313827
CFI,714846.781038248,0.8095838480585954,119186.88355413219,280.54529368062504,-4553.528184280498,-1.4437445976072922,2672.469575030729,-3117.261606044951,-1164.3073508718517,785171.084241976,73538.2770542592,-41272.96636135026,-9280.335589462775,89.57523079635575
cSAGEvf,714846.781038248,0.8095838480585954,794676.001187277,1383901.0390635878,448490.2261927775,-79557.08913219254,-127324.81301850035,-68085.18279493647,133263.16868352657,1719801.9172883206,-25874.02337611001,68722.12976454059,1716440.602135377,614241.6471145311
scSAGEj,714846.781038248,0.8095838480585954,76940.30411198782,168.634010962327,-6942.156795003451,-303.8926950575551,3525.5172073235735,4422.354257756262,11081.381948956288,350150.8131642279,32156.43164122559,15291.047143781558,-9435.37977217848,29.15619021235034
mSAGEvf,714846.781038248,0.8095838480585954,394421.94126657676,291488.8270267383,-488174.75491838896,-38484.84732399834,13822.885667456314,522.4561384413391,48357.58370762924,1618546.5608179732,-12176.242758058477,121973.82629289896,1845177.0227251688,1997.9209280097857
cSAGE,714846.781038248,0.8095838480585954,283477.7092767853,674908.2015785085,109491.78938114224,-540.0234450147327,296.3393873197558,4359.779534448827,108918.07162752903,880983.3871982928,112269.9161197701,-12696.400414829373,725524.5786278544,247553.6181043015
mSAGE,714846.781038248,0.8095838480585954,285974.9393661836,17281.122578059676,-219955.65152938478,-744.1408495225785,1453.6998919095263,4579.19564993593,75909.68982688071,1295342.0625129356,58431.08424834977,45384.30638314782,1572125.5163600503,-3819.5817789935145
LOCO,714846.781038248,0.8095838480585954,70130.6735569553,729.9780606410932,70979.55372573133,-1325.4699317020131,-8167.478652472142,-1539.774881522404,6143.020232512499,395886.9717027771,41990.847151728696,29753.461641617934,187388.22336573282,356.9472198614385
LOCO-W,714846.781038248,0.8095838480585954,-34001.26179618608,43173.931851680616,-163582.38613960156,-133150.03389026932,-87157.07634950678,-7241.681822802374,196372.0158366362,-73396.61301805795,278210.06886309583,109794.62818073941,-9371.862441027797,78950.43261657222
LOCI,714846.781038248,0.8095838480585954,711946.1783740576,775281.581911474,400004.58725569025,-8135.583258594852,-10145.899811882526,-6889.911966077518,158216.08363821125,1569955.0362322573,-59879.925710139796,15147.927613016684,1618052.365454664,401413.21809093
