method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),1260606.5536439836,0.6652726943095264,56276.29804643744,111.25445411039982,-5072.892514646985,353.41126814088784,1715.9678847512696,6104.677336912835,31053.583838384016,736954.2053661012,55102.54328982136,103730.15577297343,-7766.770045421086,-498.46315026213415
Sobol-CPI(100),1260606.5536439836,0.6652726943095264,68827.80707398993,297.52153087739305,-15951.955331940351,209.52218617082085,6321.528888493085,7712.05379617525,37691.482841446625,567800.2100186279,65863.969413491,102440.43997254448,-23273.177147730446,40.801006834262445
PFI,1260606.5536439836,0.6652726943095264,368150.9453845918,1545.2270920039155,586650.7765854283,1732.8683467188384,20875.73033690336,9248.56462731096,133435.2697044292,1941519.624395563,190945.1350669805,113345.23299218575,2140249.302275005,3704.303597383667
CFI,1260606.5536439836,0.6652726943095264,121274.19842999708,182.39219197584316,-7901.293852124829,1580.8620163262822,9372.160967862466,14484.189864199374,40119.42190403328,1071698.1015496121,72115.79117253702,213093.58547733026,-7785.40994491172,745.5924962477293
cSAGEvf,1260606.5536439836,0.6652726943095264,143271.2301936336,1019323.6184965218,180688.00149272848,-9857.549678793643,13919.23260203097,-220488.30688489927,219612.2304042247,1253381.52250893,102233.16421436146,20407.25439931592,1089868.6382252383,243892.81866655964
scSAGEj,1260606.5536439836,0.6652726943095264,55769.41784955445,314.68587593734264,-15000.886581849772,-202.35801694728434,7453.52503382368,6770.425197695149,47181.67894396023,557624.9697873075,51444.61710484233,94851.45495872921,-20471.94612287334,-1292.4058904075064
mSAGEvf,1260606.5536439836,0.6652726943095264,267754.40052742837,90338.81589498185,-423354.467972402,61393.587116075214,-11554.4278336633,81688.04545362061,71453.3633059496,1230337.094369161,-121524.22553921398,194747.28124599904,931205.2450453298,149551.31111520715
cSAGE,1260606.5536439836,0.6652726943095264,143127.9197851927,527909.8245598633,22940.192738674472,5563.626974848454,-2867.4988992651915,9587.03886681804,215581.68786756328,858941.7153507641,131736.07570413567,106612.4287305131,494497.8006522582,67074.24447046874
mSAGE,1260606.5536439836,0.6652726943095264,143027.72445948664,11272.353756961935,-43705.75815155185,1850.204165249913,-8359.395925364144,19925.68565408884,124008.0764420128,1041136.772097846,165134.25363675845,109563.17502941097,1020289.2622315986,-2914.832726599844
LOCO,1260606.5536439836,0.6652726943095264,69890.09173872485,293.9873803940136,56409.48358572903,1603.2476756346878,3976.9472399211954,5046.241959841689,32424.36230539484,571678.3952187977,93066.57869011816,112076.67902949848,71757.83783028694,-10678.136869356502
LOCO-W,1260606.5536439836,0.6652726943095264,-115876.2428867559,-119332.25185543446,60321.061567505174,-27267.228954823797,-87736.5935307787,-37732.971961995,360005.458727222,46753.12323345184,65480.18291790952,-86575.25637395658,-206412.84083324327,18862.595426266707
LOCI,1260606.5536439836,0.6652726943095264,236572.04705046955,698794.0099756396,45595.38912460534,24286.581404211,1704.7469144151546,38898.66528176237,282058.6723703635,1180571.6746638445,168198.43630892644,110380.24574091332,798387.2383673782,65518.18878680747
