method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),428132.4750753482,0.8966184312330198,9410.962783747178,0.0,-7928.021822241513,20499.307596362865,440.4163418626995,3360.7764448667876,19117.64774928961,347882.8455580638,118094.77338667898,168285.82889976705,69051.38356307356,-1044.0307258540997
Sobol-CPI(100),428132.4750753482,0.8966184312330198,24533.006834590495,-5.186821269516898e-10,-7161.859595407167,30888.842930885072,-3824.7508823864696,4915.518449523456,11841.1420041871,276425.0677706907,121106.95700374308,122273.9987323248,79591.60232736924,-9252.010369473217
PFI,428132.4750753482,0.8966184312330198,36558.260788253974,3315.054847413383,27560.225204217073,24827.16228768247,21813.111495286284,8624.674998197414,80103.79315036058,1638440.9849929065,527296.8102191214,225897.19480180898,2642360.0474384506,22464.123338470992
CFI,428132.4750753482,0.8966184312330198,24516.36924477719,0.0,-12976.20877780742,32074.082645376675,22821.297931645007,6200.437634163827,13748.27757984266,752933.0266538376,332651.86941715196,188663.46725225978,136754.4944334891,912.947873931611
cSAGEvf,428132.4750753482,0.8966184312330198,610445.374932128,1216882.759655628,540371.6030913442,147478.16092462,94998.56099563697,70267.96605324186,601932.2873541513,1619407.0390863284,425972.1941016214,371473.9793362976,2113182.021693295,518510.39301767765
scSAGEj,428132.4750753482,0.8966184312330198,24023.509236659913,0.0,-5089.583567213791,31700.37809573859,-7868.536988873209,4879.41778972582,17306.606901514053,317804.2048354812,136973.810954682,110442.8209132037,72850.41412918014,-8848.025708498433
mSAGEvf,428132.4750753482,0.8966184312330198,473659.0085073406,-37273.775969790295,59537.531456362456,68827.76599472295,107828.56043044757,130907.64472269824,175655.73908803007,1776729.876173275,172685.9800484483,222408.5173673993,2215829.544559252,-410540.3230149234
cSAGE,428132.4750753482,0.8966184312330198,230749.60258369526,643500.6117849163,138451.58521344306,28104.781190620106,10332.584986293516,13246.70196807957,213834.36466676937,856931.9740533134,326979.4108654031,182207.30044398317,940027.6953273701,230866.15314715027
mSAGE,428132.4750753482,0.8966184312330198,98812.29688405542,4241.408940941512,22681.242740434376,18833.578781795655,2843.67376128873,7309.0550523016345,103697.82826553113,1258662.7459878887,279229.6795793792,209245.22944544433,1853831.577360868,-43952.92794377562
LOCO,428132.4750753482,0.8966184312330198,-12608.405884594715,-402.35256613243837,1289.174360719975,8790.72133793321,34447.97780148458,-1806.0227453031694,36700.41590025439,92371.95311031706,152291.65053211962,-20656.98853538517,72021.1713598948,-43196.145617426606
LOCO-W,428132.4750753482,0.8966184312330198,-148919.1814080938,-415569.7786838322,10653.090475164678,-30145.799533687856,-83741.66867108895,171337.06770358753,129763.81879657239,-148265.37232603558,-79575.55064610294,-9342.728056223403,-79022.77817069182,-107494.85715229058
LOCI,428132.4750753482,0.8966184312330198,1498165.7090936895,1237048.3170513688,1543900.5868580858,35116.13844913524,9332.919032400008,37171.8954486507,639684.5627025017,1314552.0361140324,-821605.1435366636,-574113.5294508403,3315325.394868192,-264006.6163054183
