method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),574380.9801446128,0.8482236487769031,6920.432721973979,0.0,-193.3937695075292,4166.5882128987,2645.425408520794,1828.7247689880314,10054.981485083641,365694.06591238634,110724.99229099508,54629.675887597376,106704.91236364027,-3011.3447171812295
Sobol-CPI(100),574380.9801446128,0.8482236487769031,12033.57424718941,-5.763134743907664e-10,-451.48688896851945,6486.394817265682,-1585.07267016846,3733.9054218288234,16680.029146731853,329007.60641313816,121005.90611554655,62971.9683015915,85698.93411884413,-6204.91893331654
PFI,574380.9801446128,0.8482236487769031,1752.8196966345422,441.78637246158905,6733.190589796985,5682.484218833153,-4327.068068631459,19364.57776215824,67721.02643694729,2163298.4898759197,290606.9117339242,124558.57975044474,2965223.353138339,406.1212925600121
CFI,574380.9801446128,0.8482236487769031,13740.996049782028,0.0,-12.345096200704575,6814.340571958688,5563.924509159522,4890.2828433666145,20576.92434344592,443831.52893467585,198577.16429354728,105727.19457024476,194819.83428720944,2654.664755937294
cSAGEvf,574380.9801446128,0.8482236487769031,470956.6737464955,977586.4535367339,23134.844816165976,-49586.20209225826,56930.11734413123,212636.34182929574,353788.8225862356,1700673.3866606783,239299.95265094514,72690.77853371436,2152475.3482535398,404676.73589313356
scSAGEj,574380.9801446128,0.8482236487769031,6126.476066934061,0.0,-696.3919967763359,6660.386944204336,-2686.3557951062685,3730.239682825282,18614.347522642696,367790.71588143357,112208.54323051858,64451.267431290704,68842.70161401003,-5266.384324037004
mSAGEvf,574380.9801446128,0.8482236487769031,-84867.92354526976,68794.06470922707,42322.3493548329,27358.820922320243,-58236.41942950617,-72150.54809924215,98775.74022927601,1487578.4937202865,235446.12503844686,220826.56139051588,2086636.5880149717,-45507.48804265307
cSAGE,574380.9801446128,0.8482236487769031,131886.76012288308,580160.7566567862,60401.26193454947,10215.283937751692,9779.93880091171,14087.869473107781,135760.27118383328,880002.237224058,223101.32279039948,126236.77823331759,906326.6508885405,245580.6877011485
mSAGE,574380.9801446128,0.8482236487769031,13344.310266372935,1270.0816131648585,10718.443643273908,2444.5095774084893,3698.802629265323,9335.94476567354,67659.62103567107,1222991.082780013,175264.64734210502,115137.76780214354,1718187.6584068863,-14006.771812468416
LOCO,574380.9801446128,0.8482236487769031,15250.807166062063,-1506.4169026063755,-167.99241336027626,-4067.1048249809537,2365.180813038256,-4801.15755261993,1304.766225021449,58751.402895329986,83760.07366121328,55595.28439270076,-3804.283975377097,-2586.3710683838
LOCO-W,574380.9801446128,0.8482236487769031,-4761.039347199561,10703.839120250397,161359.9649024832,105269.87119351084,145771.86045416968,15422.284898473867,125400.32425954785,106047.01724862226,59383.285680570385,88602.81781795793,70505.2978409614,-121709.56836491241
LOCI,574380.9801446128,0.8482236487769031,962447.275375308,953728.3734921496,1344361.0457435944,-32288.738206545357,-9980.679263758007,29631.124543211423,417082.22456583846,1434567.5923685343,-553411.3001674102,-674084.3089228715,2963991.523378275,262770.40706306836
