method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),360157.5385340124,0.8897651454487961,5660.208626043779,0.0,1234.7551982273872,-766.7953692042793,15022.54754329301,4088.2229780375783,13015.575156102946,510413.9504095806,70535.41057124044,52445.30481823796,70222.15158707293,-5808.010819623218
Sobol-CPI(100),360157.5385340124,0.8897651454487961,4882.490901075682,0.0,2237.5313144893557,-9108.539040160935,-11452.271200948691,6066.772490636374,16306.945114708184,438782.8497070901,49824.99468981912,32432.252652104482,73638.02134226028,-14049.551570401723
PFI,360157.5385340124,0.8897651454487961,98644.98947287904,0.0,24803.678113739472,-11115.832913418475,33510.24952335132,14995.394373852238,69641.45946477616,1976315.0226873464,255789.12599133558,91201.72563314944,2605201.7269635964,-8511.851050247264
CFI,360157.5385340124,0.8897651454487961,6426.562774038699,0.0,3843.038627685746,-9985.636898433324,46848.35763947514,5819.0452220593,36570.605382812675,1009214.2665299631,83115.8129758708,32242.302472199717,68275.72701667371,4469.670824680768
cSAGEvf,360157.5385340124,0.8897651454487961,546075.4914572136,999201.6828878555,383202.47222735034,-166496.83450086555,54505.27346938243,-229288.56762101687,468057.3377297287,1019524.0379445635,190305.8093671878,64855.07195372833,2008509.1261641006,273798.9360708515
scSAGEj,360157.5385340124,0.8897651454487961,8083.273513182765,0.0,2183.115752700367,-10436.51043692109,-8218.143779975595,5335.891003437166,21300.039277056174,486938.2884702289,34796.56618353119,28058.111255085736,62751.57102511958,-14863.439483480528
mSAGEvf,360157.5385340124,0.8897651454487961,-13663.087321955245,157853.53637122782,-202778.1789842206,-182993.47940387065,83652.38765462535,46927.346363329794,253411.40179233675,1063800.9137684414,251366.04243625558,65673.75508336909,2194946.7515041353,36460.39381856192
cSAGE,360157.5385340124,0.8897651454487961,148001.81289196335,647162.9135289721,128159.13134451711,-14916.697492071542,-11997.28926128592,5143.106787560387,179635.60020549057,689989.2143925978,132407.4897509506,32393.521725411385,932317.6464056147,138378.88156881192
mSAGE,360157.5385340124,0.8897651454487961,113593.16236520861,-80.94578187947386,-28549.34711150411,-11986.567761499035,4691.407216001497,9961.290801943363,92755.34562720532,917988.3546742875,172901.79493976518,61268.110820709444,1676659.4338472113,-3775.9603135548964
LOCO,360157.5385340124,0.8897651454487961,27968.156691030075,5621.844108332298,29638.941180320515,-20326.86157084338,48621.85281193,36592.01809100539,27898.381357974373,101787.03012185951,22770.850785361545,57722.35822642292,52255.20105138916,21637.20521604235
LOCO-W,360157.5385340124,0.8897651454487961,-3485.34429233353,71103.36378171078,-69935.47172070747,-118646.93663071707,73201.20309950282,156366.07034022672,83702.6721531356,46775.721066198275,-120654.84029257919,80739.36571899083,49066.31184775835,-739.0972656297197
LOCI,360157.5385340124,0.8897651454487961,1093541.393365786,1117434.5886961683,1071529.2951120874,-74711.46996599203,-69884.38107333658,12932.900649480987,485025.9229112868,997016.8294000691,-315622.03745769383,-24066.442672204692,2595398.344726216,-1068350.4116684147
