method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),654660.9431851701,0.8079935559515738,39240.30420469114,582.8192948359647,-5049.05971874902,2262.3302141652093,11822.921361785848,15962.20753612608,24791.6888075904,502453.3632661171,-12030.226557585876,-23526.257064399077,-4191.579513791483,-7770.790781811171
Sobol-CPI(100),654660.9431851701,0.8079935559515738,40720.30791122798,1305.2126744974146,-11743.274742906156,3586.135483308382,6287.520403323907,16164.936285169615,-8404.22869029335,502862.4726919664,-17352.082318856177,-29341.55296546045,-11535.061821928777,-31291.39913896878
PFI,654660.9431851701,0.8079935559515738,261018.06201847398,30895.399779454223,488748.64326603326,5473.85577225138,104141.24983575684,78250.4375803296,228539.81755781433,2534447.6149172788,49826.00720758422,-12601.290418035933,2443996.5662088315,517689.67818673846
CFI,654660.9431851701,0.8079935559515738,73373.25557347713,955.5940587965306,-20208.024695755914,5052.659554660553,21730.180113850744,26137.756155132432,71390.86870380316,1060768.7020631898,-3673.6676115342416,20832.669015936903,-9108.840193270007,12190.660160219995
cSAGEvf,654660.9431851701,0.8079935559515738,232820.06265722727,1205002.9935740735,132917.2561194566,-188891.1830282854,94012.66856301483,-65065.39367658598,509631.739951489,1530616.6898024143,41752.97948515834,80977.1255043624,1144563.8160366472,78955.92150433362
scSAGEj,654660.9431851701,0.8079935559515738,49232.050385006005,1396.919978247257,-11611.137542621,4054.624378189794,3606.3317385284463,20555.40756439569,286.6915121434722,493159.6682406382,-15792.337536267587,-39269.59032320278,-11980.674480414367,-27565.783892173436
mSAGEvf,654660.9431851701,0.8079935559515738,394776.05363485916,142197.81772286957,-666032.1576139242,-110111.91377139138,-181839.56355180265,8339.761777983978,216338.55438144086,1234677.6603822056,-166067.8176177619,70796.75865875231,1099540.5808341084,-467347.36157411896
cSAGE,654660.9431851701,0.8079935559515738,146234.5307241746,610441.4733065288,22476.683230127575,-27222.461378514014,-8392.09445250157,13417.682966619652,165188.70246947143,1000104.9324603232,125435.4894126913,-41693.573701458605,573782.7038017608,243973.70646154135
mSAGE,654660.9431851701,0.8079935559515738,171337.122330638,79636.65292857177,-71500.88686039658,84.48942820524788,-29182.639663174657,33362.75100832548,164007.74546845886,1535883.5056767385,-44206.01537533816,-12503.270495180695,1155430.4852269376,-160464.89596258072
LOCO,654660.9431851701,0.8079935559515738,82069.10230137664,46322.73241750419,102985.99527270696,106346.84945232281,116635.95338932914,98492.17049980827,40452.59572679596,761744.796460274,123500.86565986031,-21407.532779520494,29271.289313136484,207555.5141910268
LOCO-W,654660.9431851701,0.8079935559515738,113646.4334494733,-36433.58909769731,-18468.535527882865,-55872.31877499872,200172.06569960288,-120449.9231781592,145661.82538953496,-263450.252474761,-152626.81774931273,9012.99701011058,-51036.304046192374,-111298.064100214
LOCI,654660.9431851701,0.8079935559515738,186208.342707491,1095443.2809058828,23535.3181693051,-82169.76189768314,-4633.495255162474,-53888.29679650674,279884.9480669722,1123450.0472623706,-1146986.6439738148,7241.00528538553,1006360.8751926487,212437.37616637256
