method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),550065.4550631177,0.8546411926778512,14492.471800250758,0.0,507.560903021018,9609.726861964271,3975.2324458837975,2974.7402291626786,13483.046993265627,481916.2723023513,59305.84292936203,51464.307300577464,63865.48179109208,706.5098620445933
Sobol-CPI(100),550065.4550631177,0.8546411926778512,25286.121866337282,3.4578808463445984e-10,300.9509938186966,-4668.909579548883,9468.96660086609,7886.291156839671,-2618.7115098000504,499763.23042065435,75816.89021974066,47025.31817125936,75858.034260984,-6207.556897386249
PFI,550065.4550631177,0.8546411926778512,28413.655036016484,32.34974697174039,19263.20251504518,-12315.475306007778,28228.42139310774,19857.717213145923,141816.45915766794,1272659.3497258234,283201.9837392089,19467.983685638523,2516704.8261872134,2841.221052548266
CFI,550065.4550631177,0.8546411926778512,24790.442700944026,0.0,408.87842390092555,-4465.582110521616,32086.923806213774,8635.790417366079,25094.751980245463,1254637.9553700332,148152.28406499757,76686.35262785724,63177.666341228054,-11197.900202594232
cSAGEvf,550065.4550631177,0.8546411926778512,1000995.0947727399,1222665.14502967,463887.5157961542,-108396.97116450779,-89773.18226761557,-75443.31872719806,204352.26371909585,1534094.565952757,280800.2581884819,47819.91040611593,2335711.4640518753,414.00243562599644
scSAGEj,550065.4550631177,0.8546411926778512,25938.512397281826,0.0,302.6912053137785,-4540.170753781102,9914.876207471825,7362.361842379672,6037.173081995454,551519.9366065236,66499.95723569475,32104.55184697453,67642.3835232245,-6697.068708186271
mSAGEvf,550065.4550631177,0.8546411926778512,15621.985067429487,73486.32517218497,-20429.79818237992,-199724.79254133021,150935.13218365097,97652.23385231849,25065.185216266196,1471724.8938790588,222688.3783602873,46384.83265971346,2244218.190234336,148974.14826264558
cSAGE,550065.4550631177,0.8546411926778512,241677.22943870848,657003.5962649838,142454.13680584976,664.3902217928623,8953.801591994983,19340.732611987787,115002.78080968015,888625.7832553316,163673.90045918073,41104.93058443942,1018112.5647659607,27536.269058550854
mSAGE,550065.4550631177,0.8546411926778512,64417.67047641549,1511.378603091692,3561.676163456854,-4866.690612693816,2501.5565121218337,16994.30531309226,86831.01919301295,1068712.7587427096,180388.02617439374,41638.95685476093,1871238.1996882735,-9643.879905694155
LOCO,550065.4550631177,0.8546411926778512,19013.78705871885,1939.6976218505297,12762.936600807938,14371.04111169686,3875.543331876863,10428.393221128616,-16916.0547295874,148054.44667171862,49809.26911578828,-14068.957414279808,1681.5642463515978,7.378323665005155
LOCO-W,550065.4550631177,0.8546411926778512,89481.5737888969,-111915.57162532865,-3957.6056961811705,86768.11338323826,82807.56149426503,109847.46847854488,-274509.40254702844,55367.83022532516,227032.87956807457,10525.838342323057,55302.96740693269,100905.2888292208
LOCI,550065.4550631177,0.8546411926778512,1548857.964673685,1168563.4362224056,1220741.5201655268,-19426.871831884142,-132186.41208597692,24892.435900569428,258946.07713356847,1494791.2794456836,153940.85118806176,18354.21159471944,2887931.3235988934,-354188.4265023307
