method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),248491.9432778172,0.9366945293743848,19887.866526721846,0.0,583.1931486131507,7453.757569924128,20516.546794892216,-1231.3650543285767,40113.78549732333,257565.4182384159,68535.02658611162,34496.17373326853,78863.60453539809,13785.750072026174
Sobol-CPI(100),248491.9432778172,0.9366945293743848,18803.944873488836,9.509172327447645e-10,-1889.5480389312593,-595.0244234050429,24530.611014889815,1410.9684969417262,1440.0462958381377,272859.9984845437,42573.84793241091,38881.32233253048,48442.09667427531,3677.968573011775
PFI,248491.9432778172,0.9366945293743848,43783.949729051295,20.105540767719503,40906.26427084868,-173.13049412806868,26789.456937745825,5319.733523887291,51756.20493686982,2549115.393196786,285373.4956201663,140132.1420066552,2807664.883315502,83392.0657921159
CFI,248491.9432778172,0.9366945293743848,15615.729325758557,0.0,2100.8136889387097,-1272.4345002350165,35970.932919222774,515.9751884807192,50472.34991947128,682767.9268976067,157102.7834381093,80094.87181374131,54379.726637227024,9244.164068843034
cSAGEvf,248491.9432778172,0.9366945293743848,270251.0220117457,1310256.4678241713,8709.930776579771,-204707.71548449295,16213.503693467006,-354044.45844717696,338260.2501865132,2068505.2472379054,215421.28034715075,48838.097488540225,2370792.1682413844,397013.2508115936
scSAGEj,248491.9432778172,0.9366945293743848,18587.14183425394,0.0,-1555.2848849760776,-963.2276519433653,22989.03596657308,2034.6209721355406,7631.496434518282,306822.6247008197,36166.92838485507,44141.41139395823,48900.817435130564,2914.389019227063
mSAGEvf,248491.9432778172,0.9366945293743848,13462.029253339395,133757.4036592082,-30896.761776361614,242839.68569725938,80333.44350543199,76695.0596320806,246753.8888680944,1855437.1704745675,206908.55583857233,302245.5721096741,2225178.6272573685,-318982.25299542304
cSAGE,248491.9432778172,0.9366945293743848,200854.23427717417,728684.3106285795,50541.56678343586,-9601.300330288086,23644.66592769986,-4506.994917600265,163419.07508020787,960628.9067070944,227900.8129041098,97117.64199689236,1054001.2177607652,255722.83581524072
mSAGE,248491.9432778172,0.9366945293743848,78404.72161524986,-2350.1411669187855,-21486.413168847328,-4037.674006586564,33658.859727884905,675.1894978950891,101773.17858406524,1452496.34316987,180726.48713303206,108927.50545642673,1875914.2648831238,-57911.67171896196
LOCO,248491.9432778172,0.9366945293743848,-11915.124116090592,4854.19634384106,-258.91090181606705,109.31127034290694,36780.93912803542,6153.034762139927,-12741.252906576701,78755.34770134828,84152.20483095487,75727.1512850447,13435.409591910895,7210.024332174478
LOCO-W,248491.9432778172,0.9366945293743848,143813.60545285844,114414.77190220561,60194.526081669734,-97361.70318342293,137423.19023853174,30126.30912412083,124964.6152656014,52214.29257150343,-35724.87561473419,-112007.19618512006,240466.23317662277,16838.770446206476
LOCI,248491.9432778172,0.9366945293743848,1376484.2417368419,1305756.732043427,1644817.2374269683,-28885.855035092216,-32411.409027227666,-53310.72994503565,277327.883830396,1914326.1980635077,-665834.7093879096,-835291.6521111252,3369435.2729495484,-52703.60214689281
