method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),962429.8907966524,0.7814833560859815,31607.543926979706,-16.624767685483675,1819.5901627630228,475.543603626953,2562.591928880429,3894.2608391293325,9510.204590451147,385045.16487673105,22245.726808537845,26683.080736163363,3101.187327748281,-516.3879691343172
Sobol-CPI(100),962429.8907966524,0.7814833560859815,30446.045236276015,151.14925062897072,-6098.596450536267,463.2316681038874,6318.874700567892,8044.984782693359,15850.802681615489,320662.83532865474,28738.07776222803,63815.556812992814,-8377.868775990308,2915.9367040583475
PFI,962429.8907966524,0.7814833560859815,238895.70617106755,-2268.4137449617265,518381.45826468995,1212.818296945421,4132.088720042724,9143.02036664891,14208.60617422394,1715606.1582948966,130394.10902355971,120321.29985343794,2612260.960181996,195.30526106373873
CFI,962429.8907966524,0.7814833560859815,68495.88264967129,224.839344235952,982.1368347607786,2325.8910256645177,5461.446908257902,13229.628198090126,68412.68232790264,665353.9845728875,23473.334723916487,35970.52495651343,2074.339774864493,2971.244909116882
cSAGEvf,962429.8907966524,0.7814833560859815,969967.1188905644,1604951.230320612,304359.7973155556,-28711.37977144029,-139254.2867564177,-98526.6365157906,32622.719899645075,2006265.6961911938,-56064.37786661461,392446.9013981838,2234952.935404038,738124.2005409859
scSAGEj,962429.8907966524,0.7814833560859815,29014.045981500647,167.4189668111503,-7775.311706330627,627.7371221701615,6085.298860063427,7796.378859585268,16431.474091183627,330138.97006408696,34003.32126276172,49099.486896842136,-9555.992316789692,2392.7379356509773
mSAGEvf,962429.8907966524,0.7814833560859815,535944.3019123697,71765.35453187488,-1001466.5915204315,89382.32985979225,-103206.87310035247,-66850.1419461444,81463.5419236701,2236366.4597368767,-14560.24056487158,198096.8188204104,2061590.307210989,2281.6723026866093
cSAGE,962429.8907966524,0.7814833560859815,268450.5757095654,689779.1153469823,146352.8022481016,4236.055995853418,1065.2625009478704,6333.93202353068,117295.34976536971,955330.7389341771,130542.27089203808,114108.07000450377,769173.8329710463,313125.95426540193
mSAGE,962429.8907966524,0.7814833560859815,337014.1617553462,17991.75999687844,-285376.89386527555,2103.068523097869,9768.918988718922,2065.823191315397,67317.9707593664,1445959.9347233633,61524.967441130764,144622.01691067868,1672939.0332367828,36173.10455363293
LOCO,962429.8907966524,0.7814833560859815,39591.72448215785,37.844599071890116,53505.92274368706,882.2022076994181,8188.257593857241,14907.834673486184,5601.0113249660935,376047.770223925,46620.64352671243,78397.42960960045,152123.8488220739,-294.3218632863136
LOCO-W,962429.8907966524,0.7814833560859815,143010.34576761967,252094.78814748354,125149.69261171158,27456.492191508398,187835.52465931769,82809.57536553062,104666.45974373264,-53950.85728175322,95658.20594811121,75277.36694454505,21864.591620495692,-38076.75361796844
LOCI,962429.8907966524,0.7814833560859815,753025.9493370852,870707.4740309627,524008.1341972514,1797.5411738203838,-16388.375177201815,553.9311738191172,205676.83145066164,1991899.1409786744,6007.439741250128,283984.93085418316,2152627.379282336,547204.306893114
