method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),392644.2154292672,0.8843461581934834,20926.704902622645,0.0,-1958.6784246070893,15815.292630685697,18827.090322199452,4564.498915298696,49532.98394798112,406109.61934582435,37439.09345993161,15164.815272324166,46317.076430408284,-3025.1678230239195
Sobol-CPI(100),392644.2154292672,0.8843461581934834,22497.957226887316,1.7289404231722992e-10,-2929.1990427641513,23269.596983126816,13469.093108451798,8601.883505873202,11482.324088284675,389392.99875328003,-439.32710625905554,77933.59563782526,66809.19103726473,-2457.2353063595
PFI,392644.2154292672,0.8843461581934834,54788.89079411182,-676.3385519337608,105580.41499471938,26182.010808546096,36061.17383500602,16857.815563920012,32887.90774465469,1964157.4739119362,194473.7699795076,135920.09314553585,2372369.65500949,20576.60457725136
CFI,392644.2154292672,0.8843461581934834,17430.718918471714,0.0,-4699.545983691176,24121.22295736801,44547.78346913931,6796.636567933718,105276.63191130705,754989.4519419768,15677.108866728959,143713.59296232386,158490.10319982708,16715.57374450547
cSAGEvf,392644.2154292672,0.8843461581934834,774140.975753407,1143681.0769225745,203804.29925228283,157997.3438311303,8261.269766826648,178287.6185053964,206332.15600905195,1353582.394265418,46753.222172200214,85334.12422453798,1962564.9531639917,473314.15744738566
scSAGEj,392644.2154292672,0.8843461581934834,23698.76479075069,0.0,-3513.518748419767,23188.97075849492,17436.544228408195,6494.365971743653,393.6243077048566,347905.4596360898,8117.00932748604,81114.65390637628,81086.98416825896,1352.4634542923886
mSAGEvf,392644.2154292672,0.8843461581934834,258752.52206456338,15327.650560963899,-307954.11350172665,36601.552330093924,-227044.48142031627,34548.705762346275,63312.22205285077,1373503.4273441955,276517.6007451592,153523.19056470366,1923867.938919824,200816.10624494776
cSAGE,392644.2154292672,0.8843461581934834,273762.35061487195,524289.0615913583,96442.67272348273,28844.807461523247,7091.525885301034,12159.378524789574,115049.20808417832,769946.7913266297,138158.2811830891,87342.78460267124,851636.4474293349,179576.97711482306
mSAGE,392644.2154292672,0.8843461581934834,135191.38382477043,-1034.1386430822554,-86951.07866036707,18815.38464644854,2725.4945747243787,16653.763828269144,105162.4058602486,1067026.66738217,152848.8336948332,100881.78379086673,1555166.6439053845,20487.739672766053
LOCO,392644.2154292672,0.8843461581934834,33085.05128013255,8085.346789901436,4127.097034539795,46496.03598932299,26986.586750006245,-3023.68027747405,-4050.5641702439752,129279.39376193739,4626.357446609181,86012.22959550342,-1450.8977388733765,-5831.039714754443
LOCO-W,392644.2154292672,0.8843461581934834,61004.72275561512,-2974.464390015057,-101343.75112612221,-53807.851964621885,8847.89108101182,74083.9850929637,-5068.865936523057,5425.878694356304,-220523.54688643536,-104853.38077701375,26710.148363251945,-5432.73166323566
LOCI,392644.2154292672,0.8843461581934834,974187.0186264189,936206.6329782526,1052897.73344306,52490.8154493575,1455.6961799892597,32833.10170700494,189443.37578399153,702162.1290694205,-289737.1629994614,-625521.2452204498,2621368.2979722675,-593468.198975076
