method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),346745.70256540726,0.9056376676165058,23592.100266546768,0.0,-2395.8427263009653,-3679.2899130833684,22785.627873595222,305.34177720572916,94244.0701638019,335630.21512558166,43061.818053672294,51005.340219538135,45105.326716016105,-1229.170404996752
Sobol-CPI(100),346745.70256540726,0.9056376676165058,32311.718612983892,5.186821269516898e-10,-7194.603518478568,-215.20536766038276,17441.597784551883,2822.09935071492,68599.33965779618,348488.29773460707,19091.46717320707,15824.310686675506,22326.494964059802,3486.359890674801
PFI,346745.70256540726,0.9056376676165058,119955.2632532802,244.4091026885435,65423.84784911136,990.6688337925007,49740.105512594455,11513.256348174065,2863.8776241166634,2222592.962906832,315404.7826588182,142631.3745944561,2386754.0247679013,49868.62394376745
CFI,346745.70256540726,0.9056376676165058,26930.339859539352,0.0,-15547.498536526748,852.1999991745106,45254.3943164096,7529.033765805012,120995.5244993256,715213.8146492039,118596.3291289701,90205.3065957069,41723.57681392733,5526.182325237256
cSAGEvf,346745.70256540726,0.9056376676165058,498198.94051609375,1750860.470846095,348029.96375100967,-67800.29135025619,-7718.952313089278,-9639.405994400848,102025.86580272112,1549127.322107832,-176853.10680607567,348582.69159184536,2226027.524255913,470816.3862279029
scSAGEj,346745.70256540726,0.9056376676165058,34714.120766559325,0.0,-5484.77328783687,537.6332898883265,13201.38702150149,77.99671442358522,69041.68637500703,368713.9714022126,43224.605718593986,27585.649750657612,18418.3121953503,5265.315006462915
mSAGEvf,346745.70256540726,0.9056376676165058,316555.28974144394,-225148.14959050715,-273622.8821618818,116866.91213646719,-25053.562601916958,58920.42933747172,147100.45508719375,1655442.768316736,186217.66959260916,203350.46726124408,2405917.9809951223,-56610.76669102069
cSAGE,346745.70256540726,0.9056376676165058,165606.41051591598,774754.1349945233,103975.91703298956,-2262.3685865343864,15569.896020185026,4620.682754156679,126350.92311811788,865128.5654889612,100469.036751992,66601.8367305187,994480.6977090652,217164.6154641757
mSAGE,346745.70256540726,0.9056376676165058,161080.41498794314,-1060.8210410148854,-106919.04510818644,3621.6660275456647,34610.28822164136,13025.96797870387,50657.32084636738,1343478.7524277505,33909.59032326298,94994.96574787261,1877638.8186810163,-74340.63793920186
LOCO,346745.70256540726,0.9056376676165058,26367.38006359397,2395.8401273362106,17022.083189639845,19012.738943022385,54963.48463206657,20440.889991090924,62126.37215807446,119309.44819477061,44396.12408349634,46979.67569645087,58284.33772615291,21072.156297922775
LOCO-W,346745.70256540726,0.9056376676165058,36377.74926879751,-73883.45497974746,-232454.5024551977,-150843.06859896972,50003.92773228225,125059.93508604691,31839.210429754283,-126875.6948761108,-85822.31278106227,113345.20227176428,-43177.486230510585,-23029.659343188385
LOCI,346745.70256540726,0.9056376676165058,1187077.2444234523,1612748.1830692892,1623954.1678787917,-1264.6803681040183,19672.48063718388,29217.283479287755,241639.28714316897,1558307.7502489393,-522910.5022512139,-284778.0502224299,3119373.0237496733,-440206.01611134363
