method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),813540.0020976545,0.7762311761087718,83732.05386574008,453.0229349908768,-2617.049164497759,5386.448911915941,918.7534851211822,-4779.265916748613,31838.88132920029,625873.6298810113,1063.2475724968826,57426.836067050404,-1227.891676562489,20926.57353001804
Sobol-CPI(100),813540.0020976545,0.7762311761087718,121217.25363866852,983.3324791473973,-7382.402952870419,5921.031064216375,-9696.067200588768,-13183.602784565157,-29285.11249403732,337285.51009203255,-27853.50714427705,30832.87620307027,-1700.9361665751233,-28207.809893938364
PFI,813540.0020976545,0.7762311761087718,205501.055187981,1963.9858813958708,318190.3988757407,8357.960959968157,77597.83616280858,101091.19368122017,177053.97549485555,3135671.735024202,-879.161191862775,69519.81857803906,2930174.5264616143,242494.90914845595
CFI,813540.0020976545,0.7762311761087718,150994.40616203775,1075.5123250596225,-7522.913588887429,6080.398398261052,-1817.0079303898383,-9258.778395403293,17989.02771155024,969348.3029835755,-7465.82336287736,57257.21630220151,13744.411850318429,-14631.287096808665
cSAGEvf,813540.0020976545,0.7762311761087718,581417.0250840499,988036.8224704126,252717.66110464788,-200383.04197336454,-63270.23958536331,33989.3755075736,-130081.03821182717,1323715.8463685447,142412.26401732955,251913.54461010967,1091116.7099157437,691012.9613479399
scSAGEj,813540.0020976545,0.7762311761087718,126062.98993874669,938.8636780589586,-6950.073581266799,5842.604807287455,-17762.806372115854,-16358.375854859245,-12058.452117879293,256656.94838498326,-22225.601385241956,27953.822360267164,461.7697456756141,-38513.110067966045
mSAGEvf,813540.0020976545,0.7762311761087718,248471.01141708202,249004.19771286147,-376016.8317815219,-10846.914254832547,-8447.962152381428,-123450.81280121252,185038.94643783662,1300047.2335299668,-15065.576935383026,206759.4021795094,1451848.9578226367,-379140.13593122456
cSAGE,813540.0020976545,0.7762311761087718,351292.42216877476,559597.4337985582,95946.49419781196,12923.647864285598,-7922.784560705256,-14039.81773430334,59571.24184366144,815400.29490064,67180.12373311556,84649.50467775675,604374.5049842277,270142.81820861454
mSAGE,813540.0020976545,0.7762311761087718,259635.9896545374,47527.89006632948,-112356.07086720911,4172.249246505195,22747.23050706708,-18469.010281241197,88728.72896934758,1462540.1138910064,-31096.556386613127,108348.06806877107,1300471.374959926,-234175.0592714392
LOCO,813540.0020976545,0.7762311761087718,168401.11185538222,42951.27101883525,170229.25546416524,74007.68361176597,207381.13227875135,40561.21881943452,61935.083456744556,568274.3069419389,84369.24323346361,127486.3764985475,-102187.33233537886,92732.20282943267
LOCO-W,813540.0020976545,0.7762311761087718,-61100.98330243266,-217279.96384644412,12851.992926605608,-119455.8196286897,208631.9216959253,92001.2128475835,64264.48653476034,131728.12813433,-96410.33882153677,24647.190759906985,132038.44475520443,14518.45284914694
LOCI,813540.0020976545,0.7762311761087718,771973.6287420336,922325.0853453046,281433.36309110234,3622.241962645203,-9502.995459195226,-92252.13131290814,110762.37113288324,1310301.3480605073,-80827.94101030705,270821.16925604595,1111009.9817804587,512421.0809426089
