method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),422408.9332428571,0.8873709486144407,4977.710877551028,0.0,1624.9907687075029,11635.78672482993,11385.725600000005,2318.8234217687277,15558.782568367373,357596.0690710885,38275.69198095237,13119.21204047621,51141.608971088426,327.6599561224575
Sobol-CPI(100),422408.9332428571,0.8873709486144407,9948.92780398316,-4.034194320735365e-10,1399.2114760332606,14083.483330259563,13730.703314177583,4117.173345532271,21259.38521664973,276123.2641333768,-7278.851507046424,14768.107636156434,59288.430775391535,2472.103832793505
PFI,422408.9332428571,0.8873709486144407,7651.7168197278515,1045.897227891197,28820.652993877597,23307.067633333383,21276.48764353746,5075.277164625935,32219.655203401402,2367288.3094061227,203733.1159836735,54664.39748435374,3017218.9281857144,9582.185181632638
CFI,422408.9332428571,0.8873709486144407,10080.273814285756,0.0,912.787486394518,-85.1075782313128,24755.85808367352,6270.815959183674,32017.634932653047,626709.183602041,110617.49577551032,66590.08741768711,112634.99519319728,7724.564380272174
cSAGEvf,422408.9332428571,0.8873709486144407,772611.6781349266,1175460.5816471819,120831.28852569219,151266.92466702452,-147065.71240590187,-185641.765029368,75520.55734565109,1743004.0452436558,132869.21815406205,170543.7527204184,2191235.2425409583,355040.30828422075
scSAGEj,422408.9332428571,0.8873709486144407,10492.752807081677,0.0,832.8429932901054,8575.61487105774,12447.49296326947,3423.7627299315063,18649.80117122142,278922.25165740517,-12059.712640359474,24992.872651783226,65210.44814954034,4477.881302645488
mSAGEvf,422408.9332428571,0.8873709486144407,102430.2320648795,73790.04554996453,73776.08983050799,57127.471680250484,-195803.63506891113,142366.23466243083,-7565.497933161445,1765654.9758170033,-50739.124272578396,-8.269227935001254,2280654.397019556,77643.90597468102
cSAGE,422408.9332428571,0.8873709486144407,275771.11928213586,669682.7582768636,88667.73805959627,7883.904466252252,12810.263488342374,3540.914072632925,63381.68972251792,849743.3678312841,109717.76357120878,56326.15518925068,1021987.1315254021,258257.53220701296
mSAGE,422408.9332428571,0.8873709486144407,9224.873635434931,1239.2306892475722,15052.370919805515,11569.489296663678,13417.333806695322,3880.3153056777965,31730.16494858205,1304492.9024639819,94158.3403274373,63932.039670338534,1895203.7479143003,-26403.573111753092
LOCO,422408.9332428571,0.8873709486144407,7411.908443537366,8801.879255102074,16824.847672108852,8085.83381156472,16529.003621768847,5812.665429251792,25011.356266666786,73969.39472380962,-19926.072765306046,8166.139850340143,-32060.58925374149,-23008.093508163234
LOCO-W,422408.9332428571,0.8873709486144407,-123426.4801344564,-92943.64926626727,164576.25045724248,100837.57215842804,-31690.310793958055,39174.72070825861,-137849.71059813284,91528.88151199861,-91527.55278777906,176687.09406055984,68572.50823284725,125996.07266352732
LOCI,422408.9332428571,0.8873709486144407,1181839.7998086251,1071173.6048807087,1458005.1016618633,15674.727531903423,-5867.345073440578,9507.45377142867,109382.46724672709,1397173.9475369868,-1352927.3662296045,-945988.5179074123,2919478.9761905987,-444334.6847141632
