method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),715736.6466848094,0.7318189466293012,62788.16743941215,1.2273482960299589,1405.3192402405548,-6101.762855472218,6743.017547915631,2227.7214742864016,34959.93864990532,416378.0161410178,2310.7782365723397,26848.959452981304,5982.779258028197,14325.526499838568
Sobol-CPI(100),715736.6466848094,0.7318189466293012,68460.13134511645,414.63524848453255,-1273.0702925134578,-5277.063802376131,-15087.790001564807,-2464.064145718222,1996.8452652724977,313574.028793317,-1285.6589557135035,17675.587245653784,-8.500546816676524,-5250.824478213528
PFI,715736.6466848094,0.7318189466293012,361732.7057325663,8323.695548571297,421004.37582983356,-22756.920299657853,75139.65474852826,74122.6483587583,165061.78033886966,2611323.3941725846,12634.874418075662,40128.52752568293,2237086.245852601,197414.22459342028
CFI,715736.6466848094,0.7318189466293012,113730.77365549223,476.43096408981364,2969.79413162556,1816.721341092023,-11546.502334001008,-23436.863874047413,75118.41943113063,762094.1477942015,-9469.35969398066,35313.44843285519,-10510.501035650377,24706.235712805646
cSAGEvf,715736.6466848094,0.7318189466293012,-139152.62913493114,873297.8147410734,-245745.55431321496,-114010.25188703835,62765.957657189116,-187006.18289593654,178858.2231712942,743026.9251322318,-165263.6313180984,138375.77234977344,908393.4020029218,-107006.81914387364
scSAGEj,715736.6466848094,0.7318189466293012,72867.8811842266,444.45468160370365,-2407.757700936054,-5198.247615850298,-15659.966433005291,357.9341042729793,15464.76336417557,322825.52599167824,-1496.068869549199,14989.048766635708,137.86712026945315,-5124.315412443131
mSAGEvf,715736.6466848094,0.7318189466293012,197736.11674586218,224067.22088924563,-485407.02126026206,-156708.95521347318,197947.78566318052,-33515.74774249783,85948.00373256952,734613.8336138241,-140962.79559607338,53309.00861452706,933864.6162283447,-321357.2793112113
cSAGE,715736.6466848094,0.7318189466293012,37682.14620187147,531872.844830864,-29340.70842130765,-17155.064437274144,-22484.856213279625,-11209.533399919628,99213.77626349597,626192.1530353198,112023.50757731144,44181.54650426478,548193.2961721184,123591.56341201333
mSAGE,715736.6466848094,0.7318189466293012,140729.30566235422,55850.435476249026,-20819.596752931455,-6683.6717702012975,-28732.264240960187,3626.8060599890846,111357.32146198144,874378.390293342,-24713.432485055135,57676.04705079501,968667.6814205206,-87645.04963043
LOCO,715736.6466848094,0.7318189466293012,100972.72424272913,24786.799847756745,59235.83637744305,-19963.278906907188,30840.4101333546,133025.91004093213,27378.44932414277,581087.2030075819,124885.4954304687,17660.67883311119,-22695.628438703367,177414.67008138506
LOCO-W,715736.6466848094,0.7318189466293012,-22914.299502086633,-32258.627283530597,-117482.02546299233,58577.11414295795,47795.27096208034,-25204.316394828395,-114766.03564906633,-19634.652641629884,197860.13085282905,-34896.19129758117,-112124.94643899045,-12920.713521196509
LOCI,715736.6466848094,0.7318189466293012,-153369.20931093302,750380.660106932,-116511.20207512006,-24235.418412125204,-1477.4073798600584,-66188.6110670343,124535.72353061801,659735.5730221991,-91845.83040122222,127699.61596609699,806793.4073164347,-19025.113382356707
