method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),496552.50486476487,0.8693691625965377,3604.9021114645,0.0,-335.9976355554536,-74.52420212185825,15623.78207008075,3565.812773679383,3372.842279088043,472618.3136899071,88546.77826560108,38397.07847206353,74082.35617019178,4308.72803973846
Sobol-CPI(100),496552.50486476487,0.8693691625965377,10530.02496391332,5.763134743907664e-10,-523.2206482801582,1229.6136592978746,25350.47744170101,3567.7258168448034,13274.464269083668,438871.22446359886,62074.89370280694,36502.621787092605,80150.12188939225,4001.7632473801323
PFI,496552.50486476487,0.8693691625965377,14390.906834313646,958.5648484986159,19104.652480737597,12717.058940692805,46625.964281440945,12602.417606026458,73347.72046612622,1313518.6969532343,430134.69284433813,61962.379009011194,3155021.773334606,10069.748912850802
CFI,496552.50486476487,0.8693691625965377,9115.022977889806,0.0,-1974.9024735507555,873.4617550565745,29779.664663270003,5885.934174265189,72467.563257984,1044810.6690421993,109433.03725321859,66308.7566642263,95293.65205669845,-1934.4878804036998
cSAGEvf,496552.50486476487,0.8693691625965377,634564.307594683,1087793.9551404887,259035.40331632967,-75246.87576275552,-124254.67177303463,180063.72470817668,254709.87064285434,1717732.6148774317,364424.5397712919,261349.2891764422,2429723.875250799,134112.51890106918
scSAGEj,496552.50486476487,0.8693691625965377,10323.761704984354,0.0,-807.7633104425622,254.11513225460658,26794.21287556662,2218.4489968141424,12256.617038666387,443814.89844244556,78213.93645089271,36867.86015541351,65509.951426454354,4806.389684593305
mSAGEvf,496552.50486476487,0.8693691625965377,140440.80602444848,-83013.75031660823,144315.59955821792,-69530.17937946972,7434.932036406361,98022.32329288311,-56965.05307347095,1682016.4405045062,112511.23328346992,279834.5720669087,2073081.90753927,35800.31456395006
cSAGE,496552.50486476487,0.8693691625965377,256909.92954534286,605315.7711499168,168460.85586319724,-9110.692301371026,25112.293669922597,4829.796953923237,132075.66156973699,901620.9821534157,162138.53479879143,62981.13145552655,1010046.5010491845,79545.96413370107
mSAGE,496552.50486476487,0.8693691625965377,21445.35159290605,-347.176723773537,18899.419425584565,-1920.061800916835,30253.714567707528,6309.345966822373,46886.07664195006,1201557.298245085,218486.91248479634,61684.60087425773,1793000.4810938546,-3015.906231588538
LOCO,496552.50486476487,0.8693691625965377,-443.6448125668685,-447.305840504996,-5213.980949805118,-186.50496245443355,20409.92416115245,4556.722003737697,12581.103142837703,153568.12101040478,49706.84087855916,28244.88483697502,9971.298740702041,-18989.199853493657
LOCO-W,496552.50486476487,0.8693691625965377,42188.60685572993,-60176.8576934542,35811.589552524085,29652.902711369214,-26887.576028265972,-67673.98236603902,-156856.360585775,38829.90217318304,79647.66562131944,-138960.63448828665,-172630.2166879368,153955.66275209154
LOCI,496552.50486476487,0.8693691625965377,1560820.7662925073,997659.3316820618,1519131.3527822942,-99214.35934039438,-48546.48350671865,-9958.616577167064,333070.52613051655,1940314.9155342695,-372926.70145337936,-485862.4126405148,2866903.4039054355,-288286.102057565
