method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),371029.57417636976,0.8609780531775411,4659.55966085312,0.0,1999.7709278099937,-12111.876807331282,2279.6892627443594,407.3091330858879,46144.75001451248,303953.8463554346,24908.41412178194,15597.526565337146,36338.648597303516,1298.1106434184185
Sobol-CPI(100),371029.57417636976,0.8609780531775411,8611.77570489218,-4.610507795126131e-10,371.8452363654206,-16382.60602544818,-8954.169041865982,-255.75567153069227,55269.0969229451,339591.4382961407,-3346.8635325275113,-1638.375621284635,33598.83577873248,-13138.789421761014
PFI,371029.57417636976,0.8609780531775411,37219.50845128624,-339.75215014914284,35664.78733635729,5713.40561887098,12218.086486238753,356.1974666988244,45936.4108827383,1633925.1798518565,255018.22725115615,113897.0302645393,2220934.3898167945,26473.415567300457
CFI,371029.57417636976,0.8609780531775411,21243.97437873436,0.0,-76.85572155908449,-17445.58607853565,-4326.703114921635,2538.0912341592484,162726.95192103967,629167.1862316299,89431.99187607551,54573.78379266517,118053.79390895362,-11331.51083542779
cSAGEvf,371029.57417636976,0.8609780531775411,209412.51949084597,918507.2026212309,26119.311008752324,-4647.28952690959,-115022.360777684,-67058.69986189902,469348.5086328508,1026156.2359969493,-149.62491700751707,-9018.437662933022,1266492.5093665763,197496.69942058716
scSAGEj,371029.57417636976,0.8609780531775411,11742.363842948515,0.0,521.1740183567163,-18480.777160933765,-8633.725162718154,-8.89201586128911,95095.87555964384,337713.9001679855,-4610.113123241637,-1017.7235086670262,34433.559928044095,-15668.386786138117
mSAGEvf,371029.57417636976,0.8609780531775411,109076.31511754729,45501.80868797749,-132467.95468687452,192193.67744443752,-29490.54036194598,-111523.98285587458,109456.96508243633,888296.5224709224,185156.73146264674,-142140.81845525652,1507749.0390499355,-122121.81434113532
cSAGE,371029.57417636976,0.8609780531775411,93166.87677183108,521107.7652311605,-6595.001060329528,-11143.019170942287,480.10516416031004,-259.5486221789179,151802.15201292513,646714.7108507623,125909.06238483716,42686.217955252345,696019.7156350374,124318.84258186509
mSAGE,371029.57417636976,0.8609780531775411,72733.55171878712,-164.12521771213198,-48547.68242673509,-7773.846522113516,17220.419229885716,678.2548588597132,66873.12598588162,843104.3167773725,146151.16276778487,63034.039294343245,1247005.3852385788,-16068.559490954738
LOCO,371029.57417636976,0.8609780531775411,-7472.277859427675,2028.4474458200857,-11561.696830484027,-15920.630324038793,-9821.562619589095,-7020.132782433007,13535.985665662913,97784.46424878773,8681.972500186122,-2723.016534749011,-19487.250741037482,-6547.784778632631
LOCO-W,371029.57417636976,0.8609780531775411,-85835.36216523062,-137701.80712086236,-208177.73554685756,50987.34215352408,104700.48877100006,-135239.47262552215,-37316.90301703462,181423.40245849817,36932.74075421205,71451.93545136858,-52811.98819764382,-7471.1110311588245
LOCI,371029.57417636976,0.8609780531775411,460607.59604397835,759034.4227846875,530724.4266998628,-26983.438365860377,-14057.937153640203,-22348.219981386792,176271.02424857486,603326.578229899,-781888.2093612971,-940241.8000709387,1901208.989565331,-939560.2913164543
