method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),749449.861306803,0.790377556251258,-7304.433288435452,0.0,181.0106761903735,3263.135579251626,11449.82720306114,9859.152280272043,1239.8225942175486,348496.94601292507,47132.74526904756,61456.60950238083,24553.718002040754,-3920.5115306123043
Sobol-CPI(100),749449.861306803,0.790377556251258,-14078.780040238975,5.763134743907664e-10,-112.55390880753905,-735.5251958169559,13445.39417950402,5212.835854644504,-3374.024517000607,368908.3942030145,38778.77902573927,42264.49454897452,-9387.253242351764,-12678.103295753199
PFI,749449.861306803,0.790377556251258,-20297.106071428745,-2660.8972795921145,18771.58054421749,8291.9548435373,35771.87771768682,13692.92574693868,48524.13627006777,1251394.0518863942,561339.378714966,60364.73231360514,2806112.536280272,18083.528445577947
CFI,749449.861306803,0.790377556251258,-6130.582310884376,0.0,2091.641189795686,5920.211289795814,10433.924562584842,-1225.398434013594,8056.4970700679105,528809.7118571425,64006.29812244873,64089.95990816282,12385.732431972632,-16171.560046939063
cSAGEvf,749449.861306803,0.790377556251258,424868.5835220404,726709.5915929996,151006.68620820856,28679.67800027924,89198.67854282446,101633.71609205287,388766.58670011396,1128052.330483764,365664.9397693281,338315.4898062218,1832928.5501283812,263412.40680177324
scSAGEj,749449.861306803,0.790377556251258,-16347.819608199527,0.0,199.6464632714633,5618.35146686947,9858.901623398531,2394.134699353599,-11018.705424642307,368340.8097426655,28640.92935292772,51694.43834574241,-2982.8207342739915,-15756.52090999682
mSAGEvf,749449.861306803,0.790377556251258,71729.33773302613,29269.50664107362,34183.756743320264,-97587.17340396298,-2828.8506078552455,-106109.01529084425,32346.29225847917,1237164.458936295,310950.5894059972,243963.55735143833,1866225.493424719,-92232.00984407263
cSAGE,749449.861306803,0.790377556251258,122347.63175493688,569628.5290619294,57538.71463930037,9655.16715499066,22177.82615044927,10102.317050552118,134144.08742226908,739760.4758348841,213406.41024601355,99526.16424959725,776861.226810857,169980.11975254765
mSAGE,749449.861306803,0.790377556251258,17051.935030453762,7863.210443421333,6963.09661727043,4132.883542216166,16700.071868875504,5388.653433695392,72397.6587327703,902108.9700670819,281911.7804452191,95877.5026809116,1516904.1370553777,-1122.9280350337092
LOCO,749449.861306803,0.790377556251258,8409.366429931717,539.3491489792941,21480.784734013374,7472.932506122161,-1215.5551843540743,13551.237254421576,20426.164169387543,108498.95741496584,54277.86577823118,11963.63569727866,-22530.372284353944,-27570.455612245016
LOCO-W,749449.861306803,0.790377556251258,190031.6103977396,30864.581295789867,178316.7925892911,13259.201200898226,-165849.73976839348,74274.36975847938,99239.29666558433,28741.073634205302,224946.9893717532,-159965.91511164303,45197.705000839414,269967.13906393835
LOCI,749449.861306803,0.790377556251258,720803.8851552969,926654.7211200711,733143.2532423022,-26347.574324901216,-22485.85099899769,12868.731280896347,332655.8251917204,705991.7240933417,-1103587.4830145207,-428637.4920222033,2442644.8138415804,-1058014.368791754
