method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),684110.5257868434,0.8127441793238732,77865.43592909677,350.98874477139907,-1094.5681704626186,1911.8026595882257,4593.712380200683,3805.602325019194,34433.77361497801,368939.2278143227,-12883.393814347335,15325.821318452072,-243.61856057925615,-18909.30743857124
Sobol-CPI(100),684110.5257868434,0.8127441793238732,84415.37443605265,499.6754565837535,-2330.4150661601143,-1604.3000434053886,-9081.293534376604,9749.684543726911,15019.138114820096,309754.61145513854,-29435.4890698446,10649.707603847635,-2906.737246576669,-33407.07855964757
PFI,684110.5257868434,0.8127441793238732,185448.79310324567,-2542.0210371420253,446400.7898122526,-1864.6184702131432,20.26800656260457,82669.44799391087,235390.32736484194,2381779.791544807,-26777.563102053828,100609.5916625245,2437765.3753796574,222496.52081160934
CFI,684110.5257868434,0.8127441793238732,147124.63833800645,473.0942093813792,-1507.6427947018528,2659.5292979596416,39578.88766723557,55093.48292180861,97443.8138226216,689372.0853452003,-35403.652316589956,11947.223007950699,12008.711853404879,13596.200710630626
cSAGEvf,684110.5257868434,0.8127441793238732,401476.5178381973,1223137.0042786477,68168.41939719673,73817.66961006401,146653.16488349205,-143881.98282689275,283210.3849254674,1671627.0252687791,191196.9249202977,-50188.50232970901,1572812.828853773,185709.22429911466
scSAGEj,684110.5257868434,0.8127441793238732,97022.711139575,457.55643481749576,-1404.167105974746,-887.2552717797225,-11268.7704781926,8206.682546832832,21964.620304877753,332407.38305926486,-30878.184530802304,9351.488595135044,-901.1757923670812,-31863.546946731745
mSAGEvf,684110.5257868434,0.8127441793238732,202694.38642791333,-69726.04161506193,-402450.84480516333,-61910.30218656267,-131502.58637553267,-132260.61038483912,118506.95916994801,1782787.2207706226,82439.99021876045,116431.37692629406,1708436.8308666493,-411254.52759737894
cSAGE,684110.5257868434,0.8127441793238732,247128.78173759126,625812.0513068843,50677.62140813823,-9721.430189144046,-13388.23548590128,18298.22606614173,153831.52802907917,946378.6425722569,116159.2532723302,44088.15681954889,674424.5187315784,218830.98844035
mSAGE,684110.5257868434,0.8127441793238732,256556.00697703284,63427.01234499067,-95725.78075780148,1271.3172764908327,-32374.386847179598,48394.78207309517,172528.36915622177,1467334.283675271,-39053.01542209586,73018.20984982888,1294770.279030507,-136059.67813489045
LOCO,684110.5257868434,0.8127441793238732,195508.18316118396,100920.00099754357,182292.91464794148,106424.28426120908,-24150.06298801955,37660.54389587708,28077.61164091504,649761.8054446552,-12667.898066242109,10058.839340719278,-29777.60274043714,18053.726479881676
LOCO-W,684110.5257868434,0.8127441793238732,-29121.637737804085,22303.180524279804,-892997.8200869373,219494.67766097223,-154092.93300397505,50581.35423393648,128091.70635216135,237826.765550347,79869.36891605177,65045.9713735516,22211.82492338204,210686.8229393757
LOCI,684110.5257868434,0.8127441793238732,590366.4215448201,1248111.1783459615,184767.7694798503,-10351.710431459825,-1888.3624390591867,25474.93542595394,307283.97822264116,1720737.1306054946,3815.243755170144,137328.06951517798,1466200.695875653,412876.23097407585
