method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),798076.5541562499,0.7787976822466285,83326.18075473752,96.36876516987104,-2866.9669190548593,-519.9703908585943,-829.7590535677155,2969.9144825220574,15402.96946229256,317740.6453644928,22742.25260919798,91583.66770216572,-5652.024230544048,-506.02606245689094
Sobol-CPI(100),798076.5541562499,0.7787976822466285,126652.8056772503,170.85107117315,-6073.399848886074,121.04080916177205,-1298.3809888536932,7927.234189821024,38441.60100134737,236089.19561073752,25806.622358382043,36274.35417625566,-12600.252974588115,3870.4446962253087
PFI,798076.5541562499,0.7787976822466285,160653.6503832233,206.48795521142893,519691.0328861423,1660.9722246141173,-10036.318544468842,31438.73412639881,65037.146407541586,2008631.8675420966,264442.0975006907,100350.77266088093,2259991.76776113,1278.302547600004
CFI,798076.5541562499,0.7787976822466285,133825.2375639542,107.98217155132443,-3260.7936318581924,-42.13920261536259,6646.557664073072,4876.037728445954,93253.4256411827,721522.1194161719,59606.63345459709,44107.521671732655,-13543.364433892886,-1648.5935751954094
cSAGEvf,798076.5541562499,0.7787976822466285,743654.8062269194,1064054.1083226008,168538.23819980677,31934.01875800267,-22882.357771535404,34454.158880931325,403926.196184414,1819528.481970156,-124455.0478716516,-179182.78453527996,1473050.0100724902,518256.3428966142
scSAGEj,798076.5541562499,0.7787976822466285,138705.36056659382,173.07721869484521,-6836.488407918834,-212.18371329514775,645.1036640369566,7902.580761864899,40368.38139919832,286748.9885608533,24380.336047937744,36296.56479784136,-12498.694005114492,2462.428137409035
mSAGEvf,798076.5541562499,0.7787976822466285,469952.1810754943,-54308.82418611599,-565820.107855977,260608.64681280547,197774.65126299998,107285.59492615145,199187.0667664786,1606802.6520913066,260985.45454111786,69292.97977668978,1392455.1161293387,57800.080307073426
cSAGE,798076.5541562499,0.7787976822466285,302558.6961370748,584570.4275901205,14562.15243317971,5606.299668635578,-1904.187838111183,10970.730546485758,226396.94857638088,919434.7478112507,133348.5690929008,31026.723192751706,553580.9453706378,294362.7271644646
mSAGE,798076.5541562499,0.7787976822466285,293569.4066139423,12252.351444057753,-93231.22751819399,2117.9917935338094,-15822.056045149107,21856.549442749416,124224.27287995678,1337513.4021796375,77396.84246691472,71542.73272421725,1214677.3025749754,30743.98451638489
LOCO,798076.5541562499,0.7787976822466285,146036.29429843335,260.5337198822526,152127.3619047919,1516.593245386146,270.3973380108364,13547.16297276353,52365.25646615203,464757.22410325287,57650.364706716035,56482.54583576613,84232.18462356576,9515.996769877383
LOCO-W,798076.5541562499,0.7787976822466285,12280.785008018882,-10611.0533991539,25780.005770296553,177087.94025695277,-116734.35340258865,-250188.0790951996,231711.407552689,-27933.571634675114,37433.235488115344,69090.15162336244,59847.85365162796,24879.696981055724
LOCI,798076.5541562499,0.7787976822466285,642435.2294759899,528144.0321970782,91623.11177190766,-42476.0086192484,-41487.45756860636,-41940.22630632343,343441.7066953941,1631688.502887675,-18457.479404493235,71205.74704906018,928269.4572551972,478557.5409651208
