method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),405834.221194711,0.8902682625251302,9454.231441213953,0.0,-729.7750392173184,7786.739742415753,22693.393017627997,3559.989613725047,51877.08140189224,314061.5012423635,65622.47198548427,-386.65004789669183,37063.70553232357,-2478.7399520547187
Sobol-CPI(100),405834.221194711,0.8902682625251302,19337.26680166518,2.881567371953832e-10,-3087.51157898419,12926.568550466085,17069.574181195338,694.1112087947884,1826.1465853846073,325944.30822503014,31492.225173999104,26817.615198633648,54584.67772931124,-10572.137312671875
PFI,405834.221194711,0.8902682625251302,66908.13159432146,1341.9705766453408,56832.44190385967,20208.982121460896,41297.199992825335,15829.390195957967,49570.5444052993,1739638.2385880928,352684.3022133088,179476.43447627086,2121425.6023975206,-387.12568602716783
CFI,405834.221194711,0.8902682625251302,17182.598867317545,0.0,-1444.5483916724334,10331.788461357472,21921.901438673434,1180.8205722894636,78482.49435022392,690208.5109173979,139071.30971740867,104020.24881026807,75689.05899808579,8124.095984355721
cSAGEvf,405834.221194711,0.8902682625251302,571589.8690045215,1027225.0108688172,588147.7263422194,170541.13695794065,130149.96810171986,58780.175402009394,292167.7108462271,1794080.6943557805,272273.2151168166,294187.5161033515,2509339.704756728,621203.4874458471
scSAGEj,405834.221194711,0.8902682625251302,15456.589425859098,0.0,-2998.245677020983,9460.126214505406,16771.535360891197,1116.6336387454066,-722.6380058318027,288593.57771545,42127.518435750506,30747.67197884974,61045.96760397346,-13503.947081711143
mSAGEvf,405834.221194711,0.8902682625251302,137564.55468112836,136933.379069414,-28459.256158647127,35780.538640179206,47508.34412766155,-9975.014596189838,185599.35433297325,1670092.998162488,37044.671126761474,331789.1368283406,2250130.2843164587,44171.129998732824
cSAGE,405834.221194711,0.8902682625251302,196562.532665497,603549.8075568234,136895.31395722128,22171.17068997492,13612.375967564742,12094.807460840733,164018.2517241541,853814.5320254819,189697.70691962933,44397.16465807061,937507.9624968142,190405.30517814515
mSAGE,405834.221194711,0.8902682625251302,89865.38622765765,838.7771425419496,-39288.11148737168,17441.44389822616,19433.034467621066,18588.29900141546,78114.01336106709,1255335.4685451156,187752.84225029632,67784.00746630022,1692724.1772076013,-25318.590197935842
LOCO,405834.221194711,0.8902682625251302,25604.215523067745,2745.269324632478,-19482.369278223778,12419.969881883124,27840.212264135364,-1684.6656855816254,20803.7597463525,128645.79529320024,91420.00977631629,44465.76800236222,31495.320853999525,-28428.93495442759
LOCO-W,405834.221194711,0.8902682625251302,-95251.0681124953,122207.77538144332,104607.07783600986,6149.02799113123,-61833.416821250605,131183.29694692927,120819.47611999625,-1290.6365427175135,-69583.74002481016,94759.62875901445,144803.39928175017,-29929.580644043243
LOCI,405834.221194711,0.8902682625251302,1365099.7954905936,1158835.2973972233,1514364.4960939214,50539.15152657032,-32888.77920070384,37195.51160265226,311979.86668896023,1470845.0121783116,-276079.79227764206,130667.24496674165,2535106.296069228,-699825.794441639
