method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),878132.1147135752,0.780329454881701,40031.62633356091,1127.3161486762692,-11875.403525859234,1375.8560608474072,7562.52976579481,15933.015950800967,29244.71857231669,434503.91160255054,-7518.1468105462845,44238.91912588151,-12839.07495096384,332.0200229185284
Sobol-CPI(100),878132.1147135752,0.780329454881701,24628.079011924405,1380.1318891634612,-15067.594334683243,5680.199140093709,1200.5079531593774,-341.3343937083212,19888.34281476113,442876.38090009673,-12234.257759830434,51339.378604922895,-17255.38619728586,-3152.7073634586686
PFI,878132.1147135752,0.780329454881701,312940.8019709757,1006.1398578940425,425974.14942099364,9331.173632125952,69105.11508986424,48335.13345426216,155614.9938990433,2643038.543785536,-19604.49818850425,98395.984464015,3292995.8984966176,127757.4359529044
CFI,878132.1147135752,0.780329454881701,5208.922474508756,946.3073504035128,-13747.743177484488,7505.154699519509,23237.991311948397,37505.62605623924,40687.60698955553,1080059.526737379,-18456.947611095733,49807.92031288997,-19692.8095475164,-521.2454026879277
cSAGEvf,878132.1147135752,0.780329454881701,290686.2321054456,1434387.643930689,206462.7839000281,135631.2483737967,-156028.34201643383,37467.64158212207,126645.18753167102,1821872.2100646016,-65580.44720650604,-212366.77271380695,1852555.7495275512,604307.2623607209
scSAGEj,878132.1147135752,0.780329454881701,19238.958887697896,1507.6116164149716,-14599.975491017685,5778.628320924123,-3068.4687810218893,-2125.536561629735,20972.202502625063,455100.89748998487,-10980.571138647269,50734.665465790895,-19098.718551571597,1000.1247909154044
mSAGEvf,878132.1147135752,0.780329454881701,246123.19402743454,278561.85607462656,-853869.3353866246,182029.75881320145,95753.54639841337,59671.17025074037,101858.27462766133,1822147.3744852226,-137989.66403730167,-104016.45922526484,1836642.784689352,-224125.87778967293
cSAGE,878132.1147135752,0.780329454881701,156761.23092774098,674376.521760028,95352.96649263083,28927.319955823157,4990.074181514379,15033.259053786305,144847.30714017418,968559.6666504493,86716.90154730836,57917.65652332506,716352.8482731703,230630.97010618026
mSAGE,878132.1147135752,0.780329454881701,289076.55962156714,91426.77473458479,-303615.1196654024,9055.007872570797,4191.569165042126,45189.10097766676,157528.95467068217,1451836.9900182846,-27870.094507571255,70607.00587817932,1540326.1015717874,-147422.93603481303
LOCO,878132.1147135752,0.780329454881701,-154752.35789305205,-174165.76612967125,-164284.21561432444,-156369.40684020217,-130424.07245088462,-81151.34860937088,-93196.13282257493,577567.4143715447,-112145.11778147297,-84472.61460595415,-39593.66192012804,-97632.88378061098
LOCO-W,878132.1147135752,0.780329454881701,-156590.92930868984,-88585.65677737795,-192576.56060287525,80620.55383565043,-96754.51019547517,-4945.664834899857,59712.7828726593,-179783.2236030525,183106.81077143227,-112188.51224090424,-228532.294212543,208555.4967803237
LOCI,878132.1147135752,0.780329454881701,493976.9451691201,1419966.7006500363,347628.144632393,43274.83394704154,-94.64737434173003,48263.85494468175,207631.61674857978,1848610.412618381,-248674.65036317054,114651.3430042197,1791887.6311938008,502274.9106368632
