method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),1176660.3529366497,0.6798876080370926,62198.81741664151,133.07975034078117,-7739.877721172757,459.1596068412764,1740.8765316577628,3274.747863600729,22852.061938513187,431922.07157256093,32887.23823749495,42795.114882329595,-12525.540793183492,3976.8671856117435
Sobol-CPI(100),1176660.3529366497,0.6798876080370926,46902.81531631135,287.6625741377823,-20026.753900138116,741.0612244931243,-3696.079177989873,271.80911540537886,24496.496600697352,305971.68837442657,17379.144024509835,53808.94920170528,-29653.336955343908,-531.9306784424709
PFI,1176660.3529366497,0.6798876080370926,114565.92903337977,2495.5779906869866,620098.2034737507,2008.0003414731473,7742.639293157496,13394.38234045729,39086.25759985368,1373835.0293799024,243892.93252774444,79857.67288044491,2164142.837875178,-13796.727886244422
CFI,1176660.3529366497,0.6798876080370926,72063.76467359066,283.23283843207173,-25654.310481317574,1611.719886852894,2566.892770865932,4598.589579290943,31874.88208715292,679335.4882730523,50084.814865914406,55319.937503413996,-26381.45417908579,4129.2055069194175
cSAGEvf,1176660.3529366497,0.6798876080370926,277758.51226902474,1197057.8438561899,41828.815573158674,-58658.06256247778,34061.71183943562,105309.74254144961,290938.9447493502,990135.3300032318,54134.05791161489,739.9440991422161,1231107.0000423552,136707.725995637
scSAGEj,1176660.3529366497,0.6798876080370926,38959.998986041406,256.97428835579194,-18064.473700234666,831.3532160206232,-403.70482038822956,5044.7399967391975,24241.710530189564,311489.2678714772,12101.221813026117,37209.10890944116,-28122.176459534792,-1416.2495194179937
mSAGEvf,1176660.3529366497,0.6798876080370926,236512.0535160373,9576.7663205727,-716091.0358658652,36467.46771678794,-39426.30345630087,-116366.9721637601,73749.6437197593,1318376.4779875749,244937.6203947286,477242.28584719263,1131746.2707544575,28493.99369926192
cSAGE,1176660.3529366497,0.6798876080370926,104748.834731908,597107.8189264942,33090.84375580359,-19425.959177930625,-1424.5248779682358,10859.185324684224,180171.98887212243,756598.1803242471,120520.01758179322,82487.53828494348,533016.9416660297,174782.64902082298
mSAGE,1176660.3529366497,0.6798876080370926,124216.33358494558,9841.568223525015,-39869.427635246684,-376.5319919827738,-13943.51014568652,15088.209858062408,98687.00860770803,969909.496584279,140310.134518206,82096.09358526734,1158930.6437162522,23664.245901470596
LOCO,1176660.3529366497,0.6798876080370926,57911.68716385774,343.16466531157494,65552.68456457183,2130.372415113263,-90.75524710048921,4763.461426560301,25387.924156953348,378834.208555416,42399.092321599834,68173.62050234317,138306.28537401883,3375.558974080952
LOCO-W,1176660.3529366497,0.6798876080370926,25186.807764914007,62511.87354733276,-97833.26803161531,-115852.57526494288,-44770.69084098357,-34881.890971293586,-38897.308303414815,210092.1132605212,55612.31546695065,-54918.18059676447,-24553.27452645102,198905.54014298215
LOCI,1176660.3529366497,0.6798876080370926,356490.8167938618,748724.7536646095,154182.18338494236,-7464.728852396831,-7107.738308179192,7224.483732637018,315133.0883161803,1100042.3354543075,95395.80235276185,222019.31732536014,712310.269784817,246033.04647829896
