method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),958993.2711878096,0.7189685178294974,49197.53092169756,72.64925172005314,-1162.0605151134077,766.9892461230047,-1811.5342402284732,812.2224203541991,31373.831198496977,289252.3389262708,11910.649731912476,4714.524326693267,-1631.1758143543848,1479.239868436649
Sobol-CPI(100),958993.2711878096,0.7189685178294974,84673.41579388191,101.41048111288929,-1220.3413427664466,1182.6688805185859,2266.281847126948,3921.675770461564,37341.87038587152,231058.47880778048,-341.486662512848,-18115.235197394373,-3193.1540200296595,100.88578624936687
PFI,958993.2711878096,0.7189685178294974,195683.32229759858,5301.38637639652,548452.8306419022,2201.083369622007,8692.000571706332,1200.1123800777132,102598.93829706952,1458097.1015886748,146996.7881276213,70136.85002615687,2684220.5372657,-12361.657782266731
CFI,958993.2711878096,0.7189685178294974,126617.08348592592,81.58442275377456,-7806.966647452442,1381.6801327996654,100.44592938036658,16759.383264848962,28070.841123736463,532397.5566968169,46445.39107230585,45229.663315582206,-4070.791145762778,1944.7020170327742
cSAGEvf,958993.2711878096,0.7189685178294974,571238.3773583053,1055465.6772238528,398449.4941541278,160058.57488368172,-62575.721404908225,15948.72893638257,223978.25639850507,813151.8603213476,168397.76027479395,-94844.11304203048,1508946.892758164,387114.01539739734
scSAGEj,958993.2711878096,0.7189685178294974,83851.95672615,106.68510086403694,-1282.398100492661,1294.2791211664444,1453.4174922378734,2555.301552134333,41489.26273381687,226890.46771776525,-5146.057986905216,-5292.493629266857,-4623.852022392559,98.96896608080715
mSAGEvf,958993.2711878096,0.7189685178294974,262152.05302771414,16609.20778438635,-839702.4270287985,64614.40192467719,-80477.40856814943,-79305.00022542477,-86771.31221797504,740556.5381769044,-42001.906762016006,141414.0174767389,1595509.3023062223,6523.122790851165
cSAGE,958993.2711878096,0.7189685178294974,220576.39005449793,666398.0484720893,92799.8129204572,6489.447260280319,-3130.272471653564,5394.510472716566,134917.64501189024,466733.9824433419,63383.90482005429,-14668.47949341812,714181.2376483817,159451.71971976338
mSAGE,958993.2711878096,0.7189685178294974,241495.63040155917,20408.52462997316,-162142.9726074346,2632.8003484396436,-2001.6140890668698,12426.978513783351,70899.39615727168,757617.7270929471,76907.91278160967,19048.357769733746,1462329.8663758393,14772.186986618053
LOCO,958993.2711878096,0.7189685178294974,97332.53229760157,-192.38137302815448,96203.21827055456,2211.144009622163,13098.268910819432,17595.43458053167,24688.887413859135,156521.45082440658,1164.7621210146463,-29356.974513585214,294792.3021774328,4420.943497820408
LOCO-W,958993.2711878096,0.7189685178294974,28407.43500893185,93788.11393953375,-95816.4743748142,47722.74122185457,-101514.36816028002,-2302.556406704995,-32619.257008645578,-3954.895295694294,30924.713761637042,-90899.32626029478,-53466.10177514182,43463.39751019369
LOCI,958993.2711878096,0.7189685178294974,515590.9979374097,764338.1917696088,279967.45163355535,7063.3993886569515,-5113.02352895448,17933.955511106178,215362.86547931656,719681.0617098114,66483.24166131346,-29433.631084715482,1417402.610974844,252420.3728340352
