method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),669606.3769305694,0.8070288329764458,78354.72189612337,214.29827882692916,-361.58973699616035,2176.998763359792,13542.734982063645,12835.432693236275,39472.687333344365,406330.80422578746,-2965.590484849352,17420.34360593278,603.9221485372982,-13795.675150059105
Sobol-CPI(100),669606.3769305694,0.8070288329764458,100788.8666900518,216.17697995711615,-328.5597720666383,6092.322353949069,-10337.192433812,-14031.485689921064,22988.997262317254,314671.9495028121,-15831.86908651669,8336.532621398812,-2098.8794063023142,-7489.715343086731
PFI,669606.3769305694,0.8070288329764458,298257.2750270321,-3268.5704549513757,256448.71717894892,9842.00931899855,53666.06227261678,3284.7370702197077,176866.35210960906,2367202.3316834294,-9519.488724174444,89738.16679004417,2554339.6464382927,204579.1602170983
CFI,669606.3769305694,0.8070288329764458,134749.85053285852,-49.13316331617534,-3292.510460030171,11235.632550687413,-13023.417461475241,-22190.549737318186,119099.47362150149,967894.1900039816,12834.418581183418,32967.329982164665,-2220.2730699206004,16175.802492941495
cSAGEvf,669606.3769305694,0.8070288329764458,633227.2977254246,1074767.4807678321,380906.17835051706,-5775.634123948403,-247148.62682773775,-99136.70246158727,317239.732217568,1465335.106687229,-249197.27628029604,218920.46245202282,1558938.6116965355,338094.6516710478
scSAGEj,669606.3769305694,0.8070288329764458,100191.50423370581,222.658041899791,-1000.5479983231053,6361.708630157285,-13637.320750607643,-13211.186052123317,22976.804015452857,354703.6479088322,-17021.144481518306,17125.444065676304,-2183.784181283787,-5639.117264445522
mSAGEvf,669606.3769305694,0.8070288329764458,270694.2886495483,183296.5699865846,-561187.4737663008,73774.4004909196,95667.75267738476,-9162.67802110361,247296.34493019246,1437612.7838880764,78823.31180340564,-11009.7703015632,1413468.3281628895,-593911.3362140786
cSAGE,669606.3769305694,0.8070288329764458,271819.24744304206,540364.3531595335,80151.33759164375,21260.072577238163,-2072.8234734778866,11243.847431360557,173987.50965866228,846477.7149987533,90071.42949848154,56606.346019439385,596394.6217806512,180233.47389944296
mSAGE,669606.3769305694,0.8070288329764458,233187.6331011614,56767.522688142984,-121741.85838725527,8164.691507783689,-190.81829459783614,33256.13460728956,167340.1516164179,1381675.3298805384,-21826.310612171925,71806.18004950267,1195205.5476859245,-137221.6737117734
LOCO,669606.3769305694,0.8070288329764458,69817.44633525773,95097.38164050668,-4237.826944124536,1398.8055192576721,6950.325682553346,40051.730684203445,59854.71020075062,499728.36866037815,59329.32550475956,11687.672762189643,54470.68720024382,117401.01959639089
LOCO-W,669606.3769305694,0.8070288329764458,125957.95126144748,-81254.19398322259,-247740.74560678378,-138729.28925119454,60937.13561940056,10112.08769506147,-83893.070864058,-9825.298041926531,-31733.258501172902,204228.83214476643,103592.43967393979,-67401.39166939058
LOCI,669606.3769305694,0.8070288329764458,554679.1244526063,1054473.376553643,229702.49268524023,28183.557899133768,-421.3409239463508,39040.65114795556,341864.42398569593,1566398.0825717787,-259379.48344783345,174056.72297123168,1316198.7183612455,281540.99595400784
