method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),1047163.5977071739,0.7267920746025895,63827.848347515275,52.811065481684636,-1478.7309528759797,545.5105306406622,-6833.598244280845,-4484.979053827818,12620.355741823965,459308.2250093986,-5686.684810828185,37439.80097737821,-2260.39903320506,-5057.3298730568495
Sobol-CPI(100),1047163.5977071739,0.7267920746025895,23249.24229737521,147.0743757020221,-6995.997824015483,1237.9574754478244,-8734.468164980886,-6099.861981516755,26582.340001930726,496252.7867928072,-29282.48574370115,7096.240934887832,-9745.718194389057,-4985.59422933953
PFI,1047163.5977071739,0.7267920746025895,63178.89360042091,106.1775062829256,430309.9868639327,1144.2785893408582,8415.91346361104,23913.41395897104,75464.36535033712,2166994.2856448237,247962.1719051859,45043.41357183212,2552642.7558373655,-4839.823388473364
CFI,1047163.5977071739,0.7267920746025895,75504.17838855565,277.04942662268877,5909.675001119147,1379.1699937297963,-466.59221903362777,-667.1887932574609,68119.71829211095,1093553.3908887329,-10961.985602369183,96928.73040249746,-8649.390280782245,-7183.531390329475
cSAGEvf,1047163.5977071739,0.7267920746025895,757272.6813084898,957528.271111833,318578.36222414486,7586.416096265428,-11810.320459347218,109586.05371308746,493182.6777916705,1452035.2037738878,73939.57273600111,-53724.03362327628,1809433.4481866048,-342493.41254430683
scSAGEj,1047163.5977071739,0.7267920746025895,19916.15417031513,133.50624389690347,-5723.469648752478,1321.5171402816195,-9443.370801074198,-8259.69680396642,25280.281485827058,547772.906985185,-28214.61367802089,16068.475794822094,-8970.710438147187,-5446.395146214287
mSAGEvf,1047163.5977071739,0.7267920746025895,506649.827008335,58871.80890188645,-700773.2302350411,-36183.506158447824,-5726.209125219379,-27103.435647297185,101749.3527429523,1353614.6943132933,255819.71712112986,121626.37067599177,1309786.3088751435,-66055.32826875057
cSAGE,1047163.5977071739,0.7267920746025895,233169.823514911,527089.5278551114,120391.79181664943,3878.0849129593475,-5048.1873755249235,219.91230216509692,201502.53011600202,1012746.3155531855,114093.7916239733,-18149.266899385977,610343.3406495294,103505.8078644194
mSAGE,1047163.5977071739,0.7267920746025895,277012.4843167125,12934.59391650455,-235882.0592958932,513.3311020911364,-3564.381706093459,1026.1566333181818,113374.6500565193,1265275.3444719263,139107.0949497227,23453.389046680808,1299040.1308513663,8722.753672369858
LOCO,1047163.5977071739,0.7267920746025895,38767.051089758635,84.12895095767453,43146.388797697495,848.9650252643041,1645.8532576466678,-835.6384812425822,32978.59227697167,566587.2146547298,-4913.093327133218,-950.2123770767357,74965.3329889396,-6471.96976565267
LOCO-W,1047163.5977071739,0.7267920746025895,33443.02093642946,80084.73071746266,-10518.026275533619,-67313.47542530666,49217.91790599448,101345.0474099467,-25441.975082491193,-222159.0423069437,148353.91660309484,49221.219834697375,60238.647227866015,-261016.5792758026
LOCI,1047163.5977071739,0.7267920746025895,641443.6894867662,623435.4318677187,405278.0081942491,-1581.6438465672545,-2730.0607853424735,244.78472486138344,356418.8627964868,1439212.9167975998,130715.97339178715,9041.010635999497,1209600.6239712643,84006.83037527883
