method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),461207.77277891635,0.8691762730879572,25408.74643702095,0.0,1860.9687237461621,-13533.530853155244,4370.9509804698755,6852.694253655616,109653.36510069933,318260.4398105043,111133.4067391952,69473.44274506325,76996.86221937186,5782.534473740117
Sobol-CPI(100),461207.77277891635,0.8691762730879572,41651.10616609143,4.610507795126131e-10,1397.9127063675285,-27402.129396630073,9840.644806495979,4878.0012349529525,76687.12064047145,264464.55597282556,26696.50543881592,51028.8596677349,54425.260925285416,-18763.651732679475
PFI,461207.77277891635,0.8691762730879572,70769.18314987008,-3231.8215275002876,49125.080805413134,-24787.416521883453,-5531.028185021365,20173.33858482103,93001.8056134744,1406665.471572684,326249.8118720954,207592.108728629,3289493.352613568,26466.180820317473
CFI,461207.77277891635,0.8691762730879572,44190.082822744094,0.0,7434.967957991874,-11412.460564153036,29264.891023766308,3087.237372739066,215645.58482804993,513631.1728727086,196259.7917105953,105407.43658223149,21396.507598020253,-10469.823488971218
cSAGEvf,461207.77277891635,0.8691762730879572,785170.2710418347,1494141.1626948505,406204.7373111313,-72212.20526554435,-113564.41966930544,-160683.82716489397,168459.57321219146,1693106.6699134915,-11660.26183840353,246672.85055195217,2399304.615564726,168329.00841260608
scSAGEj,461207.77277891635,0.8691762730879572,42029.618209022214,0.0,1337.9336601223913,-30958.85673936928,9887.306235455093,4069.9255658109905,62294.6111015355,218911.68813967408,62003.36352399737,54891.001542685786,62358.16078153107,-16491.246490661637
mSAGEvf,461207.77277891635,0.8691762730879572,285213.32362676784,-150643.28562660888,-180753.57940280298,236634.48693424277,-194952.05230859574,-292482.1043792246,449.08347560930997,1488314.8219522508,81018.73275899189,-45813.913680845406,2387288.4822497545,-210763.67195323482
cSAGE,461207.77277891635,0.8691762730879572,254848.12254074236,699894.3630117467,117698.78084641114,-11669.723625512624,4003.754358591095,3808.900302743648,81667.46715986982,712659.3523563413,145492.88220413972,60028.103835772905,975250.5417221558,99337.44843584394
mSAGE,461207.77277891635,0.8691762730879572,120105.39136449108,14441.201978965064,-99118.04211231436,-8535.306258752038,8901.965833682329,3817.5545985082385,48827.94004402362,1086775.0352815618,100389.25753989011,78610.21029648319,1821725.278932919,-31866.627219629678
LOCO,461207.77277891635,0.8691762730879572,9452.41008021502,1129.701023778296,-2718.240209492098,-30352.098468886397,20524.678652466624,-24002.201105774962,41171.68732415361,110057.61618853925,60111.95612681861,29515.77746680379,117096.11230379081,-46495.77396054688
LOCO-W,461207.77277891635,0.8691762730879572,35292.09530346727,-1517.2946562387797,-203431.21108831462,-153003.99898661103,-86712.12775492742,-8191.339211827483,-8868.728150515142,90684.51084494918,-42801.7640957279,-27983.501235193606,-172962.38379733305,2169.721147322656
LOCI,461207.77277891635,0.8691762730879572,988955.7144127116,1408239.7141653704,1152151.0271376767,24531.427693891805,-45224.48199292319,-17348.976411326323,47180.81976097124,1443102.8954590445,-577431.5571158719,-480297.9544568346,2692477.678045893,25427.053615297657
