method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),492356.22624833405,0.8541964107201626,28048.50393306499,0.0,-1870.4202905198908,-717.1523807284539,5055.227207567514,5553.720471912442,27646.45709486096,419293.5344803702,46197.563422170584,50862.238368659106,37281.5626557052,-10632.833479354973
Sobol-CPI(100),492356.22624833405,0.8541964107201626,47609.41674096803,6.915761692689197e-10,-2663.83412129097,8886.196168836052,5470.524355600471,5459.462507740689,32765.211855570928,373133.5613491481,13482.727684747913,72923.14686735027,31118.271736006915,-8861.733795781816
PFI,492356.22624833405,0.8541964107201626,106086.60863052297,207.00753485783935,19462.86322672799,62379.47092316778,10156.59455934976,13142.152282409836,60534.871115255984,1858077.8484897958,337484.8025675245,105696.16743965622,2052401.9667173382,23294.42350414343
CFI,492356.22624833405,0.8541964107201626,53241.59946124419,0.0,-1008.3452794644982,11136.79501092335,15943.864504930854,7666.708906176152,38858.94189478282,738768.5325523469,180682.73869252193,109126.66777932947,69705.2224264621,687.8493310128106
cSAGEvf,492356.22624833405,0.8541964107201626,949165.6477133496,957818.5304059465,431322.70401734486,-139764.96378712868,-34153.05147924507,145665.15912657604,274069.44621613296,1426045.424289614,166119.06648675166,181935.61456048768,1733015.4657587637,541672.4173219926
scSAGEj,492356.22624833405,0.8541964107201626,50978.74100683676,0.0,-2383.976280960371,7255.446750554489,5530.624180076702,4687.787973536761,33831.98388079577,353596.115432205,15433.92731734959,66308.94461895968,36711.00624028093,-10120.041303385166
mSAGEvf,492356.22624833405,0.8541964107201626,227087.01782986755,27887.27893410204,-268298.83463705564,-165213.71893724706,44503.21299381321,178060.6320993835,126169.82802517294,1350175.9854040523,-41866.067665454466,19030.907154713757,1912200.9685594228,56743.876724279486
cSAGE,492356.22624833405,0.8541964107201626,280300.15263508423,505872.69459668215,118175.16453374017,17378.354471992137,23176.824759601317,20003.760823004406,123865.20961570235,763738.423211642,131918.08736916678,59543.34464906971,783713.2747270585,196920.84696206884
mSAGE,492356.22624833405,0.8541964107201626,161176.26822261378,-275.9160033894609,-99199.63649105308,12205.89672168836,17908.472656486574,15991.09279604245,55880.98077742637,1138634.9926981593,130680.00547143293,50168.43654096056,1538976.8641853544,-762.7599485578558
LOCO,492356.22624833405,0.8541964107201626,32382.90508969326,-5550.539097402361,334.3328626594739,-7444.788041678083,49367.46700264595,20961.921676232305,69644.9325232394,125346.02065504005,19658.879189664207,86597.66064953152,45609.40517583245,9264.135890370002
LOCO-W,492356.22624833405,0.8541964107201626,-55167.521840385205,-65678.98093746434,-50262.26051290281,-26781.448770857423,-142802.9470831747,-84828.23299596031,-123281.5008759515,147830.84140976527,160894.85002583006,-130614.12892190646,65608.17577025662,-97744.88009470372
LOCI,492356.22624833405,0.8541964107201626,962464.8890265366,880453.7734707398,1178884.255367923,-7580.868791799061,25377.28009250248,37083.43949398771,284966.1096530692,805445.1768448004,-842020.5184354763,-586985.8996058363,2517268.4619712983,-1014651.0435312865
