method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),865634.581958251,0.7664044687363305,-57491.62342029996,383.4717769519193,-6978.550898515852,5481.1127411630005,4302.987824906537,-464.4433140612673,48050.06867421331,347229.3815764635,10445.769233332365,43044.13086667424,-5464.674274572637,-18018.29456450633
Sobol-CPI(100),865634.581958251,0.7664044687363305,-8357.226664754033,1578.345823889981,-16391.99506549008,8977.98562047353,9825.92326933449,-8143.467332461346,20527.284306441758,538238.238473115,7857.060865541035,93310.8719480142,-18657.366176986707,-2201.1892002503537
PFI,865634.581958251,0.7664044687363305,193999.18380604347,-10279.147995293257,548569.8558297072,24893.036210169317,94210.19267937273,36304.4909319781,233995.56407736952,2319063.457825783,31363.9096480062,169326.59530670033,2550592.7607743037,234697.4512249733
CFI,865634.581958251,0.7664044687363305,58528.36217155214,1995.704262763029,-13207.17209891195,8969.324849672383,4171.103368930053,7338.850058345938,35315.16766651592,936042.6716500447,3423.584132521064,107096.81963214697,-6574.47118557943,34175.997011121246
cSAGEvf,865634.581958251,0.7664044687363305,317599.65426618326,926030.9733438204,198781.93196139904,48549.945178925525,-58342.90942203812,60980.769551882986,171793.3755638185,1585837.9585600141,-102416.29830998369,220440.95262118988,1212469.782997781,560077.5790263712
scSAGEj,865634.581958251,0.7664044687363305,-15641.323907246231,1417.1834985485766,-15859.630960691604,9807.6479051871,11017.656059854664,-15183.294938858598,25987.574072267395,549626.4067634629,6362.932202511001,89325.03526079736,-17420.166176832747,5100.063387937262
mSAGEvf,865634.581958251,0.7664044687363305,377143.5523388516,304609.57721337164,-737994.4979894469,4708.156203679275,141059.91717531672,8454.18656241661,35438.998751467094,1630378.5413000192,-49884.4070339445,159309.8285711268,1386716.9944053283,-420695.42024456244
cSAGE,865634.581958251,0.7664044687363305,120433.72040806692,509394.39672086155,62274.53810977586,11157.154670318005,6931.650444818746,-4572.763182191701,161305.6017088082,1032559.8594764689,103034.54241224339,107207.76503205238,514658.9405941836,282712.2665155608
mSAGE,865634.581958251,0.7664044687363305,191684.6221772847,52562.7815290083,-103783.1435452335,7259.830101361913,40746.529825302256,-17239.08782312306,164930.10518803328,1534356.412426389,-2889.782743122673,101813.78419007208,1154621.3036080797,-215352.2977926403
LOCO,865634.581958251,0.7664044687363305,-10268.203329793294,-31638.270901826327,105268.66621724318,-31892.77724508359,145448.22667636292,16877.82275129168,166824.0290130711,658994.693959471,151110.59587972518,131539.3370440408,155875.28243221936,61741.89222007035
LOCO-W,865634.581958251,0.7664044687363305,-60257.95472116736,51691.24305104138,15467.534682162892,-81841.92671952429,57819.63327219971,-145656.9997145645,69710.42927097745,34615.16680345693,-33925.11530574522,57237.317464034735,-97599.88232628106,8744.444549164462
LOCI,865634.581958251,0.7664044687363305,484789.3882366549,986906.9360440015,290817.1201292421,7003.485467058606,-8470.422155349981,-48929.44707912905,268806.51009839494,1654937.7823003996,2314.9006811641157,160259.9150398532,1240572.4511024216,539954.4501217767
