method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),735934.0603764055,0.7997251187144172,20407.117686286278,99.53802648268174,-4122.9134754271945,-295.50487428193446,-1145.5936676668935,-2160.2128947385354,-2359.6589985060273,345617.71605052275,12504.447809482634,53009.71349666297,-5130.210733596119,245.7076648211223
Sobol-CPI(100),735934.0603764055,0.7997251187144172,3221.5898631751484,181.29085726012465,-9724.921728284813,461.0523273892894,-5885.921516942234,1430.259851013693,3033.4865158346556,347904.23897177045,10265.2461206907,44801.72040055755,-12000.117604745814,117.96688736914334
PFI,735934.0603764055,0.7997251187144172,198629.07986864448,340.96812208008487,522238.1274831749,-922.2498076527845,722.2576407125453,36125.368994817254,28330.344643286197,1601800.6436265663,74501.23337920138,169772.69288208487,2167596.990140713,130.14068367122672
CFI,735934.0603764055,0.7997251187144172,70706.74185230525,165.6650084942812,-3842.5911040368956,1580.2364920994733,-4415.563172055874,9280.531481812475,23651.657932389528,742038.0768684661,29857.940720483548,95650.06467243342,-9521.031369326636,1039.3251231142785
cSAGEvf,735934.0603764055,0.7997251187144172,542258.330935414,1650761.7748747854,197556.98492083233,-108343.14758476429,155216.5616473537,3568.0221899724565,18698.900079135783,1602096.9378855256,-56186.195129601285,233561.75119739957,1896152.708803022,691953.0155177829
scSAGEj,735934.0603764055,0.7997251187144172,-826.6121552136028,165.77064432902262,-8265.51594062557,601.2233191372361,-6562.005280148354,804.8702144855633,9006.981704113423,350580.6085428749,11826.4964943378,47902.27395819931,-10545.775551543338,-219.35595097765326
mSAGEvf,735934.0603764055,0.7997251187144172,292720.98157733306,104389.64111266425,-935054.7008768284,-40209.264800521545,-163919.4821069832,-155585.0356559083,34539.44883745862,1500516.4528787439,-80622.69539406896,233657.46468143023,1835749.9806188587,-33033.037307656836
cSAGE,735934.0603764055,0.7997251187144172,110332.25868080334,696015.6518997942,77531.36499225372,2378.9525243717344,-5542.368073904777,6434.894234182097,67897.40052885804,869299.8987904106,72591.54008038677,108047.60425846398,718678.2207822496,278112.2849829203
mSAGE,735934.0603764055,0.7997251187144172,220253.66196667714,15262.20652932327,-211531.70146158594,687.1064722601557,-19204.786689327775,21783.206736037908,40163.34180372327,1276751.3575266984,-7512.736613822373,140255.68766503574,1535617.8722326874,-10001.389515498902
LOCO,735934.0603764055,0.7997251187144172,15376.846369607258,35.02090173913166,41973.345643580426,527.0161129035987,-5290.477971192682,1322.0796500943834,1392.3084299891489,377823.81270195823,7915.012146793422,40914.76838549785,162935.82401357638,2208.526291705086
LOCO-W,735934.0603764055,0.7997251187144172,-11910.218903677463,27380.099133306314,62577.29828366212,-177662.70011111177,59404.37153893282,-82930.34246114818,-69523.45159121166,-22127.23260110907,-28510.427219410565,-25844.04101840073,182294.07862523105,-108451.57673659101
LOCI,735934.0603764055,0.7997251187144172,428804.4947058386,901401.5755221657,314053.6177500556,22892.390964341816,21020.285182029475,33166.7532092398,142033.42969704,1613553.1828667964,-36461.98348183045,280418.08200728986,1871791.7043885805,455589.31925805425
