method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),345672.9087727891,0.9028059991024001,3218.80188945579,0.0,273.1235595237813,-1014.0423057822918,13380.839207142883,2080.129781632655,23133.6204091837,226301.6244534014,24062.877733673493,46047.88336156457,81974.52939659863,-6808.872031972773
Sobol-CPI(100),345672.9087727891,0.9028059991024001,4888.698464947278,2.881567371953832e-10,-27.64902834614536,-839.3842746811403,12615.89238872535,3317.866133504068,20590.186647526483,201158.10504721076,4669.018621862541,43925.74958269695,50708.927033805936,-7434.154040613996
PFI,345672.9087727891,0.9028059991024001,2899.042514965986,1266.7566680272575,3678.7593503401736,-359.99475918366807,16812.452553741576,12244.403327891196,28832.717556462623,1150688.5577965986,347494.11468707473,75053.19963129249,3765351.6931911567,4675.203277551045
CFI,345672.9087727891,0.9028059991024001,7741.726044217708,0.0,-227.71595646254718,-1168.8372904761927,23028.484757142898,7152.642399319739,48657.43354149663,477700.029940136,57660.758027891105,41095.9439938775,68837.24471428571,-2689.918331972847
cSAGEvf,345672.9087727891,0.9028059991024001,545785.7266483977,1435521.243888062,244787.17361050844,84218.61562139587,-81355.08044658741,15916.411040200852,357696.999570549,1636832.378355194,109461.01111977547,81471.71724236337,2530750.0437833713,476608.17692999914
scSAGEj,345672.9087727891,0.9028059991024001,3547.2334421423147,0.0,186.0481004495523,-420.5716440391843,10864.230722565495,2411.041462320485,15493.595983294714,189873.392822892,4809.2370872928295,47966.977191649494,53261.56451298931,-8545.768167966511
mSAGEvf,345672.9087727891,0.9028059991024001,153588.41849817196,16829.400930263568,-86893.13392788079,122079.20362352673,-73624.99889368843,-55023.86925119674,264490.80282243574,1410092.2544963337,-163586.9125920972,40288.70702246018,2402678.1802909095,-28915.496696603022
cSAGE,345672.9087727891,0.9028059991024001,172406.0427807236,707327.4215551645,135043.29569513965,-1812.4645174233397,6294.676420356062,4608.4715954841895,141921.2726381136,670381.1430090063,111968.00409995386,78698.7995069987,1072932.6058610994,179488.80206145885
mSAGE,345672.9087727891,0.9028059991024001,31948.899279603556,10127.97777519535,5374.619721904938,-1264.3846490220142,4150.6552687615995,6411.845450437498,50794.050550209926,1003661.2174965683,117935.8338720798,83171.98605937423,1973323.269189633,-3292.820493641802
LOCO,345672.9087727891,0.9028059991024001,7511.992234013625,-1334.7934605441988,4989.910825850267,-3344.5634115646244,14621.084325850417,2860.7797571428237,25040.65271020407,174123.94779999997,2231.2512612245046,38723.59492653061,-6143.388899319747,-4626.120381632645
LOCO-W,345672.9087727891,0.9028059991024001,-21701.3021451661,-173411.03627284314,43399.548249033,-53872.165497289825,61138.405217581014,59548.691242052984,-104738.32511514403,-10110.534237721007,208353.7555090724,128067.24839838932,189378.302702012,-32419.119652051122
LOCI,345672.9087727891,0.9028059991024001,964735.9232669054,1322444.5064174095,1245833.1585725439,-32290.22502415534,-63818.088111838326,31913.593019689433,426188.0377408657,1046610.508690713,-813336.2561237258,-1018272.7610487235,2883511.2396232206,-1285485.8523570509
