method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),945147.9077273859,0.7696396653243254,41959.47414013499,865.3127100761631,-5528.028623670631,3669.6358461416676,7437.944853729103,22201.836686020426,765.532011866977,540245.6638013591,5582.987427114742,42759.82184222189,-4122.936120222206,-4524.239508734667
Sobol-CPI(100),945147.9077273859,0.7696396653243254,32963.17870655353,840.1719553405327,-4308.5519783838545,3001.318315240568,8189.63415195905,27900.994060052522,-31875.198638678696,455558.7522638697,-2998.140271529002,97870.25814087229,844.7535716106719,-30458.49344769117
PFI,945147.9077273859,0.7696396653243254,367154.7759034268,51035.76902092621,556706.419475947,8172.05878723052,36936.48730891128,163221.6361995174,110858.02071117307,3197396.0492242104,4387.409401301178,82771.2721314379,2298236.9311034437,-9247.342026328552
CFI,945147.9077273859,0.7696396653243254,109141.15064117382,35.5926722480217,-6519.571023674216,2637.792422712664,23072.02980317222,64070.20568481554,40369.46838531247,1076182.5329356894,6912.293621887104,138283.05420108302,-7227.781861398252,-21499.48865777848
cSAGEvf,945147.9077273859,0.7696396653243254,398671.2200900996,1583061.4975320436,657219.9654008639,-154848.41917632613,-65684.23351387307,-103937.72835294623,-283721.33934763726,1191404.750039713,147567.25628779735,536128.2389630978,1826299.946531654,562570.5604918189
scSAGEj,945147.9077273859,0.7696396653243254,23925.60224772559,792.6090822406113,-4551.221522360458,4034.6138116873335,3320.5456046301406,32847.56640283507,-23179.915450141998,475666.6401662947,-2997.7056868412765,91102.74598813034,26.388358029769734,-20916.33330302057
mSAGEvf,945147.9077273859,0.7696396653243254,442195.71495692385,144671.9280387885,-755159.8032900561,-160338.84502121806,22505.527931399643,12556.224150902592,245569.4310189816,1481562.682232988,-171510.61786591634,227104.87948697945,1709954.2609731527,-476530.7943867184
cSAGE,945147.9077273859,0.7696396653243254,150320.2436942597,747297.7773073,114257.17149580827,-5186.75742119066,-3485.1439501786267,33278.031101296256,33843.76341255019,847786.6628186345,128800.97684853052,148888.18412617213,769405.8530269844,281333.4094212535
mSAGE,945147.9077273859,0.7696396653243254,308427.5103174528,104024.88086275515,-207318.82655986198,953.7446921025149,-46130.40799238646,94736.00073406674,69830.12837558356,1405881.144095768,-14320.69311608698,167041.35354209738,1641702.6740978952,-276570.41963161784
LOCO,945147.9077273859,0.7696396653243254,140158.86548520392,73676.54093588376,91202.92389171687,-13492.237610804848,42763.98567660246,136896.34716637572,108515.00043912162,820417.0613378806,120876.74527617055,138000.61609551404,169451.06407047086,-22770.363489444368
LOCO-W,945147.9077273859,0.7696396653243254,-23725.599248163053,-147723.3814377998,176733.13652535022,78376.86227387474,-7019.733943197307,71811.06789555073,-69559.36019841058,258657.84069892517,334369.3252950414,-4139.060726122442,-32606.933523289277,150863.30213907588
LOCI,945147.9077273859,0.7696396653243254,606951.1688661138,1509932.9477703227,448664.803890212,-56486.75104572205,-4874.424907051958,65434.5447910754,49921.14533688733,1457366.0741503485,-557448.9922186062,388236.7138136849,1596833.2577845268,502485.8109029215
