method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),354189.1812491287,0.894500526543262,17563.860134179035,0.0,-613.6721612321853,6503.052677617641,-894.7190790068707,7261.982035251742,25042.408104832546,379220.1378280857,9849.423454649164,59746.474772828515,42472.13445941795,2149.656579815288
Sobol-CPI(100),354189.1812491287,0.894500526543262,11793.737061145614,5.763134743907664e-11,-370.92090014219605,17384.461387348278,6471.127294555207,4493.175887361591,28781.002673261173,358791.20702905516,-40389.121012297626,29437.44365046813,58303.17328239891,-21436.705661729316
PFI,354189.1812491287,0.894500526543262,71918.19344554236,-274.84383149666246,18327.185243022104,42078.39608824736,23637.781200103404,-2083.907784669602,74536.2299772895,1411046.7059054088,420277.98578065116,172467.34712065657,2278637.206554752,40908.50647270377
CFI,354189.1812491287,0.894500526543262,5160.928796786524,0.0,2290.1480216394993,16921.019592711527,36580.46644047042,6487.975721648487,45554.266445410205,529698.9393469151,9302.865068590385,88538.57755218598,87755.219291716,-15740.702529029046
cSAGEvf,354189.1812491287,0.894500526543262,834437.7324125883,1109969.9782438031,617827.6123553221,295469.96789626265,72119.85822334886,16780.955254414584,169560.40182979498,1433602.4430577666,130844.29871774653,262087.63842572595,2117809.1580463443,458854.3234243468
scSAGEj,354189.1812491287,0.894500526543262,11441.202134397347,0.0,-1504.5398043783498,13785.282799384731,7375.651280710939,2917.569620022492,35136.81815187633,352501.4636195377,-39292.37838041346,38599.85606158781,63733.81214124732,-18310.001085532364
mSAGEvf,354189.1812491287,0.894500526543262,578893.9406679608,106473.48156222049,-234304.98439261038,46238.59799214592,19685.96711880807,27152.902810960542,154596.41918104794,1179448.819382063,-119579.0394166098,289151.288992553,1993817.6483024068,15277.496843824629
cSAGE,354189.1812491287,0.894500526543262,263401.15796726354,571070.5427169697,119341.84805105886,21052.008330067965,31181.293473941012,3285.458919866485,106477.25894491888,745735.8359952506,86362.5116664356,97150.89267383865,871162.3375534036,161237.72280206802
mSAGE,354189.1812491287,0.894500526543262,158563.92056138476,-535.7788972989144,-76459.00311778224,22231.730369690165,33954.315842719065,772.3663912861174,54689.30037074704,1041975.4132091188,75859.06245568475,119102.82681179795,1617650.1652031427,27364.03747912211
LOCO,354189.1812491287,0.894500526543262,6867.537924309843,-3675.796660710126,-7488.942357734893,-17647.512931800215,29222.921030189027,4483.321332817082,63256.31535521301,98586.26243290218,-48267.621185132535,6749.551259414293,68639.74803475157,-29053.024829053902
LOCO-W,354189.1812491287,0.894500526543262,-47770.37016773011,-86868.8846450391,97823.81879042009,127787.5579855959,70623.0319021165,-104355.91494982403,-40160.064884640706,-165855.43630435408,83497.02509421513,-63192.03970132477,131705.68692096588,45177.13406298597
LOCI,354189.1812491287,0.894500526543262,1055440.1213132748,1054175.444203373,1278434.9789398354,43419.91985978,-12715.997830046806,-36828.158979049884,186058.61376789678,728403.973866736,-389527.71768128034,-869414.7380927559,2646241.9105469077,-497412.88081314974
