method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),482266.11225034023,0.8558844232530023,3252.897078911512,0.0,-5240.745712925185,3290.7544374149293,10929.05735102031,212.81418435365777,15057.979777551023,251740.27874285702,73090.82412482993,28495.910301700613,73663.43374319727,10978.906704421766
Sobol-CPI(100),482266.11225034023,0.8558844232530023,5147.020076113375,1.3831523385378394e-09,-2200.185822485485,6791.472104700434,10275.092808347563,499.96725609964034,-5001.99009855445,219782.74114899238,75644.02684780491,53610.1653927607,78193.19220530751,-3963.185517384906
PFI,482266.11225034023,0.8558844232530023,15259.506754421685,385.623785714095,38101.45152108825,8078.71818027203,22942.40028571413,10553.38786258502,54722.422164625896,1933742.385861225,258432.14283877544,117383.46522516996,2522478.3408619044,6978.768088435347
CFI,482266.11225034023,0.8558844232530023,4331.804780952283,0.0,243.01752312929602,8019.626865306055,18249.575116326392,-3918.8711809525266,62813.357854421665,592003.709214966,135096.6274911565,77975.02552857128,184722.47128095228,15215.243317006678
cSAGEvf,482266.11225034023,0.8558844232530023,657767.2492612479,850073.3023131113,503384.27401440777,114682.32646681834,-60770.50935682142,-137207.4980884171,327802.2807489778,1204517.8078415333,231911.96468958817,101193.37389222998,1924957.0485019644,404693.4865798368
scSAGEj,482266.11225034023,0.8558844232530023,5396.145129233366,0.0,-3219.5047254157835,7691.950188792602,6060.002093492192,-530.6893130250974,-2396.3388279459323,221466.2264273755,62361.793170426216,51079.56624539854,82156.8772146529,-2212.070213401981
mSAGEvf,482266.11225034023,0.8558844232530023,180196.01030336786,-101277.51157063572,45000.37311436515,22041.32211204851,-206650.7243374968,171582.92002635216,37634.05965276295,1236063.7376372335,-5235.40689184051,-792.1800646558404,1956157.1040946261,-43861.609430534765
cSAGE,482266.11225034023,0.8558844232530023,225749.74506320982,551898.1537155617,90429.43624991915,7754.355041238082,9050.741926655133,6079.953244859855,94319.64669863212,646551.3036163718,165626.50845806228,56362.97107370244,871691.0273506867,209328.17583482902
mSAGE,482266.11225034023,0.8558844232530023,14315.041541900042,2020.4177694113475,22110.363285203683,5431.502310884778,7474.139458315214,4135.795556942231,61938.66046101082,972493.6515667898,149728.6209486992,59052.19472135561,1662800.1398965192,-27160.39074246805
LOCO,482266.11225034023,0.8558844232530023,4805.188317686901,3032.973427891149,11277.41248163255,3350.294800680189,-631.6566564626992,4224.218516326393,-4768.381787074963,119172.19707687065,29371.23840612243,61324.25047482987,-9828.619120408199,-18342.72551428585
LOCO-W,482266.11225034023,0.8558844232530023,33836.24518894648,115334.52736691486,35454.021499113536,-153765.81867905078,136568.68451703084,122867.85040112714,-95604.00769749098,118816.38210757588,-190898.6553174441,-151088.5861249512,-13205.40651361332,67631.63739746668
LOCI,482266.11225034023,0.8558844232530023,1169000.8698828276,931420.3698483324,1257416.1677701008,9755.746621115133,-9831.14045424806,9968.770038530696,271153.86375370715,159091.293439392,-1304181.7382241376,-1263834.1310394127,2479743.502617048,-1701638.5222571017
