method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),767515.9282622514,0.8080671957313756,61785.461238497985,103.72257820004597,-2835.6525185066857,985.2022226740955,-2812.1400866118493,-950.9661935799522,20493.47626652621,389697.34171734424,8167.971064954356,39743.366149632144,-5603.041048616811,1321.6454721768969
Sobol-CPI(100),767515.9282622514,0.8080671957313756,94244.00200046953,151.31076032245107,-4282.703198405388,-314.3175293239627,-4834.228748602488,-4696.1652770348,27518.288281378405,455581.44782261393,5454.895195921556,11717.84971825292,-8931.645270592146,4907.64375349177
PFI,767515.9282622514,0.8080671957313756,294050.50898296456,521.4370984206907,369257.40361047187,720.7945759135764,246.4536404175451,6983.542095717974,53999.899706416065,2459530.7388978014,121633.93199749663,117764.05823394889,2414207.421038283,34716.4569069728
CFI,767515.9282622514,0.8080671957313756,113440.99135799904,7.120258196839131,-1425.384168332559,690.7329953603912,-2324.319106047624,1117.3424266411457,29011.361708018347,1201189.806261069,16879.294649499818,86077.61207939382,-11051.710002814303,6853.37625433004
cSAGEvf,767515.9282622514,0.8080671957313756,864720.2810533126,1441419.4053841596,551828.7942663189,-135114.6803141283,-246097.5779459989,-229.3557911575772,394723.29629189195,1968484.1745811,-94018.13499722676,-25637.323292465415,1901978.2858558698,-24632.72085259622
scSAGEj,767515.9282622514,0.8080671957313756,98661.62093823042,164.2028538750019,-4821.313472067006,-237.91335978137795,-6640.834349300596,-6014.914551816881,24932.37716328539,480688.4534078124,4941.273868810153,24680.318815822364,-7405.610765116755,5436.962732580956
mSAGEvf,767515.9282622514,0.8080671957313756,548592.3937625852,16122.078274089377,-824001.9515264039,-28064.38388334727,-139191.4980828194,29712.784748240374,133156.57039932394,1590426.1912678499,100728.1646767077,148546.672569009,1999753.598993471,67643.3779511177
cSAGE,767515.9282622514,0.8080671957313756,311713.24007485615,657199.0745973679,145712.98091623004,-9792.294338484104,-10577.455893284598,-14821.519621061443,218424.2611325305,961883.3986779065,129674.44998780038,26140.946592674878,755114.6523957888,158019.91215298817
mSAGE,767515.9282622514,0.8080671957313756,331898.30716675846,17518.690665097336,-282440.2509745811,-1404.7806997429336,-12610.307799745522,-6934.818991317969,141314.42588980895,1361187.339737698,127097.63716816423,53589.764590836545,1617198.502775544,-18651.402939568055
LOCO,767515.9282622514,0.8080671957313756,95505.11158001679,-48.469955157488585,76153.37473046128,-918.8828678779537,-5387.5060013310285,-3296.311508507002,38119.13065779221,448532.96444063634,22696.233901101863,28069.281933180522,148248.51875815215,-1288.3060203111963
LOCO-W,767515.9282622514,0.8080671957313756,-63531.42657716781,-13141.942392497465,-51316.294741355894,4723.028797239177,277533.6891549557,-111322.22156501685,13004.541431341202,138399.9896360205,160721.86656458548,-227302.3459704692,-3961.16373168191,25145.11049256729
LOCI,767515.9282622514,0.8080671957313756,680048.7888527368,781209.7412336892,431080.0838422384,-8588.87951460993,-11455.550126855262,-14559.175228896085,416675.5385146318,1684988.27358062,164726.21310292697,109865.15128433751,1894449.9634077554,200375.14271192858
