method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),387656.79244626744,0.8944719879291536,15053.971210863412,0.0,-1068.2484543322062,4178.181688728218,4223.814362057223,2496.529453825613,12464.45742208822,344668.5066387185,71087.45460025448,13277.805398502445,47436.64365063462,5655.326044871734
Sobol-CPI(100),387656.79244626744,0.8944719879291536,19450.081167988003,8.644702115861497e-10,-694.2873602752611,7302.545505101761,1920.0161330592082,2567.647498230782,7975.78381740495,287734.28880368156,59088.94703873747,24091.352443730844,71367.34364229349,922.1092877096363
PFI,387656.79244626744,0.8944719879291536,16146.159670495545,287.99404497625073,2200.8532081829035,7707.511199155705,6056.7092884512385,7111.9879865907715,59982.708089575055,1823108.9048527912,377614.9963910378,39900.03237561759,2695624.3878950495,19093.31585936935
CFI,387656.79244626744,0.8944719879291536,23927.443450168357,0.0,41.841931711067446,7554.635312893776,1944.5068337876583,3456.799788616132,34470.244839092426,451573.1015223657,106259.245756677,13473.718122896971,82786.40930293023,6339.569336908287
cSAGEvf,387656.79244626744,0.8944719879291536,1068748.356420801,1074123.4705384183,497307.0752433874,115832.54393130448,-104967.13620930212,94445.33311675349,167652.44389077974,1551386.2576568418,241069.7833714276,223497.12938654004,2042730.9267226043,245527.87745270276
scSAGEj,387656.79244626744,0.8944719879291536,21192.06417926494,0.0,-857.3350389814004,7150.904364363581,35.285687887109816,1456.1766522109392,15482.40559944947,257755.97689549974,64476.85752878885,11875.54127523728,79203.8707138102,2175.4964331964147
mSAGEvf,387656.79244626744,0.8944719879291536,-52470.250781615265,-167932.1372939921,-209289.02645288315,-15714.082646015566,65402.49544571526,217366.11340120435,141604.07377245463,1628027.8861847352,313546.93505681306,-87398.26273980737,2022491.4219290817,-91779.76968735224
cSAGE,387656.79244626744,0.8944719879291536,291345.9186853954,588358.5228964802,115401.42329935322,8042.361760869912,7946.540000677193,5310.21599555968,139636.3157849431,864895.9696934803,192983.79870527014,54451.50586903306,922907.8639462527,225054.5155504102
mSAGE,387656.79244626744,0.8944719879291536,45723.92303054536,1299.2873308467497,6623.6560069960005,4672.556656363844,6151.056749272381,5338.132363178133,60376.27658640007,1299739.4297730413,193336.55116581137,48384.946563591235,1752205.3430714563,-8662.934460124616
LOCO,387656.79244626744,0.8944719879291536,-4280.923410377756,-9485.765165941673,-12671.978158222395,-7596.095584844763,-4725.458197404048,-9855.798410872696,-126.08348856307566,47273.16091214126,74953.76812992047,-3035.3706773238955,4805.011882865103,-22665.56891181972
LOCO-W,387656.79244626744,0.8944719879291536,46181.443052621675,-59343.81698736743,214519.68968138244,-232033.1933152885,-109359.16620938088,-29701.345885170667,109653.91301949533,-49259.222587983524,102721.53327546867,-17980.998572090866,-134608.01813781215,-36717.57085633917
LOCI,387656.79244626744,0.8944719879291536,1550983.6156074083,1054187.0301927947,1496935.0624138387,28812.716843764298,16119.026669067796,38586.62206707848,394809.8134497283,1634242.7992988285,-630898.0098161828,-994617.1692092568,3029844.3018235797,78787.53751254082
