method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),373394.0636956998,0.8981676747117326,2700.254506367957,0.0,16805.935405692377,0.0,16229.274260442384,1930.3728318357898,23899.453755738854,379455.5405096447,94893.60920246516,30590.07953158411,46030.504483219964,14659.869530300406
Sobol-CPI(100),373394.0636956998,0.8981676747117326,6903.602291852649,2.881567371953832e-10,6963.667142985672,2.881567371953832e-10,18380.379152959064,4198.908028554455,23400.33616971266,300280.26941232075,39119.93597003114,3411.1322974972313,47304.17857485758,2870.1473677751037
PFI,373394.0636956998,0.8981676747117326,33440.126451239164,-4289.881214123103,139415.1254977365,19678.066860061022,36336.93692830787,16615.201258033223,51427.06155162607,1767691.1833238131,514132.3093070322,57088.95413008227,2539774.7842443273,26630.373342224164
CFI,373394.0636956998,0.8981676747117326,-2487.602189471305,0.0,20047.639763518877,0.0,39352.64678444102,5900.945553764061,83555.95429755008,551117.1833056802,215699.20146894676,61888.72443888523,34105.50414420583,1469.097509583924
cSAGEvf,373394.0636956998,0.8981676747117326,824133.955444023,1397970.5532472664,361797.8669165629,-43216.02347478503,34719.84745283518,28741.115488210224,483199.32377573475,1279414.3318495457,253001.65741838605,339119.6768915402,2219856.030468315,544446.7918515159
scSAGEj,373394.0636956998,0.8981676747117326,6735.476410268515,0.0,5097.397008710075,-90.4752462237957,17350.133046181698,3300.1275640551466,31778.693047196837,284950.0330044475,49599.21836200205,-4186.798682572204,44164.21308878425,1825.2606587925693
mSAGEvf,373394.0636956998,0.8981676747117326,166326.01436496433,-61600.88743710984,-184969.72352386592,144579.7594256173,-84346.20254948083,-133518.1673692558,237922.30220574327,1290602.087059192,61422.410614384804,287861.27057983074,2292805.1202074685,-170162.86839256482
cSAGE,373394.0636956998,0.8981676747117326,236839.82901471012,651971.9579529755,164116.05618556045,-1782.2760749391443,16035.585044482206,-5669.942752921222,217369.72826550624,751970.4834114744,155140.69009589954,51229.390151525935,947905.2689267923,224642.65549880356
mSAGE,373394.0636956998,0.8981676747117326,98859.024075327,-1601.9170964034415,-45938.81931066427,4536.529524372972,19399.839916618166,-527.7255054749827,103237.21907791511,1097296.4163967161,188114.55009846273,94480.88989820029,1835257.7479950686,16608.49727952876
LOCO,373394.0636956998,0.8981676747117326,13121.73942253855,-4845.213441605447,27859.930547695956,3876.830921985267,53758.20996958582,33861.09599823429,53848.336901605304,103434.80547604803,22955.842284226674,13940.630967397592,50399.31447613757,6551.219570072717
LOCO-W,373394.0636956998,0.8981676747117326,11519.295653146733,-238209.2737747293,-104557.3954194275,-83506.35081220318,131953.60898802322,255358.42462148215,124481.82190130625,101581.78279640157,-79600.44484676937,-272135.8647781007,121314.64461073029,203014.30147236557
LOCI,373394.0636956998,0.8981676747117326,1134725.2311415137,1164206.5369165745,1222227.2694009603,10674.59165320266,-104113.71243686276,-99235.18988199299,464746.6225257851,764899.4830388897,-875795.7746636728,-683853.2341397041,2908902.1320806406,-403502.6936356737
