method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),950821.3369776582,0.7452902300633419,63164.5432719306,80.94557030755095,-4179.600218130101,-380.27975790802157,2129.336310600047,3329.2725205636234,29785.37972833583,701050.9461102809,-8731.60469777428,7997.41844343167,-5727.49907035596,4250.291755478189
Sobol-CPI(100),950821.3369776582,0.7452902300633419,131409.64556446514,201.01930258903965,-8274.260196097928,-497.3253598530076,4438.328735467904,3198.335140407786,41307.99199897626,521072.05473215465,-20461.453238034064,-39190.87364378334,-15398.241920640581,5173.236124093027
PFI,950821.3369776582,0.7452902300633419,225604.8072652208,2766.7561389651382,473298.2684436635,-1157.303309550858,18030.891926311073,10818.40908602206,65851.89003245928,2064462.2868750903,159649.32568640786,91098.34851027874,1996270.4081374074,14222.890290808515
CFI,950821.3369776582,0.7452902300633419,144584.8911256044,245.43835453724023,-5735.918345866376,-1893.637075285078,3087.6503473917255,-1123.4527917469386,44945.81785223319,1276877.9177145385,58668.878652787535,35560.05824451486,-7836.172515346086,-3033.5310635517817
cSAGEvf,950821.3369776582,0.7452902300633419,719717.5158433951,1146394.5027903449,277512.8633267046,134380.05939716985,132037.25940761808,-96963.92348093819,264571.5742055923,1233021.9475281322,169118.96321290825,-113924.34470857866,1770031.6951890462,197115.2511517913
scSAGEj,950821.3369776582,0.7452902300633419,146459.7863930309,224.80294064013287,-9076.36711218406,-805.8352285635192,5000.62280251761,4337.2906750947,49061.49589594593,533444.979790094,-22736.150807788596,-49965.610010610544,-17467.324372629286,5877.472127630608
mSAGEvf,950821.3369776582,0.7452902300633419,450869.92407944566,-212827.64534345875,-660480.2977151396,362104.5323509951,31214.93996594753,197968.26872077445,234134.53603203452,1290003.0042028455,109803.96240746882,134248.9579712064,1548573.3606605018,110730.7731903093
cSAGE,950821.3369776582,0.7452902300633419,338283.74370110204,674447.7156437042,97996.16157436583,-5910.5682341886995,1441.5541812420126,222.1882011236974,199732.49899617638,803339.2948019512,60426.91734354683,-40757.953583439245,678065.4761664529,59584.11951333809
mSAGE,950821.3369776582,0.7452902300633419,286652.1961693897,15129.993906414375,-170643.34017567942,-1793.7930832924626,2816.3458781959994,-2425.9764495396794,99512.75676569452,1049944.682169321,117392.05073052144,18790.459972103476,1455802.3429870426,-5950.254350094341
LOCO,950821.3369776582,0.7452902300633419,135781.21560258872,9.894237234839238,117163.99770590325,194.68466110678855,7345.327405643766,907.8557075619465,43429.41654546431,616611.2282253046,-11315.399443199043,-33816.30236751505,185545.57604618755,8232.399283671635
LOCO-W,950821.3369776582,0.7452902300633419,-144856.6663601555,209833.07344903905,-80862.56017871856,-86026.45566068483,-207579.93482084665,-122673.68945245672,-87982.33408565015,-63752.67827261151,-94247.98355077917,-50842.770829940164,-29213.315633060985,134878.51830055052
LOCI,950821.3369776582,0.7452902300633419,633954.1993870493,724172.3441489534,312822.2757320553,-9138.088027916383,-10901.065374834929,-5253.898027915973,305250.6500392053,1254848.0356286662,100641.09676309954,41148.04670856474,1483642.320624467,119575.63683150196
