method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),818805.5570551076,0.7725073482886767,63746.6413749698,202.98703954077791,-1774.0006597109605,246.36262797069503,14504.768189150607,28613.530589986418,23807.77034018794,489240.92881792807,-5645.507690717408,53926.722708764544,1433.7552590545965,12572.37512457912
Sobol-CPI(100),818805.5570551076,0.7725073482886767,66642.12844324435,880.2925231072379,-9664.355594648214,-1340.6297678833294,1122.2706855260906,40063.097513578185,31925.613595389917,357620.80505741644,-4867.96029159156,66915.88108290419,-2725.044815736076,-23304.47558757992
PFI,818805.5570551076,0.7725073482886767,430267.101188367,-13945.552507395158,367800.06113567925,12624.893298825482,-39580.49910204753,118958.67003485968,192528.9440530762,2572330.713170221,-25305.81489950407,132018.64973427635,2036068.7571169774,267483.01744246203
CFI,818805.5570551076,0.7725073482886767,154307.6950507838,842.4956384620164,-4439.1123773098225,650.2286808320787,-5428.984039971605,45769.93354782462,99549.11329392274,1068149.7191235467,13631.20127983531,45953.93677190982,23641.26000527176,-7454.360940454062
cSAGEvf,818805.5570551076,0.7725073482886767,648926.1540118521,845309.8619761029,223913.9966975907,-67553.56711094221,88871.1065018531,-81907.70671156608,271856.4308707742,1381791.6409094827,-25074.14917724859,151702.4390921616,1132787.5605125078,377580.94012413034
scSAGEj,818805.5570551076,0.7725073482886767,57601.96808285522,908.4666104331845,-7657.66471635364,-1156.8500288829673,4361.781455588643,36905.06035643967,47677.34894643875,393938.2045811836,-2071.9069764588494,61137.45936450979,-1902.1164240356302,-14270.775751131821
mSAGEvf,818805.5570551076,0.7725073482886767,378475.9438777999,194425.90560292779,-562173.0760743828,-172427.28521259688,-158891.6419907962,289518.3727363632,-22368.15659621777,1355789.7310556085,107748.54409224866,289342.6584169492,1303553.2411574689,-459703.8488632893
cSAGE,818805.5570551076,0.7725073482886767,199152.18038024954,482089.510644042,80884.76956287232,16885.510693632234,-19056.376555120398,37252.585623992396,224998.15058033162,851677.3994078402,107718.36674918454,102415.48798501854,566480.023540534,195562.86527663172
mSAGE,818805.5570551076,0.7725073482886767,280899.47141985135,51887.39738000216,-174731.9052109984,12332.073379325842,-80633.94254402196,105288.0141886034,186077.61111589932,1376391.5940304059,-11383.355893937416,114538.80477512682,1124397.4969658891,-139843.1007789555
LOCO,818805.5570551076,0.7725073482886767,174920.5978378494,823.7864699352067,13593.857675004634,49063.65736672713,89974.18243398273,132671.9461532759,83243.35045253125,542709.6118816175,96785.85295381898,16479.686894230894,51066.016482868115,88718.56452807016
LOCO-W,818805.5570551076,0.7725073482886767,-58959.41325172633,-88286.71233825943,93418.10950303219,-112121.3506710539,220657.53996738954,-139264.88613712045,105200.68321660547,-38080.776649784726,-46564.99569504299,161906.16518251918,-133253.56245809473,23068.486095039236
LOCI,818805.5570551076,0.7725073482886767,486192.38527058344,815579.3469175352,239982.12445814442,36887.09388997359,-20905.288485784084,126073.49786730018,376625.6478145039,1344514.1452481337,-155659.32597521273,61632.87538824044,924786.2075974033,190814.1558325654
