method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),499095.4298432938,0.861333937204322,1636.0679169704963,0.0,-294.9266499192745,5661.797195863037,3544.366039790446,7186.567169438291,17419.285731805925,317815.76320213254,104814.95299148382,92378.54054497453,38463.96525240442,650.9232255887764
Sobol-CPI(100),499095.4298432938,0.861333937204322,907.1002361173327,-3.4578808463445984e-10,-1075.2581517632802,3210.3977106056304,18963.83073868329,7754.748414156643,-6532.145119860992,256362.1925336594,101604.02762768739,112761.2837304394,90953.81068136344,-2834.377652523569
PFI,499095.4298432938,0.861333937204322,17182.11369797628,1703.378201610234,26752.313209490443,3959.289813364099,39207.27747871232,29119.88835058728,37489.27807559265,1739894.386236834,571835.5466267588,128831.76013045461,2767601.7053569267,-6407.668890801258
CFI,499095.4298432938,0.861333937204322,4029.01239345345,0.0,-673.7265348092187,3924.999736725061,22170.719155270606,-23.49440732144285,126449.63525281573,517230.49465756334,129482.95326061448,86875.0989748239,115605.02300470178,943.8633519558934
cSAGEvf,499095.4298432938,0.861333937204322,700545.0999699179,883007.5687552113,366009.0172473723,-75048.519521927,-119521.76866773423,157090.43584470265,454716.0931664165,1522117.042735396,98227.23007995542,267581.5365325557,1917138.281324494,263454.48852890776
scSAGEj,499095.4298432938,0.861333937204322,4379.7143571708,0.0,-1000.1367814100231,2308.4600481313537,16530.1757178228,7416.127135076269,22023.13893677626,303131.80329208326,90312.91461633978,115227.75538438716,95901.92223613657,-4034.4826905703517
mSAGEvf,499095.4298432938,0.861333937204322,164906.57656015735,-71017.00026826281,-140610.399126505,-31404.610354423992,-70088.02746145241,118603.73650410539,189414.07996834815,1159810.1995959748,428483.87960430793,329725.0876906598,1919861.9124168109,155766.413682851
cSAGE,499095.4298432938,0.861333937204322,197979.56900495721,498973.4993626648,112062.00531722933,10071.013811672525,11459.018775559283,10582.273559255687,194831.75106820246,747577.8605233579,192383.77121284686,111395.27498170071,882214.7639521325,201827.20128847915
mSAGE,499095.4298432938,0.861333937204322,77205.37348043115,15291.118391043652,-49731.001168567454,14485.122154239094,4710.259922590797,11908.814833137118,105760.77585331576,1084765.3774029482,211670.54517408024,120053.60040047356,1581324.632479663,-9353.863765222162
LOCO,499095.4298432938,0.861333937204322,20641.449656900077,407.69436668098206,816.5452796658501,23865.460679363634,52184.91163619858,17324.14922469994,30730.89436902682,160211.4943501767,115227.38502184657,80610.89515907405,-9724.693909722322,12157.005905980419
LOCO-W,499095.4298432938,0.861333937204322,9814.203650937008,-31205.848387924685,-18684.62466727398,-205737.62399467628,-235696.52050309125,51376.97609456662,-69319.70153031105,-170619.07849614928,-55238.55600543066,44260.19691677669,-151266.61266132278,-17739.805059159396
LOCI,499095.4298432938,0.861333937204322,1131090.3476468758,837752.154484645,1274203.4675637865,45328.64394973917,-36621.587753370404,37879.24517039303,385275.3148915656,1485640.4192172224,-374224.0963137862,212278.95665812911,2436277.248578461,271821.9215570842
