method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),835240.0588284078,0.7886121141234593,89493.99018788489,49.1334288433427,-93.76113124116091,645.0690132046584,-3419.0818264156696,-1530.1015920210048,26349.46189112874,367752.5292266376,4555.890641688311,18447.000619750994,-1862.3629379560007,66.81067753845127
Sobol-CPI(100),835240.0588284078,0.7886121141234593,125869.80430277094,114.05627708202043,-716.3990484925199,825.9451615377468,790.9671503192939,2658.1517997337273,8962.42445807323,347680.77227422025,8412.748560633529,63258.96873200913,-6319.155525233214,79.20195437140191
PFI,835240.0588284078,0.7886121141234593,146534.00736407842,-2960.5914719157154,423453.17378094944,1337.9602861095918,-2832.8938092472963,15880.893132464495,36174.52760152344,1974841.3909687612,97439.58879264223,154402.3779538602,2471119.7166894497,2389.397128981189
CFI,835240.0588284078,0.7886121141234593,136461.81867920223,145.13073811633512,2785.335810599732,982.9329126867233,-2039.680836507585,83.97702438698616,47102.339719675016,569837.4316680935,42755.28747378464,98721.80457190552,2049.3400379853556,831.5755812163698
cSAGEvf,835240.0588284078,0.7886121141234593,712961.4607807915,1516855.928427598,218697.7842722442,51721.66591143608,-109328.69007610623,-160758.89589947416,139849.71333156805,1597987.9863484735,-57646.37621936714,327086.60592987435,1786221.9286594796,536336.5824459833
scSAGEj,835240.0588284078,0.7886121141234593,126805.66831782868,80.73328339960426,-1757.5752090841997,654.7207354396814,780.8650749127846,2352.2979005966336,18126.583841023268,364429.7609459831,2599.090139723965,57266.72205103211,-5975.970535891014,45.97587535192724
mSAGEvf,835240.0588284078,0.7886121141234593,396130.7050804943,87260.95979504287,-520234.05102466606,-74445.02414745511,103286.1111238813,-63299.11841391772,193737.91147878394,1530566.4452308137,-231628.39211044507,302514.2701579733,1824653.7341767517,-38195.31801756797
cSAGE,835240.0588284078,0.7886121141234593,369737.88561427395,695301.5129426044,101619.88685113018,7383.137174007902,-2043.6681755475802,7922.188789896391,84994.60554752665,894060.0302962366,36945.95845343176,112456.65729477923,695365.1544670918,254391.70818053704
mSAGE,835240.0588284078,0.7886121141234593,311681.1410489993,15505.89924689573,-159304.32004565507,678.198761309613,-7584.463192313584,15825.484329549343,48854.461171258336,1363454.658076545,-32244.39130684255,142611.82726909727,1542442.2637088674,14378.828244172248
LOCO,835240.0588284078,0.7886121141234593,142216.24408440688,245.03013284946792,142324.6371463947,1427.1204384458251,-3793.17884927697,5210.89370218385,8129.086228195345,386446.8604272782,-10858.08122451324,38172.461668240256,170543.3355085086,1834.145236891578
LOCO-W,835240.0588284078,0.7886121141234593,-69478.69929810641,-80770.0323572141,-30398.28868176982,-88694.03061602733,174703.32418429782,95656.9950960672,416831.9552359793,115672.21280373397,-575679.9001375494,82338.67123955706,-51483.56420501607,205266.61821946478
LOCI,835240.0588284078,0.7886121141234593,787641.8286321117,761551.5330538815,373617.74026476545,-9493.854701220524,-30922.750959724654,-2786.5060617648996,123224.13383255852,1638299.4164385544,-132984.4279869236,330397.2792098541,1619471.1739096306,462695.18477386935
