method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),719612.0477582988,0.8132764166855031,67579.21397815133,286.5654148373869,-2733.601737756515,-5998.763240952394,3766.9882563813007,11625.363129808218,49992.69822549628,562146.8823631024,203.13425696920604,34192.98681503383,3339.2875830790144,-6001.9737104784
Sobol-CPI(100),719612.0477582988,0.8132764166855031,47139.44600909535,1079.2882310000646,-12089.09334793196,-7292.453023561595,11872.999124146196,24248.536754711553,25820.269221242972,450979.26738211105,-7514.5098337600475,77814.97245577663,-7260.936400372682,-11441.399060219923
PFI,719612.0477582988,0.8132764166855031,388104.3990817851,12020.032345420332,524903.1798488203,-2511.220628971001,61535.32214627834,53881.67042351491,171074.52167124173,2664192.27396608,393.8793657912174,129925.58116290359,2365561.58984641,270634.06900930754
CFI,719612.0477582988,0.8132764166855031,142331.7602642615,1946.1971896216273,-15224.516030553845,-4039.372797572403,37983.7805854294,15420.633743730374,18482.10558099032,998459.5599392563,-20968.600073698326,91922.60259051342,-12830.326820983668,2733.4289073491236
cSAGEvf,719612.0477582988,0.8132764166855031,917256.3566309555,1145259.134314213,614173.5634050798,1981.124350843951,-89718.5926397834,5785.396176270209,46389.7618081416,1582140.1369502028,264722.6215974684,235176.5262607741,1772091.4960464337,597673.1976016448
scSAGEj,719612.0477582988,0.8132764166855031,54397.623377231066,1142.9458851341624,-12037.452855728683,-9167.688772970228,10244.181358864415,22781.213095169864,29266.479945260333,465319.3765401128,-9224.333749812446,65235.99661336303,-7323.861216037301,-18143.276878903736
mSAGEvf,719612.0477582988,0.8132764166855031,762519.9321721862,-24655.308988585137,-902817.4833808527,52951.31366171315,25001.015244951937,-118435.16309342488,107096.01938959211,1692570.714768272,-23538.37996887602,1618.0878406027332,1651723.3155415556,-974550.1924313107
cSAGE,719612.0477582988,0.8132764166855031,257633.2101660574,561221.3306855762,132752.05355973655,-40123.92823924025,5364.527745629653,18361.94444986208,136056.78751952638,1013433.5254836997,112577.50235530383,111535.36165584301,636835.373937347,293406.4185851074
mSAGE,719612.0477582988,0.8132764166855031,378121.02507259074,76059.525112632,-296478.01804054587,-10831.006910247086,-11533.728908154144,25731.396488072238,122500.85964758202,1641307.5703704793,-13903.598948603698,127382.88490114643,1474997.300632125,-274328.8564536153
LOCO,719612.0477582988,0.8132764166855031,40855.31832791038,1894.3200766214868,-12348.10417047108,10820.53677558119,46830.74255701236,43383.06417302741,37523.95111250237,826961.5924031445,87857.60988944361,171876.50963730772,-43003.15850333369,138503.1652912487
LOCO-W,719612.0477582988,0.8132764166855031,-233229.2374577755,2165.6527176919744,-5787.250897091684,287215.7484296941,-119592.60803727475,-13208.637253255198,98324.75517615168,12172.15374636022,209430.19140678193,177058.8637173275,110675.8437050826,-55227.215016925686
LOCI,719612.0477582988,0.8132764166855031,847057.6487859315,1266214.434131044,518336.2121857726,-77784.26332892524,1957.8388955560513,11947.884210068267,123146.49929102417,1817817.6982502514,13582.298535000067,268623.2002913775,1687067.5137605984,514572.90845526755
