method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),466573.05500476196,0.8662528044089647,1147.98261734689,0.0,-526.8619353741815,0.0,8002.875476190413,2050.781153061136,7316.086551020329,340248.67475544196,86120.55275340137,26396.507767006784,51707.83248537415,-10944.274136734719
Sobol-CPI(100),466573.05500476196,0.8662528044089647,2462.1726195219017,-9.221015590252262e-10,-264.42139985334904,60.79551876254038,7856.7992711127945,1211.2849010984496,-6556.2196531018935,317071.0852015158,76015.2162535104,26252.652746257787,57534.59929644302,-15260.63315146545
PFI,466573.05500476196,0.8662528044089647,9803.87216666661,139.44784625835018,4099.272059863899,19.345207482983824,25563.3522680272,901.6461034012609,14200.059154421673,1482826.503940816,325077.1041877551,46291.7814231292,3077022.6065646256,14822.076127210807
CFI,466573.05500476196,0.8662528044089647,5028.2333666665945,0.0,1599.4489040815388,0.0,9391.954758503358,4905.859033333196,14752.713702040724,513272.97147687053,125643.54942585033,54205.93935714272,139662.87155306112,-21441.093444898026
cSAGEvf,466573.05500476196,0.8662528044089647,321659.8783901506,1224677.3168751686,348612.17407990014,-18743.718838183675,-227247.71019330155,-22451.99868529383,357577.82101968536,1499535.1169679617,135559.04843768105,71805.93325609947,2396891.546838942,459614.3502322412
scSAGEj,466573.05500476196,0.8662528044089647,1136.504993692739,0.0,180.70733606873546,1.578862882568501,8686.701922264008,101.11007327702828,-3551.6226265316946,318647.62224057474,86660.25869264541,27951.88497431617,56025.55255525187,-14443.39281004091
mSAGEvf,466573.05500476196,0.8662528044089647,-136768.02568176854,-119200.56732297037,166566.15840554144,73477.88285604212,-124832.63969837829,34651.16420322331,224183.05301628867,1303385.0527082682,128117.67393253744,-137738.2603164171,2312121.562055763,68085.05571681773
cSAGE,466573.05500476196,0.8662528044089647,96147.98107232284,667985.9748065375,134053.4917501407,87.1960907007488,7230.477199330738,2470.5970405292414,95988.21182793587,718021.5006129128,153981.7582502611,54134.346508524315,1000760.7839617945,194717.3116116754
mSAGE,466573.05500476196,0.8662528044089647,11445.827447172855,1199.0973215056588,6295.961022442932,1630.3712235800126,10566.45692694514,2911.2608717570483,62328.76497482942,1001163.8930533965,157239.69372383118,56857.533701943845,1820311.5385342818,-9953.9220448559
LOCO,466573.05500476196,0.8662528044089647,2398.244156462606,-7602.76956802723,18592.98437482986,4530.706237414968,4967.679978911532,7963.0480210884125,-5979.656134013669,38337.81528843532,69974.63450544217,23006.28350204078,17185.405363265134,-38267.24689863954
LOCO-W,466573.05500476196,0.8662528044089647,25835.606151342556,19288.178045948705,-211494.57206447193,80569.97256153212,69008.11722895828,7086.848960996619,-82943.76854794727,24238.344802424253,-111331.9023091951,114882.61385505115,40480.390675776056,-125296.61772526772
LOCI,466573.05500476196,0.8662528044089647,918739.0111348052,1272839.139350033,1357808.5704895179,2621.279909458477,-40327.37978506414,-12075.212467466947,304317.9287901069,782147.0596797685,-1162604.5602322477,-1421331.5420910795,2627153.729468559,-1398675.0303273597
