method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),811013.7671428985,0.7602027297556075,92083.89868213219,103.80077328369953,-3133.7904088172363,435.6195156866452,2620.6128106859396,4471.287171864416,29915.998931610782,327740.1089649682,-874.9856801221031,26596.88555461529,-6490.8000937326,604.9176841658191
Sobol-CPI(100),811013.7671428985,0.7602027297556075,177146.3744223823,146.40799698622732,-2352.419641293184,864.0666055916071,4685.32185445074,9417.440831370877,13132.580549899018,376995.8035242293,11576.539943399286,29248.774834276213,-10274.627185965735,210.55352081231183
PFI,811013.7671428985,0.7602027297556075,283236.2262419701,322.69771445775405,405341.53807185555,257.33934129052795,7532.138729585102,13290.089212140883,61266.83461813593,2031332.1538596048,181528.5177653199,134224.26348366996,2407564.6625464004,1667.0212766248733
CFI,811013.7671428985,0.7602027297556075,217876.56845548353,209.68855846545193,-927.1577864544233,2689.1975069916807,8026.623980279779,11362.891194715863,48461.611087521305,818171.4640371046,33867.046937976265,41743.495489917696,-1169.4448354245396,756.6978484243155
cSAGEvf,811013.7671428985,0.7602027297556075,512462.4581225882,863968.8358740523,-379133.60230624396,68764.14956146479,-116246.40667807963,19894.1947078472,418888.9617202333,1135837.1238041758,-60925.560196211096,58921.25941926055,747989.3317256672,398054.0141249127
scSAGEj,811013.7671428985,0.7602027297556075,187978.43659417285,191.47912399703637,-3422.077468728414,1284.6852115356596,4013.55597135087,9312.70551009127,23268.460832989193,390785.1107896812,2258.0130356122972,13897.702373403125,-12470.557074686396,713.2168545502936
mSAGEvf,811013.7671428985,0.7602027297556075,268149.8293846804,-81089.77020321693,-354917.9303722568,25626.545326492283,47956.109281186946,214046.80501565617,208480.93943039887,1132383.181831819,81631.16691181483,124748.765923569,995312.948806404,33965.729116513394
cSAGE,811013.7671428985,0.7602027297556075,374596.71683093667,512980.9948397007,-39439.96823932339,11364.066605763264,167.34663928538396,11181.0241333767,149367.8143095905,808075.5079734954,138268.8910287564,39474.35058117118,412349.7917710437,218000.35833630344
mSAGE,811013.7671428985,0.7602027297556075,263431.76077198895,11255.319156289617,-15440.786551161907,3216.453166152202,3506.182981414224,14480.712406618908,80836.3401932661,1112449.111395919,123967.50633513373,60040.1803316458,984188.5896749044,-5900.637166216126
LOCO,811013.7671428985,0.7602027297556075,205570.00700687396,472.07532981492113,214863.2910429216,2975.7574801722076,9015.487495148089,12901.031013701227,41876.354608098045,516953.4803316534,21746.496756229317,39168.358828041935,179346.9926309412,-440.0036434507929
LOCO-W,811013.7671428985,0.7602027297556075,-70705.93771306344,-178026.8909348049,125391.99746949226,-104769.86127665707,35109.34378636902,88803.34897615663,80747.05799106599,-29868.50766634806,-69542.10246993798,-15095.542193654894,-27696.857429018546,10506.30051026067
LOCI,811013.7671428985,0.7602027297556075,565502.5384785468,607876.0029003159,-130671.66868698737,4672.710383309051,-6973.04519493226,8671.377049975563,250750.0300065265,1008757.8750038361,132250.87476861104,82106.16310170805,229259.52246520948,189445.6043247017
