method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),750735.9617441371,0.7938746290990332,25124.857680498157,283.5422775345505,-1832.4016403692658,1408.7338808706845,7305.531722150394,5407.495595380897,41226.52051857975,304309.0283657941,7199.551124885213,87180.70326345006,937.9371140058502,-2115.535257283307
Sobol-CPI(100),750735.9617441371,0.7938746290990332,69919.22886836351,178.37209085182351,-399.5696134278597,3126.212436127785,7909.666301500937,8874.806229602822,45070.83102325485,223421.96264527022,1908.7570358176097,79487.16340575996,1635.1390978835504,-19269.45199265034
PFI,750735.9617441371,0.7938746290990332,309021.6530483882,-22817.10997048777,478671.30286517955,5157.0140541099245,50204.31965351908,74506.48767359008,202896.89038137544,2771297.8485082895,25101.024151913472,152038.827080484,2883779.0023262943,169419.73520351865
CFI,750735.9617441371,0.7938746290990332,97271.27445293951,1579.2177234130213,-1469.3236052910797,3462.875555918552,-11326.11370147299,23291.250960632344,24840.932205702644,659984.64094652,-5848.327663354226,87217.78372108191,592.0889944364317,-28700.258711452363
cSAGEvf,750735.9617441371,0.7938746290990332,881823.7895342153,864996.0092735598,673860.8547076443,-86329.28059166158,33152.03041940974,128017.19063452304,214185.99718633574,1259194.0687098256,53406.85978328064,320457.5648659202,1299928.9562135767,669807.2894206275
scSAGEj,750735.9617441371,0.7938746290990332,60261.46145270392,293.73526846815366,-2546.118890448939,3487.628661585506,6590.111892191577,8987.974133176729,39178.699824744835,269784.8252364675,3800.78679395956,81454.23491514253,-1998.3941273189848,-20773.24631824682
mSAGEvf,750735.9617441371,0.7938746290990332,746367.9494732684,228577.76433023953,-930551.0767729799,-6566.114235800691,71118.97861876618,2516.1833052532747,79751.73277343763,1400990.1205217033,-212148.59170373995,352263.4887660411,1469816.006024595,-542156.8228264144
cSAGE,750735.9617441371,0.7938746290990332,272036.4758562005,473805.4608965574,151995.9451879588,33258.06778356918,10910.633034268985,23046.16113084669,204733.47598348578,727627.9719258265,118774.58896561949,125319.2962988194,559628.0862165696,258119.82637876907
mSAGE,750735.9617441371,0.7938746290990332,357122.0340146926,64584.05809382364,-288274.00517745985,6622.4428781806155,15293.991351016819,60271.36294590828,188751.92861920714,1327870.6723283676,-6177.010589358402,130739.84921243851,1318454.7605489676,-216123.81063736242
LOCO,750735.9617441371,0.7938746290990332,240889.08216079813,116856.33384618314,170484.97247294488,61775.821777147125,-33728.44567799929,118142.91413468437,26336.268576787086,531412.7937157862,33218.09628429043,2956.1622384516522,-155528.45218550647,64042.059062376036
LOCO-W,750735.9617441371,0.7938746290990332,-53522.387313936924,-22748.82696061256,139969.22643031107,-46107.979226079864,-79398.77260880217,-27862.789914333633,6275.087883465409,191946.971140225,16990.735089990696,28616.341161136508,-31424.558725900337,11955.151003858844
LOCI,750735.9617441371,0.7938746290990332,827042.0420373986,949305.9461580184,490987.7417104449,43306.29764740402,-436.5202465746552,90552.08393511316,265872.79923955724,1433879.62268769,-46627.56170900725,310917.17069195723,-410240.1324069109,513374.1986369449
