method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),376309.0504076768,0.8905199058192732,11083.327743234724,0.0,373.6883303485811,9782.180713732057,3481.320400380966,2161.0737660037703,65192.81437512077,433686.3683471432,61426.93621851492,36140.74211855247,47861.32328568667,-8240.579157201253
Sobol-CPI(100),376309.0504076768,0.8905199058192732,22947.03640674563,-1.1526269487815328e-10,-488.10709604923153,17964.86525494014,24678.226965867067,4452.589862971822,45731.00555003961,510124.028372245,53112.12008134779,29784.091911317108,62092.31311777557,-13830.743811084396
PFI,376309.0504076768,0.8905199058192732,39859.85029437172,222.21517923788633,48130.657091700064,27560.106085445266,67409.61105564883,19816.97975106776,141956.02901772334,2384167.8624408524,326771.9420797298,57523.62151647597,2726025.0260883234,12486.963106893178
CFI,376309.0504076768,0.8905199058192732,25823.784584587847,0.0,-1145.0740025650011,19516.373012626136,37873.767516545544,2554.4396690817666,98970.26256659057,788351.8372175435,134940.62389033183,139354.84995316365,61357.399051230284,5644.60344769893
cSAGEvf,376309.0504076768,0.8905199058192732,635333.6117044259,906662.3470130274,-4542.70323765371,-45621.26861479459,137313.06138454378,76294.5913536041,242012.49376237017,1398095.9481166368,135734.17384433374,-57269.67905574943,1755133.1610530375,354355.3852795544
scSAGEj,376309.0504076768,0.8905199058192732,21270.592607176746,0.0,-720.3823148151278,19075.504297075036,27241.163880651467,3811.3971621227683,68932.48331131722,541373.6751226464,55499.51605393225,29528.169960607192,61890.11745764973,-11723.982944803487
mSAGEvf,376309.0504076768,0.8905199058192732,192077.93310799822,4719.46174032148,-101458.32593805064,59131.48658857122,89154.84088863712,-77388.24634019937,-89831.09735316085,1198940.8297920404,7353.197095107753,-21502.578067149036,1809616.359439884,95533.03845132515
cSAGE,376309.0504076768,0.8905199058192732,194252.97061381786,610250.8357155281,76291.69045712685,12651.905531783896,21797.102695143978,837.8727591205347,159079.35166228714,876790.6545430078,157858.48132879392,6231.735048317261,859568.3437450496,186412.3136084008
mSAGE,376309.0504076768,0.8905199058192732,69438.29812442379,562.708292078268,-13075.704802826109,15764.487324145033,32867.344613352376,4600.275305647397,80881.92031374651,1171259.366551263,165860.4880626875,28327.10582584074,1615431.9541473885,-9480.91380728027
LOCO,376309.0504076768,0.8905199058192732,10496.254895204096,759.2743926277035,-9949.931410711608,20945.10154297267,39490.53677535581,11901.750192602864,51513.64798450912,154371.7807098502,76250.9128653499,3436.136225995957,13413.574814599298,5136.762043068418
LOCO-W,376309.0504076768,0.8905199058192732,-94844.97891936514,-57308.30216952777,110285.25076044296,128106.71559275048,93690.52012025421,-21416.52393132504,-112221.95046327938,-14088.044032461117,184529.41240051697,-69778.76821112618,-91993.9645390353,130567.1552292464
LOCI,376309.0504076768,0.8905199058192732,1292800.4849040294,973484.4815962594,1072013.6231580894,42249.05459968513,-20315.3858591835,-37606.517008726485,271295.4752136832,1002150.4231678154,-614378.270260992,-715845.6520640329,2464339.575783753,-387582.5109121846
