method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),392607.0713646259,0.8857783008342397,5643.331378911593,0.0,19.491960884362925,424.6372496598633,1625.6087860544212,660.8069931972714,10666.4925785714,323356.39549047616,69315.2137687075,12473.543557142839,59435.803281292465,-6918.606506122451
Sobol-CPI(100),392607.0713646259,0.8857783008342397,10148.89201139576,-6.915761692689197e-10,129.79572210749058,1976.2109488638414,7176.228965709901,1684.4418644064826,14252.955138795642,410255.0904567481,94762.28316645011,6840.57999708797,72529.11199418428,-15807.62165850524
PFI,392607.0713646259,0.8857783008342397,6835.9756074830075,-192.30964217695873,8256.27211768704,5386.636265986308,16773.08291020413,11435.261682312936,53290.30736122449,1716590.3138374155,440336.6657102042,30080.988593197315,3480259.7344755097,10170.581682993216
CFI,392607.0713646259,0.8857783008342397,11885.38158979587,0.0,227.11886802723166,2016.9908367346507,3552.553104081657,-1234.3722700680373,51113.1272319727,823704.3525734693,143642.63695782312,20249.439935374132,147456.82995306113,-17038.988460544264
cSAGEvf,392607.0713646259,0.8857783008342397,541236.589274026,801387.3518234356,141454.6668100194,6639.874110348057,-14247.296744063962,116569.00125175109,226263.3562501585,1516966.3533979016,198071.77456878684,25112.99736047862,2027045.97520053,212031.34566037636
scSAGEj,392607.0713646259,0.8857783008342397,9657.808481049491,0.0,59.274337088631,1622.611826453067,8361.586657686275,1554.4982483488275,21782.060114638763,420215.8849107344,89113.46027791558,-2310.9657897194265,69622.72195938969,-15244.82004839316
mSAGEvf,392607.0713646259,0.8857783008342397,99692.94717222964,278416.0768201337,49276.3118045344,-237245.1199270054,-71843.68498885212,259339.237235317,179860.15799919423,1416556.7272504554,143334.36660581315,47443.74744265387,2038794.1161752506,-152295.74152117828
cSAGE,392607.0713646259,0.8857783008342397,183309.25910145204,604632.3311957854,91790.47856290793,3595.92151790147,7579.154596053815,2172.7301144299445,124130.57747881961,817586.3626880842,202932.2416379304,3635.926496627462,921555.2821492912,174208.51373889614
mSAGE,392607.0713646259,0.8857783008342397,11765.133830804305,1328.0240902639455,13290.818330428609,6462.443861727148,14936.461238967204,4490.3261023348705,55047.2436901757,1154784.8727927986,208107.61431103153,16637.57261266145,1681663.4544007306,-31483.53067540379
LOCO,392607.0713646259,0.8857783008342397,7869.574518367241,5812.019885033951,9695.384465986397,6213.870238775504,13246.238891156449,5740.282576870755,27909.805691156478,60837.588350340084,55872.84544013598,-5171.050227210915,30334.431017006747,-14983.98296598636
LOCO-W,392607.0713646259,0.8857783008342397,-25692.351962599718,91557.20462857111,157909.8349352622,-1475.0151565806416,-145510.14779599666,-12022.362278558003,101067.18188663149,-33328.7417657489,-11155.40359485319,177208.24738402205,35848.59369261512,214875.28608216168
LOCI,392607.0713646259,0.8857783008342397,1287702.8225077316,974446.495761198,1075352.157486598,46867.53728853492,-17857.938217964023,-35332.55974912364,286537.38473674096,786981.223773004,-1313569.6379406163,-1161311.3729824796,2445786.8822405594,-1040693.2073771274
