method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),547236.9548340236,0.8378093897527168,53342.3238623332,323.0643469907809,-3083.2008840453927,3046.2481419873657,11154.723992026353,7777.039261804719,40660.10927859438,672141.2765923466,-8943.25708685309,71366.27465371683,-79.95784180704504,-90.5643277024501
Sobol-CPI(100),547236.9548340236,0.8378093897527168,95560.73584359596,512.1680046027149,-4392.1785302849785,639.5656090130624,332.69694593935594,15171.641476937952,32328.411853771962,642748.2142053011,-23571.467010593355,57622.796213315545,-3153.769101617203,-18005.034300937124
PFI,547236.9548340236,0.8378093897527168,297412.24268976203,7236.3834423305225,245211.44034194146,678.5439717149129,86729.05656331056,141186.21329219232,159580.80347631057,4029889.696062891,-5052.252811041777,143801.49087333702,2241719.2089174255,313857.98783642636
CFI,547236.9548340236,0.8378093897527168,159498.80413367518,489.32110502617434,-2922.69463369844,-1891.2809661076171,6248.089498054353,31427.33039467805,69237.58855944604,1039690.3049830346,-17319.59093000437,150529.28768898873,-3644.49267344852,-58925.327570876514
cSAGEvf,547236.9548340236,0.8378093897527168,263828.23695879383,831748.1349697178,50898.43658110127,-173848.50437090406,-50641.58931037178,20224.485282509588,645357.9825755758,1322803.7004104117,-223379.80959963286,-181390.8065540092,1236289.6151261944,-37686.26413010154
scSAGEj,547236.9548340236,0.8378093897527168,98289.92285088846,462.4938306552358,-3871.6480667728465,262.5010391297983,5174.862907065195,17656.61599214631,30392.555333173135,676471.2938019469,-23560.484404412447,59687.051625933964,-3937.775273051462,-19376.754164124373
mSAGEvf,547236.9548340236,0.8378093897527168,337692.27344529796,289973.70664829295,-293660.4838618119,-48423.275709715206,29704.376489927992,4854.130977114197,299856.3581253933,1477148.5759241912,-97792.3193521779,196025.37674671598,1134430.778005194,-406420.4984980677
cSAGE,547236.9548340236,0.8378093897527168,229187.7606084192,529375.1142644851,53339.05128904292,-16115.554869950645,-21969.697884455283,9138.81321151372,189212.3259591333,1053951.7554931648,91756.44964977085,70436.6035899207,543997.1088315328,174078.86767014096
mSAGE,547236.9548340236,0.8378093897527168,263279.32300366357,56745.74429704419,-98324.63564087499,-365.6882536841201,-44485.44312483365,40418.0290398496,202943.06067021095,1479764.1941396424,-59612.33407188609,93160.9826745996,1108033.1679674392,-137001.33367993188
LOCO,547236.9548340236,0.8378093897527168,81348.79966980882,8064.740781112458,51794.587808147306,11528.219858458382,137469.91622850928,163871.5138313641,186030.45469939872,846279.0610013745,53084.46402363677,94027.12791588344,108973.37865180569,80129.04711701442
LOCO-W,547236.9548340236,0.8378093897527168,-123523.56076063526,-126211.49087175014,-70889.12727252771,31742.73910299909,-45979.40587350301,141209.55309952548,7979.159218084808,368452.18273416784,41693.37462839214,-234911.58461960356,2984.8446980617105,94606.8249627507
LOCI,547236.9548340236,0.8378093897527168,477501.05888296664,926616.2851605946,143158.14456738206,-8510.223051948473,-18905.20709808264,14580.724751195405,374482.6129208091,1434173.880921992,2334.6378459772095,115638.62054805877,-644356.6609454486,189866.5396341323
