method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),297426.19142985716,0.9118485419060106,10005.134546053858,0.0,2295.544518267183,1348.0606684623926,20586.261664706573,4207.583372604538,33698.2172472135,459535.92392929224,117746.05305293342,69586.65684340498,46846.768182725296,14853.866196459974
Sobol-CPI(100),297426.19142985716,0.9118485419060106,20282.826619142306,6.339448218298431e-10,2898.6762593483604,-424.64509617893424,22088.99373088872,3489.735953284296,-17383.819417959185,466449.752903702,61846.67173668167,52663.4280790519,58803.31730551673,5848.415645344602
PFI,297426.19142985716,0.9118485419060106,27125.203435166855,1632.4789781369618,80879.28499901912,2803.612977716606,73286.105795554,10664.132215512567,78798.33844742063,1681712.2597795753,363974.756256265,138912.60183643823,2162109.3202566705,-2054.1578594808234
CFI,297426.19142985716,0.9118485419060106,19162.349641589564,0.0,9025.660158729064,728.459385733353,42625.66798063123,12165.311376813974,70953.01066024828,926185.471894085,179150.92563092435,142473.23781714466,75952.48247345729,22308.790867122763
cSAGEvf,297426.19142985716,0.9118485419060106,503670.41880803974,973637.3335063085,345195.5415813378,111654.49323376548,-27060.98184357211,51788.9554358297,578022.6543426067,1353811.7403347148,336804.86850258196,403304.61158295255,1925128.3208267936,400742.1611188343
scSAGEj,297426.19142985716,0.9118485419060106,19609.509653554123,0.0,1992.0321358676883,84.7973726078053,21800.311342784786,3070.400772287976,-12343.727547944523,509664.22082007764,46536.3723312231,63837.89319541887,53524.81017254316,3896.8469964245455
mSAGEvf,297426.19142985716,0.9118485419060106,131343.475561033,178665.4124570461,-247083.32587991422,-113839.93083123816,35785.35068136221,134526.9522249559,114441.2130618845,1359102.016459838,390218.0733999307,29093.111120417245,2047279.8581826193,-105512.51468595071
cSAGE,297426.19142985716,0.9118485419060106,212642.25527323355,535448.8676620288,75481.90388858508,-147.91287313161635,27609.01622780637,11828.895777306503,192540.55112074484,816144.0562386764,166672.12521015195,89043.6852971068,867641.2968417769,167714.8846723754
mSAGE,297426.19142985716,0.9118485419060106,125344.74940805207,19991.79824800824,-99694.38949846846,-526.2070110667055,24190.913745622733,13158.681669340542,143788.31810573404,1042439.9061795925,228382.62480236933,103454.76633762493,1570652.0600256384,-10411.361138997905
LOCO,297426.19142985716,0.9118485419060106,41460.949876775674,-894.2206558645703,53432.577606322244,11231.216642205953,61299.43626676587,11823.146424565988,26288.232991666824,161849.18457911658,44927.131781197095,14493.833718919137,26345.0056990296,7960.047817797633
LOCO-W,297426.19142985716,0.9118485419060106,-79751.9517427042,187182.04580820247,-16073.126097773784,-70126.74003625195,-119790.46893254697,-18086.504590245047,57256.85872907819,-14196.34725594884,113170.55358936267,33997.85073863667,256457.8774964222,101415.9442562864
LOCI,297426.19142985716,0.9118485419060106,1128861.0865742695,932038.9137833314,1110477.1749508684,-9566.62992546754,-15949.8417678033,20816.60926612327,537280.1192291928,855342.8159000794,-211698.46581198229,-719668.5099629625,2598713.805426511,-524389.1797298789
