method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),766855.3312307922,0.7982590902179211,73079.32892902783,-219.83371615508804,2306.4930519925547,-1549.0813811946427,9260.451554672443,24599.233701423393,57880.02458178223,1058735.7940330326,10938.981990796397,36934.827405455464,8088.821201231505,1020.218602521345
Sobol-CPI(100),766855.3312307922,0.7982590902179211,110020.77257261545,122.33225919725834,714.7860065693875,2061.8704318640625,-11256.151284353396,9261.356154876175,46804.283593572436,962022.8643384974,2817.6213848833363,33667.065745994616,2757.3351747615698,325.2581327342161
PFI,766855.3312307922,0.7982590902179211,327860.74487238564,-8677.28581545665,401612.76883558184,-206.3504652652191,104685.89879520389,173078.15745725844,359442.752690169,1919016.2018532918,25654.613593176007,71261.77764106996,2699775.9159205607,873.9586847769096
CFI,766855.3312307922,0.7982590902179211,157523.36744705215,120.6446773923235,1809.0512103538495,-5353.682663192158,10051.539384453674,36878.0771322638,138558.3274204618,1845713.9856629125,3198.4922753098654,90518.02336110373,-4454.420836004196,-2263.2004278212553
cSAGEvf,766855.3312307922,0.7982590902179211,593507.5229519298,1208589.68339804,435594.1400966109,-164189.3534194464,-159309.57416909048,-15914.090344304219,253942.60514111674,1527649.1964876642,-22818.829483053647,221450.40955329267,1488545.7562382766,-13734.044446538668
scSAGEj,766855.3312307922,0.7982590902179211,102600.02869882737,229.60982094460633,268.50581188162323,2208.373886930407,-9914.591598814819,3977.4198983458336,49839.220809421735,992023.4328606834,5907.802884381032,36014.84103344439,4156.3764157084515,643.607641091221
mSAGEvf,766855.3312307922,0.7982590902179211,554532.3784110495,90267.09142811364,-625542.6811818895,140.58658541645855,-49533.94266992342,-60791.595389892354,92963.3546547005,1706310.3706485722,-246428.5613701707,-260927.0479828403,1687518.6986627853,-76046.20460516447
cSAGE,766855.3312307922,0.7982590902179211,352244.37938751496,533788.1745878404,125074.5806624953,-31764.812101882762,-6782.72707294264,-2816.375331471574,155586.50412540784,1261280.5646148857,25757.52726912874,67454.79841462687,658520.0646017216,1315.9793666156893
mSAGE,766855.3312307922,0.7982590902179211,297903.7376913507,55544.89109736156,-164105.87998045844,-4526.4489615295915,-5590.350110649245,14612.64204839637,215062.57200323135,1410892.7977730343,3273.6598483782645,47848.982312561275,1265168.4727021889,2480.9820795326505
LOCO,766855.3312307922,0.7982590902179211,175579.43554498837,83517.15149005235,231734.7794119434,52563.34758186026,106021.49049395695,121998.98552117287,155723.41008134081,767366.2974574869,166051.4098540981,188157.9070421229,91512.76990271697,44614.21213918866
LOCO-W,766855.3312307922,0.7982590902179211,102827.47521942938,-78049.52980025989,63329.74411399227,-55197.48300215441,127020.32797316098,51455.57479906102,74744.49777450459,329409.10898686864,-73170.17239414023,-148404.2632736454,73064.93231956333,-99777.04097510396
LOCI,766855.3312307922,0.7982590902179211,735659.7062014779,990437.4284222326,379548.9419612228,-93172.83447300922,-1875.1344169257209,-103378.68907413213,293392.3175413674,1783764.9980719625,-262131.06576911546,139758.0984334927,1480846.0051685069,-34742.433561665006
