method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),344353.57244462305,0.9036146631027798,8764.225878279307,0.0,424.95811954225064,2795.47014784193,19517.31272977285,2963.750778978603,50226.612627748545,881010.2988675783,93286.31698321595,45518.28955925448,32814.37194696133,2080.6604340653575
Sobol-CPI(100),344353.57244462305,0.9036146631027798,20298.28152153036,3.4578808463445984e-10,-1972.5876575229818,-71.97646908364074,23341.105998626514,2184.1475938591475,36630.277730045455,745297.6742113454,145897.94687346235,61699.936699447004,25551.01022566277,-3967.0995286855464
PFI,344353.57244462305,0.9036146631027798,63274.67818906508,105.1415518206195,57249.549374894006,-3150.8507380763767,43009.41894758749,324.5432003052556,52037.166543527215,1765333.527906418,367283.2114212466,129507.83206596947,2099902.1369012003,-811.4763208458899
CFI,344353.57244462305,0.9036146631027798,30238.21500895481,0.0,-3190.9343681146274,-3150.8507380763767,55229.87213621038,1037.4322042283602,141864.85684553516,1502360.456673483,227192.31272612553,129165.07023869584,94559.51754464715,1648.6959122632397
cSAGEvf,344353.57244462305,0.9036146631027798,698381.4561057454,1071001.1870683706,184134.51748597296,-61302.92505244352,148217.20282113925,-193424.0273049581,423057.3641410647,1596927.5059527801,-91115.98624012293,215240.08431036724,1875037.809891937,-51130.53832118353
scSAGEj,344353.57244462305,0.9036146631027798,21928.82468346652,0.0,-964.4482641266077,-3647.7783432267606,18446.144914777717,1899.2204291001544,32343.112869798028,757397.7399092044,148389.26955850003,57528.27033499454,45843.96324847493,-5670.953065834299
mSAGEvf,344353.57244462305,0.9036146631027798,476504.2148265452,174181.64822979085,-403528.68969674176,-25328.817230419256,-177067.0607101922,-13450.675847446546,-70207.28743308829,1602920.8990002582,295407.988321431,152617.78881331393,2089156.6969819267,-56466.23152490007
cSAGE,344353.57244462305,0.9036146631027798,297485.0926492037,566953.2726086726,84932.15533738102,-9595.486991043728,17636.571436710186,8742.182449206672,137431.2059008162,1044239.8285095595,150828.92373008447,131156.99532890966,849149.8540996249,21633.659279465683
mSAGE,344353.57244462305,0.9036146631027798,163898.66683764147,565.4173129934004,-194594.9461025394,-6384.897881157527,17599.5175603625,4168.496234284084,79005.95334941742,1321534.5540868803,155763.88988922967,129735.36685803278,1634905.6192078262,-2763.2935565714733
LOCO,344353.57244462305,0.9036146631027798,4877.270065253368,2029.7532952157198,-3920.8480959346634,19372.206676695554,15390.721390510444,965.8081632699468,2987.266065294447,171871.1928560845,72753.05265677121,45565.12577176641,84087.09904772113,1608.3604473083979
LOCO-W,344353.57244462305,0.9036146631027798,-73291.98313081663,-74441.66743979332,-18823.014201415222,-147771.73444308675,291303.08365174325,-70704.01818993514,100707.59484336013,-168310.78778148093,126074.13003355551,49534.145862921614,-159321.47214151177,5143.640560108413
LOCI,344353.57244462305,0.9036146631027798,1431549.2747768634,986764.4314696691,1507070.8091780858,-60888.91248159902,-20703.94979555905,9039.30745020369,248822.4526744103,1429376.2473540707,-753203.9860096732,-321637.3713694792,2782250.267173783,-777943.0485326145
